,Accuracy,Shape
17,"(0.8597701149425288, 0.08955223880597014, 0.20063916962768982)","(0.007389162561576354, 0.3709869203329368, 0.10714285714285714)"
18,"(0.8620689655172413, 0.11764705882352941, 0.2319467696354393)","(0.009852216748768473, 0.47562425683709897, 0.10449735449735449)"
19,"(0.8620689655172413, 0.11764705882352941, 0.2319467696354393)","(0.009852216748768473, 0.47562425683709897, 0.10449735449735449)"
20,"(0.864367816091954, 0.14492753623188406, 0.25962573689026663)","(0.012315270935960592, 0.5017835909631393, 0.10185185185185185)"
21,"(0.864367816091954, 0.14492753623188406, 0.25962573689026663)","(0.012315270935960592, 0.5017835909631393, 0.10185185185185185)"
22,"(0.864367816091954, 0.14492753623188406, 0.25962573689026663)","(0.012315270935960592, 0.5017835909631393, 0.10185185185185185)"
23,"(0.864367816091954, 0.14492753623188406, 0.25962573689026663)","(0.012315270935960592, 0.5017835909631393, 0.10185185185185185)"
24,"(0.8666666666666667, 0.17142857142857143, 0.2847370274923422)","(0.014778325123152709, 0.725326991676575, 0.0992063492063492)"
25,"(0.8666666666666667, 0.17142857142857143, 0.2847370274923422)","(0.014778325123152709, 0.725326991676575, 0.0992063492063492)"
26,"(0.8666666666666667, 0.17142857142857143, 0.2847370274923422)","(0.014778325123152709, 0.725326991676575, 0.0992063492063492)"
27,"(0.8666666666666667, 0.17142857142857143, 0.2847370274923422)","(0.014778325123152709, 0.725326991676575, 0.0992063492063492)"
28,"(0.8689655172413793, 0.19718309859154928, 0.30791021949754777)","(0.017241379310344827, 0.8014268727705107, 0.09656084656084656)"
29,"(0.8689655172413793, 0.19718309859154928, 0.30791021949754777)","(0.017241379310344827, 0.8014268727705107, 0.09656084656084656)"
30,"(0.8689655172413793, 0.19718309859154928, 0.30791021949754777)","(0.017241379310344827, 0.8014268727705107, 0.09656084656084656)"
31,"(0.8689655172413793, 0.19718309859154928, 0.30791021949754777)","(0.017241379310344827, 0.8014268727705107, 0.09656084656084656)"
32,"(0.8689655172413793, 0.19718309859154928, 0.30791021949754777)","(0.017241379310344827, 0.8014268727705107, 0.09656084656084656)"
33,"(0.8689655172413793, 0.19718309859154928, 0.30791021949754777)","(0.017241379310344827, 0.8014268727705107, 0.09656084656084656)"
34,"(0.8689655172413793, 0.19718309859154928, 0.30791021949754777)","(0.017241379310344827, 0.8014268727705107, 0.09656084656084656)"
35,"(0.8689655172413793, 0.19718309859154928, 0.30791021949754777)","(0.017241379310344827, 0.8014268727705107, 0.09656084656084656)"
36,"(0.8689655172413793, 0.19718309859154928, 0.30791021949754777)","(0.017241379310344827, 0.8014268727705107, 0.09656084656084656)"
37,"(0.8689655172413793, 0.19718309859154928, 0.30791021949754777)","(0.017241379310344827, 0.8014268727705107, 0.09656084656084656)"
38,"(0.8689655172413793, 0.19718309859154928, 0.30791021949754777)","(0.017241379310344827, 0.8014268727705107, 0.09656084656084656)"
39,"(0.871264367816092, 0.2222222222222222, 0.3295550900487644)","(0.019704433497536946, 0.7990487514863257, 0.09391534391534391)"
40,"(0.871264367816092, 0.2222222222222222, 0.3295550900487644)","(0.019704433497536946, 0.7990487514863257, 0.09391534391534391)"
41,"(0.871264367816092, 0.2222222222222222, 0.3295550900487644)","(0.019704433497536946, 0.7990487514863257, 0.09391534391534391)"
42,"(0.871264367816092, 0.2222222222222222, 0.3295550900487644)","(0.019704433497536946, 0.7990487514863257, 0.09391534391534391)"
43,"(0.871264367816092, 0.2222222222222222, 0.3295550900487644)","(0.019704433497536946, 0.7990487514863257, 0.09391534391534391)"
44,"(0.871264367816092, 0.2222222222222222, 0.3295550900487644)","(0.019704433497536946, 0.7990487514863257, 0.09391534391534391)"
45,"(0.871264367816092, 0.2222222222222222, 0.3295550900487644)","(0.019704433497536946, 0.7990487514863257, 0.09391534391534391)"
46,"(0.871264367816092, 0.2222222222222222, 0.3295550900487644)","(0.019704433497536946, 0.7990487514863257, 0.09391534391534391)"
47,"(0.871264367816092, 0.2222222222222222, 0.3295550900487644)","(0.019704433497536946, 0.7990487514863257, 0.09391534391534391)"
48,"(0.871264367816092, 0.2222222222222222, 0.3295550900487644)","(0.019704433497536946, 0.7990487514863257, 0.09391534391534391)"
49,"(0.871264367816092, 0.2222222222222222, 0.3295550900487644)","(0.019704433497536946, 0.7990487514863257, 0.09391534391534391)"
50,"(0.871264367816092, 0.2222222222222222, 0.3295550900487644)","(0.019704433497536946, 0.7990487514863257, 0.09391534391534391)"
51,"(0.8735632183908046, 0.2465753424657534, 0.3499559831476597)","(0.022167487684729065, 0.856123662306778, 0.09126984126984126)"
52,"(0.8735632183908046, 0.2465753424657534, 0.3499559831476597)","(0.022167487684729065, 0.856123662306778, 0.09126984126984126)"
53,"(0.8758620689655172, 0.2702702702702703, 0.3693197243900323)","(0.024630541871921183, 0.9726516052318661, 0.08862433862433862)"
54,"(0.8758620689655172, 0.2702702702702703, 0.3693197243900323)","(0.024630541871921183, 0.9726516052318661, 0.08862433862433862)"
55,"(0.8781609195402299, 0.29333333333333333, 0.3878023014372143)","(0.027093596059113302, 1.148632580261593, 0.12433862433862433)"
56,"(0.8781609195402299, 0.29333333333333333, 0.3878023014372143)","(0.027093596059113302, 1.148632580261593, 0.12433862433862433)"
57,"(0.8758620689655172, 0.2894736842105263, 0.3659014101504227)","(0.029556650246305417, 1.1082045184304392, 0.12169312169312169)"
58,"(0.8758620689655172, 0.2894736842105263, 0.3659014101504227)","(0.029556650246305417, 1.1082045184304392, 0.12169312169312169)"
59,"(0.8781609195402299, 0.3116883116883117, 0.38446939605586633)","(0.03201970443349754, 1.1961950059453033, 0.11904761904761904)"
60,"(0.8781609195402299, 0.3116883116883117, 0.38446939605586633)","(0.03201970443349754, 1.1961950059453033, 0.11904761904761904)"
61,"(0.8758620689655172, 0.3076923076923077, 0.36551371524972853)","(0.034482758620689655, 1.274673008323425, 0.1164021164021164)"
62,"(0.8781609195402299, 0.3291139240506329, 0.38387371889231847)","(0.03694581280788178, 1.5505350772889412, 0.11375661375661375)"
63,"(0.8781609195402299, 0.3291139240506329, 0.38387371889231847)","(0.03694581280788178, 1.5505350772889412, 0.11375661375661375)"
64,"(0.8781609195402299, 0.3291139240506329, 0.38387371889231847)","(0.03694581280788178, 1.5505350772889412, 0.11375661375661375)"
65,"(0.8804597701149425, 0.35, 0.40153299746599175)","(0.03940886699507389, 1.7479191438763377, 0.1111111111111111)"
66,"(0.8804597701149425, 0.35, 0.40153299746599175)","(0.03940886699507389, 1.7479191438763377, 0.1111111111111111)"
67,"(0.8827586206896552, 0.37037037037037035, 0.4185716302803028)","(0.04187192118226601, 2.0737217598097515, 0.14682539682539683)"
68,"(0.8827586206896552, 0.37037037037037035, 0.4185716302803028)","(0.04187192118226601, 2.0737217598097515, 0.14682539682539683)"
69,"(0.8850574712643678, 0.3902439024390244, 0.4350562237148083)","(0.04433497536945813, 2.4589774078478013, 0.18253968253968253)"
70,"(0.8850574712643678, 0.3902439024390244, 0.4350562237148083)","(0.04433497536945813, 2.4589774078478013, 0.18253968253968253)"
71,"(0.8873563218390804, 0.40963855421686746, 0.45104283433520354)","(0.046798029556650245, 2.5588585017835896, 0.17989417989417988)"
72,"(0.8850574712643678, 0.40476190476190477, 0.43559258012628305)","(0.04926108374384237, 2.5802615933412594, 0.17724867724867724)"
73,"(0.8850574712643678, 0.40476190476190477, 0.43559258012628305)","(0.04926108374384237, 2.5802615933412594, 0.17724867724867724)"
74,"(0.8850574712643678, 0.40476190476190477, 0.43559258012628305)","(0.04926108374384237, 2.5802615933412594, 0.17724867724867724)"
75,"(0.8850574712643678, 0.40476190476190477, 0.43559258012628305)","(0.04926108374384237, 2.5802615933412594, 0.17724867724867724)"
76,"(0.8827586206896552, 0.4, 0.421153479591541)","(0.05172413793103448, 2.9369797859690867, 0.21296296296296297)"
77,"(0.8827586206896552, 0.4, 0.421153479591541)","(0.05172413793103448, 2.9369797859690867, 0.21296296296296297)"
78,"(0.8827586206896552, 0.4, 0.421153479591541)","(0.05172413793103448, 2.9369797859690867, 0.21296296296296297)"
79,"(0.8850574712643678, 0.4186046511627907, 0.4372270203134478)","(0.054187192118226604, 2.8014268727705116, 0.21031746031746032)"
80,"(0.8873563218390804, 0.4367816091954023, 0.4528685345016298)","(0.05665024630541872, 3.208085612366232, 0.24603174603174602)"
81,"(0.8850574712643678, 0.4318181818181818, 0.4396904720584001)","(0.059113300492610835, 3.2604042806183093, 0.24338624338624337)"
82,"(0.8827586206896552, 0.42696629213483145, 0.42722954561066206)","(0.06157635467980296, 3.4411414982164077, 0.24074074074074073)"
83,"(0.8827586206896552, 0.42696629213483145, 0.42722954561066206)","(0.06157635467980296, 3.4411414982164077, 0.24074074074074073)"
84,"(0.8827586206896552, 0.42696629213483145, 0.42722954561066206)","(0.06157635467980296, 3.4411414982164077, 0.24074074074074073)"
85,"(0.8804597701149425, 0.4090909090909091, 0.4112664335169521)","(0.059113300492610835, 2.984542211652793, 0.20502645502645503)"
86,"(0.8804597701149425, 0.4090909090909091, 0.4112664335169521)","(0.059113300492610835, 2.984542211652793, 0.20502645502645503)"
87,"(0.8804597701149425, 0.4090909090909091, 0.4112664335169521)","(0.059113300492610835, 2.984542211652793, 0.20502645502645503)"
88,"(0.8804597701149425, 0.4090909090909091, 0.4112664335169521)","(0.059113300492610835, 2.984542211652793, 0.20502645502645503)"
89,"(0.8758620689655172, 0.38636363636363635, 0.382842394975504)","(0.059113300492610835, 2.846611177170033, 0.20502645502645503)"
90,"(0.8758620689655172, 0.38636363636363635, 0.382842394975504)","(0.059113300492610835, 2.846611177170033, 0.20502645502645503)"
91,"(0.8758620689655172, 0.38636363636363635, 0.382842394975504)","(0.059113300492610835, 2.846611177170033, 0.20502645502645503)"
92,"(0.8758620689655172, 0.38636363636363635, 0.382842394975504)","(0.059113300492610835, 2.846611177170033, 0.20502645502645503)"
93,"(0.8758620689655172, 0.38636363636363635, 0.382842394975504)","(0.059113300492610835, 2.846611177170033, 0.20502645502645503)"
94,"(0.8758620689655172, 0.38636363636363635, 0.382842394975504)","(0.059113300492610835, 2.846611177170033, 0.20502645502645503)"
95,"(0.8758620689655172, 0.38636363636363635, 0.382842394975504)","(0.059113300492610835, 2.846611177170033, 0.20502645502645503)"
96,"(0.8735632183908046, 0.367816091954023, 0.36586817567274316)","(0.05665024630541872, 2.380499405469678, 0.1693121693121693)"
97,"(0.8735632183908046, 0.367816091954023, 0.36586817567274316)","(0.05665024630541872, 2.380499405469678, 0.1693121693121693)"
98,"(0.8758620689655172, 0.38636363636363635, 0.382842394975504)","(0.059113300492610835, 2.36385255648038, 0.16666666666666666)"
99,"(0.8758620689655172, 0.38636363636363635, 0.382842394975504)","(0.059113300492610835, 2.36385255648038, 0.16666666666666666)"
100,"(0.8758620689655172, 0.38636363636363635, 0.382842394975504)","(0.059113300492610835, 2.36385255648038, 0.16666666666666666)"
101,"(0.8735632183908046, 0.38202247191011235, 0.3714621480590828)","(0.06157635467980296, 2.613555291319858, 0.164021164021164)"
102,"(0.8758620689655172, 0.38636363636363635, 0.382842394975504)","(0.059113300492610835, 2.36385255648038, 0.16666666666666666)"
103,"(0.8781609195402299, 0.4044943820224719, 0.39934584683487245)","(0.06157635467980296, 2.3376932223543405, 0.164021164021164)"
104,"(0.8781609195402299, 0.4044943820224719, 0.39934584683487245)","(0.06157635467980296, 2.3376932223543405, 0.164021164021164)"
105,"(0.8781609195402299, 0.4044943820224719, 0.39934584683487245)","(0.06157635467980296, 2.3376932223543405, 0.164021164021164)"
106,"(0.8781609195402299, 0.4044943820224719, 0.39934584683487245)","(0.06157635467980296, 2.3376932223543405, 0.164021164021164)"
107,"(0.8781609195402299, 0.4044943820224719, 0.39934584683487245)","(0.06157635467980296, 2.3376932223543405, 0.164021164021164)"
108,"(0.8781609195402299, 0.4044943820224719, 0.39934584683487245)","(0.06157635467980296, 2.3376932223543405, 0.164021164021164)"
109,"(0.8781609195402299, 0.4044943820224719, 0.39934584683487245)","(0.06157635467980296, 2.3376932223543405, 0.164021164021164)"
110,"(0.8781609195402299, 0.4175824175824176, 0.404193736742183)","(0.0665024630541872, 2.6706302021403094, 0.15873015873015872)"
111,"(0.8781609195402299, 0.4175824175824176, 0.404193736742183)","(0.0665024630541872, 2.6706302021403094, 0.15873015873015872)"
112,"(0.8781609195402299, 0.4175824175824176, 0.404193736742183)","(0.0665024630541872, 2.6706302021403094, 0.15873015873015872)"
113,"(0.8781609195402299, 0.4175824175824176, 0.404193736742183)","(0.0665024630541872, 2.6706302021403094, 0.15873015873015872)"
114,"(0.8781609195402299, 0.4175824175824176, 0.404193736742183)","(0.0665024630541872, 2.6706302021403094, 0.15873015873015872)"
115,"(0.8781609195402299, 0.4175824175824176, 0.404193736742183)","(0.0665024630541872, 2.6706302021403094, 0.15873015873015872)"
116,"(0.8781609195402299, 0.4175824175824176, 0.404193736742183)","(0.0665024630541872, 2.6706302021403094, 0.15873015873015872)"
117,"(0.8781609195402299, 0.4175824175824176, 0.404193736742183)","(0.0665024630541872, 2.6706302021403094, 0.15873015873015872)"
118,"(0.8758620689655172, 0.41304347826086957, 0.39350698424537034)","(0.06896551724137931, 2.6159334126040426, 0.15608465608465608)"
119,"(0.8758620689655172, 0.41304347826086957, 0.39350698424537034)","(0.06896551724137931, 2.6159334126040426, 0.15608465608465608)"
120,"(0.8758620689655172, 0.41304347826086957, 0.39350698424537034)","(0.06896551724137931, 2.6159334126040426, 0.15608465608465608)"
121,"(0.8758620689655172, 0.41304347826086957, 0.39350698424537034)","(0.06896551724137931, 2.6159334126040426, 0.15608465608465608)"
122,"(0.8758620689655172, 0.41304347826086957, 0.39350698424537034)","(0.06896551724137931, 2.6159334126040426, 0.15608465608465608)"
123,"(0.8735632183908046, 0.40860215053763443, 0.3833110278231346)","(0.07142857142857142, 2.9655172413793105, 0.1917989417989418)"
124,"(0.8758620689655172, 0.425531914893617, 0.399176175701005)","(0.07389162561576355, 3.0986920332936982, 0.18915343915343916)"
125,"(0.8758620689655172, 0.425531914893617, 0.399176175701005)","(0.07389162561576355, 3.0986920332936982, 0.18915343915343916)"
126,"(0.8758620689655172, 0.425531914893617, 0.399176175701005)","(0.07389162561576355, 3.0986920332936982, 0.18915343915343916)"
127,"(0.8758620689655172, 0.425531914893617, 0.399176175701005)","(0.07389162561576355, 3.0986920332936982, 0.18915343915343916)"
128,"(0.8758620689655172, 0.425531914893617, 0.399176175701005)","(0.07389162561576355, 3.0986920332936982, 0.18915343915343916)"
129,"(0.8781609195402299, 0.4421052631578947, 0.41468498131906245)","(0.07635467980295567, 3.0844233055885852, 0.1865079365079365)"
130,"(0.8781609195402299, 0.4421052631578947, 0.41468498131906245)","(0.07635467980295567, 3.0844233055885852, 0.1865079365079365)"
131,"(0.8781609195402299, 0.4421052631578947, 0.41468498131906245)","(0.07635467980295567, 3.0844233055885852, 0.1865079365079365)"
132,"(0.8781609195402299, 0.4421052631578947, 0.41468498131906245)","(0.07635467980295567, 3.0844233055885852, 0.1865079365079365)"
133,"(0.8781609195402299, 0.4421052631578947, 0.41468498131906245)","(0.07635467980295567, 3.0844233055885852, 0.1865079365079365)"
134,"(0.8758620689655172, 0.4375, 0.405002756167662)","(0.07881773399014778, 3.1985731272294893, 0.18386243386243387)"
135,"(0.8758620689655172, 0.4375, 0.405002756167662)","(0.07881773399014778, 3.1985731272294893, 0.18386243386243387)"
136,"(0.8758620689655172, 0.4375, 0.405002756167662)","(0.07881773399014778, 3.1985731272294893, 0.18386243386243387)"
137,"(0.8758620689655172, 0.4489795918367347, 0.410951774050029)","(0.08374384236453201, 3.1224732461355513, 0.17857142857142858)"
138,"(0.8758620689655172, 0.4489795918367347, 0.410951774050029)","(0.08374384236453201, 3.1224732461355513, 0.17857142857142858)"
139,"(0.8758620689655172, 0.4489795918367347, 0.410951774050029)","(0.08374384236453201, 3.1224732461355513, 0.17857142857142858)"
140,"(0.8735632183908046, 0.4444444444444444, 0.40203421485650553)","(0.08620689655172414, 3.4839476813317485, 0.17592592592592593)"
141,"(0.8735632183908046, 0.4444444444444444, 0.40203421485650553)","(0.08620689655172414, 3.4839476813317485, 0.17592592592592593)"
142,"(0.8758620689655172, 0.46, 0.4169965706336424)","(0.08866995073891626, 3.5600475624256838, 0.17328042328042328)"
143,"(0.8758620689655172, 0.47058823529411764, 0.4231166066035319)","(0.09359605911330049, 3.6837098692033305, 0.20634920634920634)"
144,"(0.8781609195402299, 0.4752475247524752, 0.43167988605734786)","(0.09113300492610837, 3.3507728894173603, 0.20899470899470898)"
145,"(0.8804597701149425, 0.49019607843137253, 0.4461005881060964)","(0.09359605911330049, 3.75267538644471, 0.2447089947089947)"
146,"(0.8804597701149425, 0.49019607843137253, 0.4461005881060964)","(0.09359605911330049, 3.75267538644471, 0.2447089947089947)"
147,"(0.8827586206896552, 0.5048543689320388, 0.4602737507072646)","(0.0960591133004926, 3.800237812128416, 0.24206349206349206)"
148,"(0.8827586206896552, 0.5048543689320388, 0.4602737507072646)","(0.0960591133004926, 3.800237812128416, 0.24206349206349206)"
149,"(0.8827586206896552, 0.5048543689320388, 0.4602737507072646)","(0.0960591133004926, 3.800237812128416, 0.24206349206349206)"
150,"(0.8827586206896552, 0.5048543689320388, 0.4602737507072646)","(0.0960591133004926, 3.800237812128416, 0.24206349206349206)"
151,"(0.8850574712643678, 0.5192307692307693, 0.4742132400901903)","(0.09852216748768473, 3.7693222354340077, 0.23941798941798942)"
152,"(0.8850574712643678, 0.5192307692307693, 0.4742132400901903)","(0.09852216748768473, 3.7693222354340077, 0.23941798941798942)"
153,"(0.8827586206896552, 0.5142857142857142, 0.4657206282608049)","(0.10098522167487685, 4.211652794292507, 0.2751322751322751)"
154,"(0.8827586206896552, 0.5142857142857142, 0.4657206282608049)","(0.10098522167487685, 4.211652794292507, 0.2751322751322751)"
155,"(0.8827586206896552, 0.5142857142857142, 0.4657206282608049)","(0.10098522167487685, 4.211652794292507, 0.2751322751322751)"
156,"(0.8804597701149425, 0.5, 0.4517545836460713)","(0.09852216748768473, 4.183115338882284, 0.2777777777777778)"
157,"(0.8804597701149425, 0.5, 0.4517545836460713)","(0.09852216748768473, 4.183115338882284, 0.2777777777777778)"
158,"(0.8804597701149425, 0.5, 0.4517545836460713)","(0.09852216748768473, 4.183115338882284, 0.2777777777777778)"
159,"(0.8804597701149425, 0.5, 0.4517545836460713)","(0.09852216748768473, 4.183115338882284, 0.2777777777777778)"
160,"(0.8804597701149425, 0.5, 0.4517545836460713)","(0.09852216748768473, 4.183115338882284, 0.2777777777777778)"
161,"(0.8804597701149425, 0.5, 0.4517545836460713)","(0.09852216748768473, 4.183115338882284, 0.2777777777777778)"
162,"(0.8804597701149425, 0.5, 0.4517545836460713)","(0.09852216748768473, 4.183115338882284, 0.2777777777777778)"
163,"(0.8827586206896552, 0.5048543689320388, 0.4602737507072646)","(0.0960591133004926, 4.145065398335313, 0.2804232804232804)"
164,"(0.8827586206896552, 0.5048543689320388, 0.4602737507072646)","(0.0960591133004926, 4.145065398335313, 0.2804232804232804)"
165,"(0.8827586206896552, 0.5048543689320388, 0.4602737507072646)","(0.0960591133004926, 4.145065398335313, 0.2804232804232804)"
166,"(0.8827586206896552, 0.5048543689320388, 0.4602737507072646)","(0.0960591133004926, 4.145065398335313, 0.2804232804232804)"
167,"(0.8827586206896552, 0.5048543689320388, 0.4602737507072646)","(0.0960591133004926, 4.145065398335313, 0.2804232804232804)"
168,"(0.8827586206896552, 0.5048543689320388, 0.4602737507072646)","(0.0960591133004926, 4.145065398335313, 0.2804232804232804)"
169,"(0.8827586206896552, 0.5048543689320388, 0.4602737507072646)","(0.0960591133004926, 4.145065398335313, 0.2804232804232804)"
170,"(0.8827586206896552, 0.5048543689320388, 0.4602737507072646)","(0.0960591133004926, 4.145065398335313, 0.2804232804232804)"
171,"(0.8804597701149425, 0.5, 0.4517545836460713)","(0.09852216748768473, 4.183115338882284, 0.2777777777777778)"
172,"(0.8804597701149425, 0.5, 0.4517545836460713)","(0.09852216748768473, 4.183115338882284, 0.2777777777777778)"
173,"(0.8804597701149425, 0.5, 0.4517545836460713)","(0.09852216748768473, 4.183115338882284, 0.2777777777777778)"
174,"(0.8804597701149425, 0.5, 0.4517545836460713)","(0.09852216748768473, 4.183115338882284, 0.2777777777777778)"
175,"(0.8827586206896552, 0.5142857142857142, 0.4657206282608049)","(0.10098522167487685, 4.073721759809749, 0.2751322751322751)"
176,"(0.8827586206896552, 0.5142857142857142, 0.4657206282608049)","(0.10098522167487685, 4.073721759809749, 0.2751322751322751)"
177,"(0.8804597701149425, 0.5, 0.4517545836460713)","(0.09852216748768473, 4.183115338882284, 0.2777777777777778)"
178,"(0.8827586206896552, 0.5142857142857142, 0.4657206282608049)","(0.10098522167487685, 4.073721759809749, 0.2751322751322751)"
179,"(0.8827586206896552, 0.5142857142857142, 0.4657206282608049)","(0.10098522167487685, 4.073721759809749, 0.2751322751322751)"
180,"(0.8827586206896552, 0.5142857142857142, 0.4657206282608049)","(0.10098522167487685, 4.073721759809749, 0.2751322751322751)"
181,"(0.8827586206896552, 0.5142857142857142, 0.4657206282608049)","(0.10098522167487685, 4.073721759809749, 0.2751322751322751)"
182,"(0.8827586206896552, 0.5142857142857142, 0.4657206282608049)","(0.10098522167487685, 4.073721759809749, 0.2751322751322751)"
183,"(0.8827586206896552, 0.5142857142857142, 0.4657206282608049)","(0.10098522167487685, 4.073721759809749, 0.2751322751322751)"
184,"(0.8827586206896552, 0.5142857142857142, 0.4657206282608049)","(0.10098522167487685, 4.073721759809749, 0.2751322751322751)"
185,"(0.8850574712643678, 0.5283018867924528, 0.4794682649372668)","(0.10344827586206896, 3.954815695600475, 0.2724867724867725)"
186,"(0.8850574712643678, 0.5283018867924528, 0.4794682649372668)","(0.10344827586206896, 3.954815695600475, 0.2724867724867725)"
187,"(0.8850574712643678, 0.5283018867924528, 0.4794682649372668)","(0.10344827586206896, 3.954815695600475, 0.2724867724867725)"
188,"(0.8850574712643678, 0.5283018867924528, 0.4794682649372668)","(0.10344827586206896, 3.954815695600475, 0.2724867724867725)"
189,"(0.8850574712643678, 0.5283018867924528, 0.4794682649372668)","(0.10344827586206896, 3.954815695600475, 0.2724867724867725)"
190,"(0.8850574712643678, 0.5283018867924528, 0.4794682649372668)","(0.10344827586206896, 3.954815695600475, 0.2724867724867725)"
191,"(0.8850574712643678, 0.5283018867924528, 0.4794682649372668)","(0.10344827586206896, 3.954815695600475, 0.2724867724867725)"
192,"(0.8850574712643678, 0.5283018867924528, 0.4794682649372668)","(0.10344827586206896, 3.954815695600475, 0.2724867724867725)"
193,"(0.8850574712643678, 0.5283018867924528, 0.4794682649372668)","(0.10344827586206896, 3.954815695600475, 0.2724867724867725)"
194,"(0.8850574712643678, 0.5283018867924528, 0.4794682649372668)","(0.10344827586206896, 3.954815695600475, 0.2724867724867725)"
195,"(0.8850574712643678, 0.5283018867924528, 0.4794682649372668)","(0.10344827586206896, 3.954815695600475, 0.2724867724867725)"
196,"(0.8850574712643678, 0.5283018867924528, 0.4794682649372668)","(0.10344827586206896, 3.954815695600475, 0.2724867724867725)"
197,"(0.8850574712643678, 0.5283018867924528, 0.4794682649372668)","(0.10344827586206896, 3.954815695600475, 0.2724867724867725)"
198,"(0.8850574712643678, 0.5283018867924528, 0.4794682649372668)","(0.10344827586206896, 3.954815695600475, 0.2724867724867725)"
199,"(0.8850574712643678, 0.5283018867924528, 0.4794682649372668)","(0.10344827586206896, 3.954815695600475, 0.2724867724867725)"
200,"(0.8873563218390804, 0.5420560747663551, 0.49300898015954947)","(0.10591133004926108, 4.309155766944113, 0.2698412698412698)"
201,"(0.8873563218390804, 0.5420560747663551, 0.49300898015954947)","(0.10591133004926108, 4.309155766944113, 0.2698412698412698)"
202,"(0.8850574712643678, 0.5370370370370371, 0.4848306853823178)","(0.10837438423645321, 4.309155766944114, 0.2671957671957672)"
203,"(0.8850574712643678, 0.5370370370370371, 0.4848306853823178)","(0.10837438423645321, 4.309155766944114, 0.2671957671957672)"
204,"(0.8850574712643678, 0.5370370370370371, 0.4848306853823178)","(0.10837438423645321, 4.309155766944114, 0.2671957671957672)"
205,"(0.8850574712643678, 0.5370370370370371, 0.4848306853823178)","(0.10837438423645321, 4.309155766944114, 0.2671957671957672)"
206,"(0.8850574712643678, 0.5370370370370371, 0.4848306853823178)","(0.10837438423645321, 4.309155766944114, 0.2671957671957672)"
207,"(0.8873563218390804, 0.5504587155963303, 0.4982019817270141)","(0.11083743842364532, 4.299643281807372, 0.26455026455026454)"
208,"(0.8873563218390804, 0.5504587155963303, 0.4982019817270141)","(0.11083743842364532, 4.299643281807372, 0.26455026455026454)"
209,"(0.8873563218390804, 0.5504587155963303, 0.4982019817270141)","(0.11083743842364532, 4.299643281807372, 0.26455026455026454)"
210,"(0.8850574712643678, 0.5454545454545454, 0.49028503290873693)","(0.11330049261083744, 4.418549346016646, 0.2619047619047619)"
211,"(0.8873563218390804, 0.5585585585585585, 0.5034950559192488)","(0.11576354679802955, 4.321046373365042, 0.25925925925925924)"
212,"(0.8873563218390804, 0.5585585585585585, 0.5034950559192488)","(0.11576354679802955, 4.321046373365042, 0.25925925925925924)"
213,"(0.8873563218390804, 0.5585585585585585, 0.5034950559192488)","(0.11576354679802955, 4.321046373365042, 0.25925925925925924)"
214,"(0.8896551724137931, 0.5714285714285714, 0.5165312882709883)","(0.11822660098522167, 4.420927467300832, 0.2566137566137566)"
215,"(0.8896551724137931, 0.5714285714285714, 0.5165312882709883)","(0.11822660098522167, 4.420927467300832, 0.2566137566137566)"
216,"(0.8896551724137931, 0.5714285714285714, 0.5165312882709883)","(0.11822660098522167, 4.420927467300832, 0.2566137566137566)"
