,Accuracy,Shape
20,"(0.7521551724137931, 0.049586776859504134, 0.10690681508356913)","(0.009852216748768473, 0.2687277051129607, 0.06613756613756613)"
21,"(0.7521551724137931, 0.049586776859504134, 0.10690681508356913)","(0.009852216748768473, 0.2687277051129607, 0.06613756613756613)"
22,"(0.7543103448275862, 0.06557377049180328, 0.13167294143317337)","(0.012315270935960592, 0.43281807372176, 0.06349206349206349)"
23,"(0.7543103448275862, 0.06557377049180328, 0.13167294143317337)","(0.012315270935960592, 0.43281807372176, 0.06349206349206349)"
24,"(0.7543103448275862, 0.06557377049180328, 0.13167294143317337)","(0.012315270935960592, 0.43281807372176, 0.06349206349206349)"
25,"(0.7543103448275862, 0.06557377049180328, 0.13167294143317337)","(0.012315270935960592, 0.43281807372176, 0.06349206349206349)"
26,"(0.7543103448275862, 0.06557377049180328, 0.13167294143317337)","(0.012315270935960592, 0.43281807372176, 0.06349206349206349)"
27,"(0.7543103448275862, 0.06557377049180328, 0.13167294143317337)","(0.012315270935960592, 0.43281807372176, 0.06349206349206349)"
28,"(0.7543103448275862, 0.06557377049180328, 0.13167294143317337)","(0.012315270935960592, 0.43281807372176, 0.06349206349206349)"
29,"(0.7543103448275862, 0.06557377049180328, 0.13167294143317337)","(0.012315270935960592, 0.43281807372176, 0.06349206349206349)"
30,"(0.7543103448275862, 0.06557377049180328, 0.13167294143317337)","(0.012315270935960592, 0.43281807372176, 0.06349206349206349)"
31,"(0.7543103448275862, 0.06557377049180328, 0.13167294143317337)","(0.012315270935960592, 0.43281807372176, 0.06349206349206349)"
32,"(0.7564655172413793, 0.08130081300813008, 0.15318367515024264)","(0.014778325123152709, 0.5184304399524379, 0.06084656084656084)"
33,"(0.7586206896551724, 0.0967741935483871, 0.17242402004617394)","(0.017241379310344827, 0.5945303210463734, 0.0582010582010582)"
34,"(0.7586206896551724, 0.0967741935483871, 0.17242402004617394)","(0.017241379310344827, 0.5945303210463734, 0.0582010582010582)"
35,"(0.7564655172413793, 0.08130081300813008, 0.15318367515024264)","(0.014778325123152709, 0.44946492271105853, 0.06084656084656084)"
36,"(0.7564655172413793, 0.08130081300813008, 0.15318367515024264)","(0.014778325123152709, 0.44946492271105853, 0.06084656084656084)"
37,"(0.7564655172413793, 0.08130081300813008, 0.15318367515024264)","(0.014778325123152709, 0.44946492271105853, 0.06084656084656084)"
38,"(0.7564655172413793, 0.08130081300813008, 0.15318367515024264)","(0.014778325123152709, 0.44946492271105853, 0.06084656084656084)"
39,"(0.7564655172413793, 0.08130081300813008, 0.15318367515024264)","(0.014778325123152709, 0.44946492271105853, 0.06084656084656084)"
40,"(0.7564655172413793, 0.08130081300813008, 0.15318367515024264)","(0.014778325123152709, 0.44946492271105853, 0.06084656084656084)"
41,"(0.7564655172413793, 0.08130081300813008, 0.15318367515024264)","(0.014778325123152709, 0.44946492271105853, 0.06084656084656084)"
42,"(0.7564655172413793, 0.08130081300813008, 0.15318367515024264)","(0.014778325123152709, 0.44946492271105853, 0.06084656084656084)"
43,"(0.7543103448275862, 0.08064516129032258, 0.13170913694112318)","(0.017241379310344827, 0.45659928656361504, 0.0582010582010582)"
44,"(0.7543103448275862, 0.08064516129032258, 0.13170913694112318)","(0.017241379310344827, 0.45659928656361504, 0.0582010582010582)"
45,"(0.7521551724137931, 0.08, 0.11372370681015695)","(0.019704433497536946, 0.5231866825208084, 0.05555555555555555)"
46,"(0.7521551724137931, 0.08, 0.11372370681015695)","(0.019704433497536946, 0.5231866825208084, 0.05555555555555555)"
47,"(0.7521551724137931, 0.08, 0.11372370681015695)","(0.019704433497536946, 0.5231866825208084, 0.05555555555555555)"
48,"(0.7521551724137931, 0.08, 0.11372370681015695)","(0.019704433497536946, 0.5231866825208084, 0.05555555555555555)"
49,"(0.7521551724137931, 0.08, 0.11372370681015695)","(0.019704433497536946, 0.5231866825208084, 0.05555555555555555)"
50,"(0.7521551724137931, 0.08, 0.11372370681015695)","(0.019704433497536946, 0.5231866825208084, 0.05555555555555555)"
51,"(0.7521551724137931, 0.08, 0.11372370681015695)","(0.019704433497536946, 0.5231866825208084, 0.05555555555555555)"
52,"(0.7521551724137931, 0.08, 0.11372370681015695)","(0.019704433497536946, 0.5231866825208084, 0.05555555555555555)"
53,"(0.7521551724137931, 0.08, 0.11372370681015695)","(0.019704433497536946, 0.5231866825208084, 0.05555555555555555)"
54,"(0.7521551724137931, 0.08, 0.11372370681015695)","(0.019704433497536946, 0.5231866825208084, 0.05555555555555555)"
55,"(0.75, 0.09375, 0.10524917214109519)","(0.027093596059113302, 0.7348394768133173, 0.08597883597883597)"
56,"(0.7564655172413793, 0.13740458015267176, 0.1586951575277889)","(0.034482758620689655, 1.3436385255648045, 0.1164021164021164)"
57,"(0.7564655172413793, 0.13740458015267176, 0.1586951575277889)","(0.034482758620689655, 1.3436385255648045, 0.1164021164021164)"
58,"(0.7564655172413793, 0.13740458015267176, 0.1586951575277889)","(0.034482758620689655, 1.3436385255648045, 0.1164021164021164)"
59,"(0.7564655172413793, 0.13740458015267176, 0.1586951575277889)","(0.034482758620689655, 1.3436385255648045, 0.1164021164021164)"
60,"(0.7564655172413793, 0.13740458015267176, 0.1586951575277889)","(0.034482758620689655, 1.3436385255648045, 0.1164021164021164)"
61,"(0.7564655172413793, 0.13740458015267176, 0.1586951575277889)","(0.034482758620689655, 1.3436385255648045, 0.1164021164021164)"
62,"(0.7543103448275862, 0.13636363636363635, 0.14640918434048805)","(0.03694581280788178, 1.4126040428061828, 0.11375661375661375)"
63,"(0.7564655172413793, 0.15037593984962405, 0.16225923316966595)","(0.03940886699507389, 1.678953626634958, 0.1111111111111111)"
64,"(0.7564655172413793, 0.15037593984962405, 0.16225923316966595)","(0.03940886699507389, 1.678953626634958, 0.1111111111111111)"
65,"(0.7564655172413793, 0.15037593984962405, 0.16225923316966595)","(0.03940886699507389, 1.678953626634958, 0.1111111111111111)"
66,"(0.7564655172413793, 0.15037593984962405, 0.16225923316966595)","(0.03940886699507389, 1.678953626634958, 0.1111111111111111)"
67,"(0.7564655172413793, 0.15037593984962405, 0.16225923316966595)","(0.03940886699507389, 1.5410225921521998, 0.1111111111111111)"
68,"(0.7564655172413793, 0.15037593984962405, 0.16225923316966595)","(0.03940886699507389, 1.5410225921521998, 0.1111111111111111)"
69,"(0.7586206896551724, 0.16417910447761194, 0.17734631156215674)","(0.04187192118226601, 1.728894173602855, 0.10846560846560846)"
70,"(0.7586206896551724, 0.16417910447761194, 0.17734631156215674)","(0.04187192118226601, 1.728894173602855, 0.10846560846560846)"
71,"(0.7607758620689655, 0.17777777777777778, 0.19176339653339144)","(0.04433497536945813, 1.7693222354340084, 0.10582010582010581)"
72,"(0.7650862068965517, 0.20437956204379562, 0.2188826750367403)","(0.04926108374384237, 2.3043995243757434, 0.1388888888888889)"
73,"(0.7650862068965517, 0.20437956204379562, 0.2188826750367403)","(0.04926108374384237, 2.3043995243757434, 0.1388888888888889)"
74,"(0.7629310344827587, 0.19117647058823528, 0.2055874020077089)","(0.046798029556650245, 2.0760998810939357, 0.10317460317460317)"
75,"(0.7607758620689655, 0.1897810218978102, 0.19444534076892328)","(0.04926108374384237, 1.959571938168847, 0.10052910052910052)"
76,"(0.7607758620689655, 0.1897810218978102, 0.19444534076892328)","(0.04926108374384237, 1.959571938168847, 0.10052910052910052)"
77,"(0.7629310344827587, 0.2028985507246377, 0.2078282948570272)","(0.05172413793103448, 2.178359096313912, 0.13624338624338625)"
78,"(0.7607758620689655, 0.1897810218978102, 0.19444534076892328)","(0.04926108374384237, 1.959571938168847, 0.10052910052910052)"
79,"(0.7607758620689655, 0.1897810218978102, 0.19444534076892328)","(0.04926108374384237, 1.959571938168847, 0.10052910052910052)"
80,"(0.7607758620689655, 0.1897810218978102, 0.19444534076892328)","(0.04926108374384237, 1.959571938168847, 0.10052910052910052)"
81,"(0.7586206896551724, 0.18840579710144928, 0.1839529968095747)","(0.05172413793103448, 2.2473246135552913, 0.13624338624338625)"
82,"(0.7586206896551724, 0.18840579710144928, 0.1839529968095747)","(0.05172413793103448, 2.2473246135552913, 0.13624338624338625)"
83,"(0.7629310344827587, 0.21428571428571427, 0.21037071053299716)","(0.05665024630541872, 2.5184304399524384, 0.1693121693121693)"
84,"(0.7650862068965517, 0.22695035460992907, 0.22293393036414727)","(0.059113300492610835, 2.570749108204519, 0.16666666666666666)"
85,"(0.7672413793103449, 0.22857142857142856, 0.23323602083688816)","(0.05665024630541872, 2.24256837098692, 0.13095238095238096)"
86,"(0.7672413793103449, 0.22857142857142856, 0.23323602083688816)","(0.05665024630541872, 2.24256837098692, 0.13095238095238096)"
87,"(0.7672413793103449, 0.22857142857142856, 0.23323602083688816)","(0.05665024630541872, 2.24256837098692, 0.13095238095238096)"
88,"(0.7672413793103449, 0.22857142857142856, 0.23323602083688816)","(0.05665024630541872, 2.24256837098692, 0.13095238095238096)"
89,"(0.7672413793103449, 0.22857142857142856, 0.23323602083688816)","(0.05665024630541872, 2.24256837098692, 0.13095238095238096)"
90,"(0.7650862068965517, 0.2158273381294964, 0.22074378451487217)","(0.054187192118226604, 2.042806183115339, 0.09523809523809523)"
91,"(0.7629310344827587, 0.21428571428571427, 0.21037071053299716)","(0.05665024630541872, 2.3115338882283, 0.13095238095238096)"
92,"(0.7650862068965517, 0.22695035460992907, 0.22293393036414727)","(0.059113300492610835, 2.570749108204519, 0.16666666666666666)"
93,"(0.7650862068965517, 0.22695035460992907, 0.22293393036414727)","(0.059113300492610835, 2.570749108204519, 0.16666666666666666)"
94,"(0.7650862068965517, 0.22695035460992907, 0.22293393036414727)","(0.059113300492610835, 2.570749108204519, 0.16666666666666666)"
95,"(0.7629310344827587, 0.22535211267605634, 0.21313563167364705)","(0.06157635467980296, 2.406658739595719, 0.164021164021164)"
96,"(0.7650862068965517, 0.23776223776223776, 0.22537306567414223)","(0.06403940886699508, 2.646848989298454, 0.16137566137566137)"
97,"(0.7650862068965517, 0.2482758620689655, 0.22800358982614122)","(0.06896551724137931, 3.098692033293698, 0.15608465608465608)"
98,"(0.7650862068965517, 0.2482758620689655, 0.22800358982614122)","(0.06896551724137931, 3.098692033293698, 0.15608465608465608)"
99,"(0.7650862068965517, 0.2482758620689655, 0.22800358982614122)","(0.06896551724137931, 3.098692033293698, 0.15608465608465608)"
100,"(0.7629310344827587, 0.2361111111111111, 0.21606730010255165)","(0.0665024630541872, 2.9464922711058263, 0.15873015873015872)"
101,"(0.7672413793103449, 0.25, 0.2372673904488371)","(0.0665024630541872, 2.532699167657551, 0.12037037037037036)"
102,"(0.7672413793103449, 0.25, 0.2372673904488371)","(0.0665024630541872, 2.532699167657551, 0.12037037037037036)"
103,"(0.7693965517241379, 0.2620689655172414, 0.2488455255391691)","(0.06896551724137931, 2.684898929845422, 0.11772486772486772)"
104,"(0.7672413793103449, 0.25, 0.2372673904488371)","(0.0665024630541872, 2.532699167657551, 0.12037037037037036)"
105,"(0.7672413793103449, 0.25, 0.2372673904488371)","(0.0665024630541872, 2.532699167657551, 0.12037037037037036)"
106,"(0.7672413793103449, 0.25, 0.2372673904488371)","(0.0665024630541872, 2.532699167657551, 0.12037037037037036)"
107,"(0.7693965517241379, 0.2620689655172414, 0.2488455255391691)","(0.06896551724137931, 2.6159334126040426, 0.11772486772486772)"
108,"(0.7672413793103449, 0.25, 0.2372673904488371)","(0.0665024630541872, 2.3258026159334135, 0.12037037037037036)"
109,"(0.7672413793103449, 0.25, 0.2372673904488371)","(0.0665024630541872, 2.3258026159334135, 0.12037037037037036)"
110,"(0.7672413793103449, 0.25, 0.2372673904488371)","(0.0665024630541872, 2.3258026159334135, 0.12037037037037036)"
111,"(0.7672413793103449, 0.25, 0.2372673904488371)","(0.0665024630541872, 2.3258026159334135, 0.12037037037037036)"
112,"(0.771551724137931, 0.273972602739726, 0.26013137714313755)","(0.07142857142857142, 2.413793103448276, 0.11507936507936507)"
113,"(0.771551724137931, 0.273972602739726, 0.26013137714313755)","(0.07142857142857142, 2.413793103448276, 0.11507936507936507)"
114,"(0.7737068965517241, 0.2857142857142857, 0.271146271921579)","(0.07389162561576355, 2.478002378121283, 0.11243386243386243)"
115,"(0.771551724137931, 0.273972602739726, 0.26013137714313755)","(0.07142857142857142, 2.2758620689655173, 0.11507936507936507)"
116,"(0.771551724137931, 0.273972602739726, 0.26013137714313755)","(0.07142857142857142, 2.2758620689655173, 0.11507936507936507)"
117,"(0.771551724137931, 0.273972602739726, 0.26013137714313755)","(0.07142857142857142, 2.2758620689655173, 0.11507936507936507)"
118,"(0.771551724137931, 0.273972602739726, 0.26013137714313755)","(0.07142857142857142, 2.2758620689655173, 0.11507936507936507)"
119,"(0.7737068965517241, 0.27586206896551724, 0.269687461252197)","(0.06896551724137931, 2.0642092746730083, 0.11772486772486772)"
120,"(0.7737068965517241, 0.27586206896551724, 0.269687461252197)","(0.06896551724137931, 2.0642092746730083, 0.11772486772486772)"
121,"(0.7758620689655172, 0.2876712328767123, 0.28063434282929617)","(0.07142857142857142, 2.0, 0.11507936507936507)"
122,"(0.7758620689655172, 0.2876712328767123, 0.28063434282929617)","(0.07142857142857142, 2.0, 0.11507936507936507)"
123,"(0.771551724137931, 0.273972602739726, 0.26013137714313755)","(0.07142857142857142, 2.0, 0.11507936507936507)"
124,"(0.7737068965517241, 0.2857142857142857, 0.271146271921579)","(0.07389162561576355, 2.1331747919143877, 0.11243386243386243)"
125,"(0.7758620689655172, 0.2876712328767123, 0.28063434282929617)","(0.07142857142857142, 2.0, 0.11507936507936507)"
126,"(0.7758620689655172, 0.2876712328767123, 0.28063434282929617)","(0.07142857142857142, 2.0, 0.11507936507936507)"
127,"(0.7737068965517241, 0.2857142857142857, 0.271146271921579)","(0.07389162561576355, 2.2021403091557668, 0.11243386243386243)"
128,"(0.7737068965517241, 0.2857142857142857, 0.271146271921579)","(0.07389162561576355, 2.2021403091557668, 0.11243386243386243)"
129,"(0.771551724137931, 0.28378378378378377, 0.26203301692224107)","(0.07635467980295567, 2.5326991676575505, 0.14814814814814814)"
130,"(0.7737068965517241, 0.2857142857142857, 0.271146271921579)","(0.07389162561576355, 2.271105826397146, 0.11243386243386243)"
131,"(0.7737068965517241, 0.2857142857142857, 0.271146271921579)","(0.07389162561576355, 2.271105826397146, 0.11243386243386243)"
132,"(0.771551724137931, 0.28378378378378377, 0.26203301692224107)","(0.07635467980295567, 2.394768133174792, 0.10978835978835978)"
133,"(0.771551724137931, 0.28378378378378377, 0.26203301692224107)","(0.07635467980295567, 2.394768133174792, 0.10978835978835978)"
134,"(0.771551724137931, 0.28378378378378377, 0.26203301692224107)","(0.07635467980295567, 2.394768133174792, 0.10978835978835978)"
135,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 2.6468489892984546, 0.10714285714285714)"
136,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 2.6468489892984546, 0.10714285714285714)"
137,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 2.6468489892984546, 0.10714285714285714)"
138,"(0.7758620689655172, 0.30666666666666664, 0.2834376946526344)","(0.0812807881773399, 2.544589774078478, 0.10449735449735449)"
139,"(0.7758620689655172, 0.30666666666666664, 0.2834376946526344)","(0.0812807881773399, 2.544589774078478, 0.10449735449735449)"
140,"(0.7758620689655172, 0.30666666666666664, 0.2834376946526344)","(0.0812807881773399, 2.544589774078478, 0.10449735449735449)"
141,"(0.7758620689655172, 0.30666666666666664, 0.2834376946526344)","(0.0812807881773399, 2.544589774078478, 0.10449735449735449)"
142,"(0.7758620689655172, 0.30666666666666664, 0.2834376946526344)","(0.0812807881773399, 2.544589774078478, 0.10449735449735449)"
143,"(0.7758620689655172, 0.30666666666666664, 0.2834376946526344)","(0.0812807881773399, 2.544589774078478, 0.10449735449735449)"
144,"(0.7758620689655172, 0.30666666666666664, 0.2834376946526344)","(0.0812807881773399, 2.544589774078478, 0.10449735449735449)"
145,"(0.7758620689655172, 0.30666666666666664, 0.2834376946526344)","(0.0812807881773399, 2.544589774078478, 0.10449735449735449)"
146,"(0.7758620689655172, 0.30666666666666664, 0.2834376946526344)","(0.0812807881773399, 2.544589774078478, 0.10449735449735449)"
147,"(0.7780172413793104, 0.31788079470198677, 0.2938057827883778)","(0.08374384236453201, 2.363852556480381, 0.10185185185185185)"
148,"(0.7780172413793104, 0.31788079470198677, 0.2938057827883778)","(0.08374384236453201, 2.363852556480381, 0.10185185185185185)"
149,"(0.7758620689655172, 0.3157894736842105, 0.28517667940231256)","(0.08620689655172414, 2.380499405469679, 0.0992063492063492)"
150,"(0.7737068965517241, 0.3137254901960784, 0.2768383525060638)","(0.08866995073891626, 2.6634958382877527, 0.1349206349206349)"
151,"(0.7737068965517241, 0.3137254901960784, 0.2768383525060638)","(0.08866995073891626, 2.6634958382877527, 0.1349206349206349)"
152,"(0.7737068965517241, 0.3137254901960784, 0.2768383525060638)","(0.08866995073891626, 2.6634958382877527, 0.1349206349206349)"
153,"(0.7737068965517241, 0.3137254901960784, 0.2768383525060638)","(0.08866995073891626, 2.6634958382877527, 0.1349206349206349)"
154,"(0.7758620689655172, 0.3246753246753247, 0.2870923874137263)","(0.09113300492610837, 2.5921521997621877, 0.13227513227513227)"
155,"(0.7758620689655172, 0.3246753246753247, 0.2870923874137263)","(0.09113300492610837, 2.5921521997621877, 0.13227513227513227)"
156,"(0.7758620689655172, 0.3246753246753247, 0.2870923874137263)","(0.09113300492610837, 2.5921521997621877, 0.13227513227513227)"
157,"(0.7758620689655172, 0.3246753246753247, 0.2870923874137263)","(0.09113300492610837, 2.5921521997621877, 0.13227513227513227)"
158,"(0.7758620689655172, 0.3246753246753247, 0.2870923874137263)","(0.09113300492610837, 2.5921521997621877, 0.13227513227513227)"
159,"(0.7758620689655172, 0.3246753246753247, 0.2870923874137263)","(0.09113300492610837, 2.5921521997621877, 0.13227513227513227)"
160,"(0.7758620689655172, 0.3246753246753247, 0.2870923874137263)","(0.09113300492610837, 2.5921521997621877, 0.13227513227513227)"
161,"(0.7758620689655172, 0.3246753246753247, 0.2870923874137263)","(0.09113300492610837, 2.5921521997621877, 0.13227513227513227)"
162,"(0.7780172413793104, 0.33548387096774196, 0.29715750427266696)","(0.09359605911330049, 2.6492271105826406, 0.12962962962962962)"
163,"(0.7780172413793104, 0.33548387096774196, 0.29715750427266696)","(0.09359605911330049, 2.6492271105826406, 0.12962962962962962)"
164,"(0.7801724137931034, 0.34615384615384615, 0.30704451480079975)","(0.0960591133004926, 2.903686087990487, 0.12698412698412698)"
165,"(0.7801724137931034, 0.34615384615384615, 0.30704451480079975)","(0.0960591133004926, 2.903686087990487, 0.12698412698412698)"
166,"(0.7801724137931034, 0.34615384615384615, 0.30704451480079975)","(0.0960591133004926, 2.903686087990487, 0.12698412698412698)"
167,"(0.7801724137931034, 0.34615384615384615, 0.30704451480079975)","(0.0960591133004926, 2.903686087990487, 0.12698412698412698)"
168,"(0.7801724137931034, 0.34615384615384615, 0.30704451480079975)","(0.0960591133004926, 2.903686087990487, 0.12698412698412698)"
169,"(0.7801724137931034, 0.34615384615384615, 0.30704451480079975)","(0.0960591133004926, 2.903686087990487, 0.12698412698412698)"
170,"(0.7823275862068966, 0.35668789808917195, 0.31676336095981444)","(0.09852216748768473, 2.9417360285374565, 0.12433862433862433)"
171,"(0.7823275862068966, 0.35668789808917195, 0.31676336095981444)","(0.09852216748768473, 2.9417360285374565, 0.12433862433862433)"
172,"(0.7823275862068966, 0.35668789808917195, 0.31676336095981444)","(0.09852216748768473, 2.9417360285374565, 0.12433862433862433)"
173,"(0.7801724137931034, 0.35443037974683544, 0.3088368950839743)","(0.10098522167487685, 3.0392390011890607, 0.12169312169312169)"
174,"(0.7801724137931034, 0.35443037974683544, 0.3088368950839743)","(0.10098522167487685, 3.0392390011890607, 0.12169312169312169)"
175,"(0.7801724137931034, 0.35443037974683544, 0.3088368950839743)","(0.10098522167487685, 3.0392390011890607, 0.12169312169312169)"
176,"(0.7801724137931034, 0.35443037974683544, 0.3088368950839743)","(0.10098522167487685, 3.0392390011890607, 0.12169312169312169)"
177,"(0.7801724137931034, 0.35443037974683544, 0.3088368950839743)","(0.10098522167487685, 3.0392390011890607, 0.12169312169312169)"
178,"(0.7801724137931034, 0.3625, 0.3107684813963646)","(0.10591133004926108, 3.274673008323424, 0.1164021164021164)"
179,"(0.7801724137931034, 0.3625, 0.3107684813963646)","(0.10591133004926108, 3.274673008323424, 0.1164021164021164)"
180,"(0.7823275862068966, 0.37267080745341613, 0.32025061416736883)","(0.10837438423645321, 3.3436385255648045, 0.11375661375661375)"
181,"(0.7823275862068966, 0.37267080745341613, 0.32025061416736883)","(0.10837438423645321, 3.3436385255648045, 0.11375661375661375)"
182,"(0.7823275862068966, 0.37267080745341613, 0.32025061416736883)","(0.10837438423645321, 3.3436385255648045, 0.11375661375661375)"
183,"(0.7823275862068966, 0.37267080745341613, 0.32025061416736883)","(0.10837438423645321, 3.3436385255648045, 0.11375661375661375)"
184,"(0.7823275862068966, 0.37267080745341613, 0.32025061416736883)","(0.10837438423645321, 3.3436385255648045, 0.11375661375661375)"
185,"(0.7801724137931034, 0.3625, 0.3107684813963646)","(0.10591133004926108, 3.205707491082045, 0.1164021164021164)"
186,"(0.7801724137931034, 0.3625, 0.3107684813963646)","(0.10591133004926108, 3.205707491082045, 0.1164021164021164)"
187,"(0.7823275862068966, 0.37267080745341613, 0.32025061416736883)","(0.10837438423645321, 3.3436385255648045, 0.11375661375661375)"
188,"(0.7801724137931034, 0.3625, 0.3107684813963646)","(0.10591133004926108, 3.205707491082045, 0.1164021164021164)"
189,"(0.7801724137931034, 0.3625, 0.3107684813963646)","(0.10591133004926108, 3.205707491082045, 0.1164021164021164)"
190,"(0.7801724137931034, 0.3625, 0.3107684813963646)","(0.10591133004926108, 3.205707491082045, 0.1164021164021164)"
191,"(0.7801724137931034, 0.3625, 0.3107684813963646)","(0.10591133004926108, 3.205707491082045, 0.1164021164021164)"
192,"(0.7780172413793104, 0.36024844720496896, 0.30331077319909944)","(0.10837438423645321, 3.6195005945303214, 0.15211640211640212)"
193,"(0.7801724137931034, 0.37037037037037035, 0.3128211696761498)","(0.11083743842364532, 3.678953626634958, 0.14947089947089948)"
194,"(0.7780172413793104, 0.36809815950920244, 0.30558457282386037)","(0.11330049261083744, 3.5219976218787155, 0.14682539682539683)"
195,"(0.7780172413793104, 0.36809815950920244, 0.30558457282386037)","(0.11330049261083744, 3.5219976218787155, 0.14682539682539683)"
196,"(0.7780172413793104, 0.36809815950920244, 0.30558457282386037)","(0.11330049261083744, 3.5219976218787155, 0.14682539682539683)"
197,"(0.7780172413793104, 0.36809815950920244, 0.30558457282386037)","(0.11330049261083744, 3.5219976218787155, 0.14682539682539683)"
198,"(0.7780172413793104, 0.37575757575757573, 0.3079467243779063)","(0.11822660098522167, 3.73127229488704, 0.14153439153439154)"
199,"(0.7780172413793104, 0.37575757575757573, 0.3079467243779063)","(0.11822660098522167, 3.73127229488704, 0.14153439153439154)"
200,"(0.7823275862068966, 0.39520958083832336, 0.32639244885084406)","(0.12315270935960591, 3.4197384066587393, 0.13624338624338625)"
201,"(0.7823275862068966, 0.39520958083832336, 0.32639244885084406)","(0.12315270935960591, 3.4197384066587393, 0.13624338624338625)"
202,"(0.7801724137931034, 0.39285714285714285, 0.3195667041332951)","(0.12561576354679804, 3.3531510107015463, 0.1335978835978836)"
203,"(0.7801724137931034, 0.39285714285714285, 0.3195667041332951)","(0.12561576354679804, 3.3531510107015463, 0.1335978835978836)"
204,"(0.7780172413793104, 0.3905325443786982, 0.31289573090386613)","(0.12807881773399016, 3.4149821640903686, 0.13095238095238096)"
205,"(0.7780172413793104, 0.3905325443786982, 0.31289573090386613)","(0.12807881773399016, 3.4149821640903686, 0.13095238095238096)"
206,"(0.7780172413793104, 0.3905325443786982, 0.31289573090386613)","(0.12807881773399016, 3.4149821640903686, 0.13095238095238096)"
207,"(0.7801724137931034, 0.4, 0.32197508656484625)","(0.13054187192118227, 3.3983353151010696, 0.1283068783068783)"
208,"(0.7823275862068966, 0.4093567251461988, 0.33094265457166355)","(0.1330049261083744, 3.648038049940547, 0.12566137566137567)"
209,"(0.7823275862068966, 0.4093567251461988, 0.33094265457166355)","(0.1330049261083744, 3.648038049940547, 0.12566137566137567)"
210,"(0.7823275862068966, 0.4093567251461988, 0.33094265457166355)","(0.1330049261083744, 3.7859690844233054, 0.12566137566137567)"
211,"(0.7823275862068966, 0.4093567251461988, 0.33094265457166355)","(0.1330049261083744, 3.7859690844233054, 0.12566137566137567)"
212,"(0.7823275862068966, 0.4093567251461988, 0.33094265457166355)","(0.1330049261083744, 3.7859690844233054, 0.12566137566137567)"
213,"(0.7823275862068966, 0.4093567251461988, 0.33094265457166355)","(0.1330049261083744, 3.7859690844233054, 0.12566137566137567)"
214,"(0.7844827586206896, 0.4186046511627907, 0.3398032175585501)","(0.1354679802955665, 3.8192627824019025, 0.12301587301587301)"
215,"(0.7844827586206896, 0.4186046511627907, 0.3398032175585501)","(0.1354679802955665, 3.8192627824019025, 0.12301587301587301)"
216,"(0.7844827586206896, 0.4186046511627907, 0.3398032175585501)","(0.1354679802955665, 3.8192627824019025, 0.12301587301587301)"
217,"(0.7844827586206896, 0.4186046511627907, 0.3398032175585501)","(0.1354679802955665, 3.8192627824019025, 0.12301587301587301)"
218,"(0.7823275862068966, 0.4161849710982659, 0.3333265027767758)","(0.13793103448275862, 3.7051129607609985, 0.12037037037037036)"
