,Accuracy,Shape
20,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.40665873959571963, 0.06613756613756613)"
21,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.40665873959571963, 0.06613756613756613)"
22,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.40665873959571963, 0.06613756613756613)"
23,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.40665873959571963, 0.06613756613756613)"
24,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.40665873959571963, 0.06613756613756613)"
25,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.40665873959571963, 0.06613756613756613)"
26,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.40665873959571963, 0.06613756613756613)"
27,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.40665873959571963, 0.06613756613756613)"
28,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.40665873959571963, 0.06613756613756613)"
29,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.43281807372176, 0.06349206349206349)"
30,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.43281807372176, 0.06349206349206349)"
31,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.43281807372176, 0.06349206349206349)"
32,"(0.7478448275862069, 0.04878048780487805, 0.0653255474991764)","(0.014778325123152709, 0.4494649227110586, 0.06084656084656084)"
33,"(0.7478448275862069, 0.04878048780487805, 0.0653255474991764)","(0.014778325123152709, 0.4494649227110586, 0.06084656084656084)"
34,"(0.75, 0.06451612903225806, 0.09099425383607244)","(0.017241379310344827, 0.5945303210463734, 0.09656084656084656)"
35,"(0.75, 0.06451612903225806, 0.09099425383607244)","(0.017241379310344827, 0.5945303210463734, 0.09656084656084656)"
36,"(0.75, 0.06451612903225806, 0.09099425383607244)","(0.017241379310344827, 0.5945303210463734, 0.09656084656084656)"
37,"(0.75, 0.06451612903225806, 0.09099425383607244)","(0.017241379310344827, 0.5945303210463734, 0.09656084656084656)"
38,"(0.75, 0.06451612903225806, 0.09099425383607244)","(0.017241379310344827, 0.5945303210463734, 0.09656084656084656)"
39,"(0.75, 0.06451612903225806, 0.09099425383607244)","(0.017241379310344827, 0.5945303210463734, 0.09656084656084656)"
40,"(0.7478448275862069, 0.064, 0.07559668371773438)","(0.019704433497536946, 0.7300832342449464, 0.09391534391534391)"
41,"(0.7478448275862069, 0.064, 0.07559668371773438)","(0.019704433497536946, 0.7300832342449464, 0.09391534391534391)"
42,"(0.7478448275862069, 0.064, 0.07559668371773438)","(0.019704433497536946, 0.7300832342449464, 0.09391534391534391)"
43,"(0.7456896551724138, 0.06349206349206349, 0.06227746466065876)","(0.022167487684729065, 0.856123662306778, 0.09126984126984126)"
44,"(0.7435344827586207, 0.06299212598425197, 0.05052874608906083)","(0.024630541871921183, 0.8347205707491078, 0.08862433862433862)"
45,"(0.7456896551724138, 0.078125, 0.07262685024833089)","(0.027093596059113302, 1.0107015457788346, 0.08597883597883597)"
46,"(0.7456896551724138, 0.078125, 0.07262685024833089)","(0.027093596059113302, 1.0107015457788346, 0.08597883597883597)"
47,"(0.7435344827586207, 0.07751937984496124, 0.06172739721362361)","(0.029556650246305417, 1.2461355529131988, 0.12169312169312169)"
48,"(0.7456896551724138, 0.09230769230769231, 0.08186263793302913)","(0.03201970443349754, 1.2651605231866823, 0.11904761904761904)"
49,"(0.7456896551724138, 0.09230769230769231, 0.08186263793302913)","(0.03201970443349754, 1.2651605231866823, 0.11904761904761904)"
50,"(0.7456896551724138, 0.09230769230769231, 0.08186263793302913)","(0.03201970443349754, 1.2651605231866823, 0.11904761904761904)"
51,"(0.7456896551724138, 0.09230769230769231, 0.08186263793302913)","(0.03201970443349754, 1.2651605231866823, 0.11904761904761904)"
52,"(0.7456896551724138, 0.09230769230769231, 0.08186263793302913)","(0.03201970443349754, 1.2651605231866823, 0.11904761904761904)"
53,"(0.7456896551724138, 0.09230769230769231, 0.08186263793302913)","(0.03201970443349754, 1.2651605231866823, 0.11904761904761904)"
54,"(0.7456896551724138, 0.09230769230769231, 0.08186263793302913)","(0.03201970443349754, 1.2651605231866823, 0.11904761904761904)"
55,"(0.7456896551724138, 0.09230769230769231, 0.08186263793302913)","(0.03201970443349754, 1.2651605231866823, 0.11904761904761904)"
56,"(0.7456896551724138, 0.09230769230769231, 0.08186263793302913)","(0.03201970443349754, 1.2651605231866823, 0.11904761904761904)"
57,"(0.7456896551724138, 0.09230769230769231, 0.08186263793302913)","(0.03201970443349754, 1.2651605231866823, 0.11904761904761904)"
58,"(0.7456896551724138, 0.09230769230769231, 0.08186263793302913)","(0.03201970443349754, 1.2651605231866823, 0.11904761904761904)"
59,"(0.7456896551724138, 0.09230769230769231, 0.08186263793302913)","(0.03201970443349754, 1.2651605231866823, 0.11904761904761904)"
60,"(0.7478448275862069, 0.10687022900763359, 0.10066950497231685)","(0.034482758620689655, 1.2746730083234248, 0.1164021164021164)"
61,"(0.75, 0.12121212121212122, 0.11834893587539658)","(0.03694581280788178, 1.4126040428061828, 0.11375661375661375)"
62,"(0.75, 0.12121212121212122, 0.11834893587539658)","(0.03694581280788178, 1.4126040428061828, 0.11375661375661375)"
63,"(0.7478448275862069, 0.12030075187969924, 0.1078601838989109)","(0.03940886699507389, 1.6099881093935788, 0.14947089947089948)"
64,"(0.7478448275862069, 0.12030075187969924, 0.1078601838989109)","(0.03940886699507389, 1.6099881093935788, 0.14947089947089948)"
65,"(0.7478448275862069, 0.12030075187969924, 0.1078601838989109)","(0.03940886699507389, 1.6099881093935788, 0.14947089947089948)"
66,"(0.7478448275862069, 0.12030075187969924, 0.1078601838989109)","(0.03940886699507389, 1.6099881093935788, 0.14947089947089948)"
67,"(0.7478448275862069, 0.12030075187969924, 0.1078601838989109)","(0.03940886699507389, 1.6099881093935788, 0.14947089947089948)"
68,"(0.7478448275862069, 0.12030075187969924, 0.1078601838989109)","(0.03940886699507389, 1.6099881093935788, 0.14947089947089948)"
69,"(0.7478448275862069, 0.12030075187969924, 0.1078601838989109)","(0.03940886699507389, 1.6099881093935788, 0.14947089947089948)"
70,"(0.7478448275862069, 0.12030075187969924, 0.1078601838989109)","(0.03940886699507389, 1.6099881093935788, 0.14947089947089948)"
71,"(0.7478448275862069, 0.12030075187969924, 0.1078601838989109)","(0.03940886699507389, 1.6099881093935788, 0.14947089947089948)"
72,"(0.75, 0.13432835820895522, 0.12451248262806959)","(0.04187192118226601, 1.5219976218787168, 0.14682539682539683)"
73,"(0.75, 0.13432835820895522, 0.12451248262806959)","(0.04187192118226601, 1.5219976218787168, 0.14682539682539683)"
74,"(0.7478448275862069, 0.13333333333333333, 0.11465922323053736)","(0.04433497536945813, 1.56242568370987, 0.14417989417989419)"
75,"(0.75, 0.14705882352941177, 0.13045543466858295)","(0.046798029556650245, 1.6623067776456604, 0.14153439153439154)"
76,"(0.7521551724137931, 0.16058394160583941, 0.14557067223328926)","(0.04926108374384237, 1.6837098692033294, 0.1388888888888889)"
77,"(0.7521551724137931, 0.16058394160583941, 0.14557067223328926)","(0.04926108374384237, 1.6837098692033294, 0.1388888888888889)"
78,"(0.75, 0.15942028985507245, 0.1362024007146697)","(0.05172413793103448, 1.902497027348395, 0.13624338624338625)"
79,"(0.75, 0.15942028985507245, 0.1362024007146697)","(0.05172413793103448, 1.902497027348395, 0.13624338624338625)"
80,"(0.7521551724137931, 0.17266187050359713, 0.1506855656264312)","(0.054187192118226604, 2.042806183115339, 0.1335978835978836)"
81,"(0.7521551724137931, 0.17266187050359713, 0.1506855656264312)","(0.054187192118226604, 2.042806183115339, 0.1335978835978836)"
82,"(0.7521551724137931, 0.17266187050359713, 0.1506855656264312)","(0.054187192118226604, 2.042806183115339, 0.1335978835978836)"
83,"(0.7521551724137931, 0.17266187050359713, 0.1506855656264312)","(0.054187192118226604, 2.042806183115339, 0.1335978835978836)"
84,"(0.7543103448275862, 0.18571428571428572, 0.16464008992521514)","(0.05665024630541872, 1.9667063020214033, 0.13095238095238096)"
85,"(0.7543103448275862, 0.18571428571428572, 0.16464008992521514)","(0.05665024630541872, 1.9667063020214033, 0.13095238095238096)"
86,"(0.7543103448275862, 0.18571428571428572, 0.16464008992521514)","(0.05665024630541872, 1.9667063020214033, 0.13095238095238096)"
87,"(0.7543103448275862, 0.18571428571428572, 0.16464008992521514)","(0.05665024630541872, 1.9667063020214033, 0.13095238095238096)"
88,"(0.7521551724137931, 0.18439716312056736, 0.15570602068761066)","(0.059113300492610835, 2.294887039239002, 0.1283068783068783)"
89,"(0.7521551724137931, 0.18439716312056736, 0.15570602068761066)","(0.059113300492610835, 2.294887039239002, 0.1283068783068783)"
90,"(0.7521551724137931, 0.18439716312056736, 0.15570602068761066)","(0.059113300492610835, 2.294887039239002, 0.1283068783068783)"
91,"(0.7521551724137931, 0.18439716312056736, 0.15570602068761066)","(0.059113300492610835, 2.294887039239002, 0.1283068783068783)"
92,"(0.7521551724137931, 0.18439716312056736, 0.15570602068761066)","(0.059113300492610835, 2.294887039239002, 0.1283068783068783)"
93,"(0.7564655172413793, 0.2097902097902098, 0.18221454216081082)","(0.06403940886699508, 2.3709869203329377, 0.12301587301587301)"
94,"(0.7564655172413793, 0.2097902097902098, 0.18221454216081082)","(0.06403940886699508, 2.3709869203329377, 0.12301587301587301)"
95,"(0.7564655172413793, 0.2097902097902098, 0.18221454216081082)","(0.06403940886699508, 2.3709869203329377, 0.12301587301587301)"
96,"(0.7564655172413793, 0.2097902097902098, 0.18221454216081082)","(0.06403940886699508, 2.3709869203329377, 0.12301587301587301)"
97,"(0.7564655172413793, 0.2097902097902098, 0.18221454216081082)","(0.06403940886699508, 2.3709869203329377, 0.12301587301587301)"
98,"(0.7564655172413793, 0.2097902097902098, 0.18221454216081082)","(0.06403940886699508, 2.3709869203329377, 0.12301587301587301)"
99,"(0.7564655172413793, 0.2097902097902098, 0.18221454216081082)","(0.06403940886699508, 2.3709869203329377, 0.12301587301587301)"
100,"(0.7564655172413793, 0.2097902097902098, 0.18221454216081082)","(0.06403940886699508, 2.3709869203329377, 0.12301587301587301)"
101,"(0.7586206896551724, 0.2222222222222222, 0.19486720975626617)","(0.0665024630541872, 2.3258026159334135, 0.12037037037037036)"
102,"(0.7586206896551724, 0.2222222222222222, 0.19486720975626617)","(0.0665024630541872, 2.3258026159334135, 0.12037037037037036)"
103,"(0.7586206896551724, 0.2222222222222222, 0.19486720975626617)","(0.0665024630541872, 2.3258026159334135, 0.12037037037037036)"
104,"(0.7607758620689655, 0.23448275862068965, 0.20716165411311335)","(0.06896551724137931, 2.615933412604043, 0.15608465608465608)"
105,"(0.7607758620689655, 0.23448275862068965, 0.20716165411311335)","(0.06896551724137931, 2.615933412604043, 0.15608465608465608)"
106,"(0.7607758620689655, 0.23448275862068965, 0.20716165411311335)","(0.06896551724137931, 2.615933412604043, 0.15608465608465608)"
107,"(0.7607758620689655, 0.23448275862068965, 0.20716165411311335)","(0.06896551724137931, 2.615933412604043, 0.15608465608465608)"
108,"(0.7586206896551724, 0.2222222222222222, 0.19486720975626617)","(0.0665024630541872, 2.5326991676575505, 0.15873015873015872)"
109,"(0.7586206896551724, 0.2222222222222222, 0.19486720975626617)","(0.0665024630541872, 2.5326991676575505, 0.15873015873015872)"
110,"(0.7586206896551724, 0.2222222222222222, 0.19486720975626617)","(0.0665024630541872, 2.5326991676575505, 0.15873015873015872)"
111,"(0.7586206896551724, 0.2222222222222222, 0.19486720975626617)","(0.0665024630541872, 2.5326991676575505, 0.15873015873015872)"
112,"(0.7607758620689655, 0.22377622377622378, 0.20379380391747653)","(0.06403940886699508, 2.508917954815696, 0.16137566137566137)"
113,"(0.7629310344827587, 0.2361111111111111, 0.21606730010255165)","(0.0665024630541872, 2.6706302021403094, 0.15873015873015872)"
114,"(0.7650862068965517, 0.2482758620689655, 0.22800358982614122)","(0.06896551724137931, 2.753864447086802, 0.15608465608465608)"
115,"(0.7650862068965517, 0.2482758620689655, 0.22800358982614122)","(0.06896551724137931, 2.753864447086802, 0.15608465608465608)"
116,"(0.7650862068965517, 0.2482758620689655, 0.22800358982614122)","(0.06896551724137931, 2.753864447086802, 0.15608465608465608)"
117,"(0.7672413793103449, 0.25, 0.2372673904488371)","(0.0665024630541872, 2.3258026159334135, 0.15873015873015872)"
118,"(0.7672413793103449, 0.25, 0.2372673904488371)","(0.0665024630541872, 2.3258026159334135, 0.15873015873015872)"
119,"(0.7672413793103449, 0.25, 0.2372673904488371)","(0.0665024630541872, 2.3258026159334135, 0.15873015873015872)"
120,"(0.7672413793103449, 0.25, 0.2372673904488371)","(0.0665024630541872, 2.3258026159334135, 0.15873015873015872)"
121,"(0.7672413793103449, 0.25, 0.2372673904488371)","(0.0665024630541872, 2.3258026159334135, 0.15873015873015872)"
122,"(0.7672413793103449, 0.25, 0.2372673904488371)","(0.0665024630541872, 2.3258026159334135, 0.15873015873015872)"
123,"(0.7650862068965517, 0.2482758620689655, 0.22800358982614122)","(0.06896551724137931, 2.271105826397146, 0.15608465608465608)"
124,"(0.7650862068965517, 0.2482758620689655, 0.22800358982614122)","(0.06896551724137931, 2.271105826397146, 0.15608465608465608)"
125,"(0.7650862068965517, 0.2482758620689655, 0.22800358982614122)","(0.06896551724137931, 2.271105826397146, 0.15608465608465608)"
126,"(0.7672413793103449, 0.2602739726027397, 0.2396284114569789)","(0.07142857142857142, 2.6206896551724137, 0.15343915343915343)"
127,"(0.7672413793103449, 0.2602739726027397, 0.2396284114569789)","(0.07142857142857142, 2.6206896551724137, 0.15343915343915343)"
128,"(0.7672413793103449, 0.2602739726027397, 0.2396284114569789)","(0.07142857142857142, 2.6206896551724137, 0.15343915343915343)"
129,"(0.7672413793103449, 0.2602739726027397, 0.2396284114569789)","(0.07142857142857142, 2.6206896551724137, 0.15343915343915343)"
130,"(0.7672413793103449, 0.2602739726027397, 0.2396284114569789)","(0.07142857142857142, 2.6206896551724137, 0.15343915343915343)"
131,"(0.7672413793103449, 0.2602739726027397, 0.2396284114569789)","(0.07142857142857142, 2.6206896551724137, 0.15343915343915343)"
132,"(0.7672413793103449, 0.2602739726027397, 0.2396284114569789)","(0.07142857142857142, 2.6206896551724137, 0.15343915343915343)"
133,"(0.7672413793103449, 0.2602739726027397, 0.2396284114569789)","(0.07142857142857142, 2.6206896551724137, 0.15343915343915343)"
134,"(0.7650862068965517, 0.2585034013605442, 0.2307831438588223)","(0.07389162561576355, 2.82282996432818, 0.15079365079365079)"
135,"(0.7650862068965517, 0.2585034013605442, 0.2307831438588223)","(0.07389162561576355, 2.82282996432818, 0.15079365079365079)"
136,"(0.7650862068965517, 0.2585034013605442, 0.2307831438588223)","(0.07389162561576355, 2.82282996432818, 0.15079365079365079)"
137,"(0.7650862068965517, 0.2585034013605442, 0.2307831438588223)","(0.07389162561576355, 2.82282996432818, 0.15079365079365079)"
138,"(0.7650862068965517, 0.2585034013605442, 0.2307831438588223)","(0.07389162561576355, 2.82282996432818, 0.15079365079365079)"
139,"(0.7629310344827587, 0.25675675675675674, 0.22228041929205639)","(0.07635467980295567, 3.360285374554103, 0.1865079365079365)"
140,"(0.7629310344827587, 0.25675675675675674, 0.22228041929205639)","(0.07635467980295567, 3.360285374554103, 0.1865079365079365)"
141,"(0.7650862068965517, 0.2585034013605442, 0.2307831438588223)","(0.07389162561576355, 2.82282996432818, 0.15079365079365079)"
142,"(0.7629310344827587, 0.25675675675675674, 0.22228041929205639)","(0.07635467980295567, 3.360285374554103, 0.1865079365079365)"
143,"(0.7629310344827587, 0.25675675675675674, 0.22228041929205639)","(0.07635467980295567, 3.360285374554103, 0.1865079365079365)"
144,"(0.7650862068965517, 0.2585034013605442, 0.2307831438588223)","(0.07389162561576355, 2.82282996432818, 0.15079365079365079)"
145,"(0.7650862068965517, 0.2585034013605442, 0.2307831438588223)","(0.07389162561576355, 2.82282996432818, 0.15079365079365079)"
146,"(0.7650862068965517, 0.2585034013605442, 0.2307831438588223)","(0.07389162561576355, 2.82282996432818, 0.15079365079365079)"
147,"(0.7650862068965517, 0.2585034013605442, 0.2307831438588223)","(0.07389162561576355, 2.82282996432818, 0.15079365079365079)"
148,"(0.7650862068965517, 0.2585034013605442, 0.2307831438588223)","(0.07389162561576355, 2.82282996432818, 0.15079365079365079)"
149,"(0.7650862068965517, 0.2585034013605442, 0.2307831438588223)","(0.07389162561576355, 2.82282996432818, 0.15079365079365079)"
150,"(0.7650862068965517, 0.2585034013605442, 0.2307831438588223)","(0.07389162561576355, 2.82282996432818, 0.15079365079365079)"
151,"(0.7672413793103449, 0.2702702702702703, 0.24215671810714873)","(0.07635467980295567, 3.0154577883472062, 0.14814814814814814)"
152,"(0.7672413793103449, 0.2702702702702703, 0.24215671810714873)","(0.07635467980295567, 3.0154577883472062, 0.14814814814814814)"
153,"(0.7672413793103449, 0.2702702702702703, 0.24215671810714873)","(0.07635467980295567, 3.0154577883472062, 0.14814814814814814)"
154,"(0.7672413793103449, 0.2702702702702703, 0.24215671810714873)","(0.07635467980295567, 3.0154577883472062, 0.14814814814814814)"
155,"(0.7672413793103449, 0.2702702702702703, 0.24215671810714873)","(0.07635467980295567, 3.0154577883472062, 0.14814814814814814)"
156,"(0.7672413793103449, 0.2702702702702703, 0.24215671810714873)","(0.07635467980295567, 3.0154577883472062, 0.14814814814814814)"
157,"(0.7693965517241379, 0.28187919463087246, 0.25326589983022757)","(0.07881773399014778, 3.2675386444708687, 0.1455026455026455)"
158,"(0.7693965517241379, 0.28187919463087246, 0.25326589983022757)","(0.07881773399014778, 3.2675386444708687, 0.1455026455026455)"
159,"(0.7693965517241379, 0.28187919463087246, 0.25326589983022757)","(0.07881773399014778, 3.2675386444708687, 0.1455026455026455)"
160,"(0.7672413793103449, 0.28, 0.24481925673784297)","(0.0812807881773399, 3.37217598097503, 0.14285714285714285)"
161,"(0.7693965517241379, 0.2913907284768212, 0.2557152873388647)","(0.08374384236453201, 3.1914387633769303, 0.1402116402116402)"
162,"(0.771551724137931, 0.3026315789473684, 0.2663836131840661)","(0.08620689655172414, 3.0701545778834722, 0.13756613756613756)"
163,"(0.771551724137931, 0.3026315789473684, 0.2663836131840661)","(0.08620689655172414, 3.0701545778834722, 0.13756613756613756)"
164,"(0.771551724137931, 0.3026315789473684, 0.2663836131840661)","(0.08620689655172414, 3.0701545778834722, 0.13756613756613756)"
165,"(0.771551724137931, 0.3026315789473684, 0.2663836131840661)","(0.08620689655172414, 3.0701545778834722, 0.13756613756613756)"
166,"(0.771551724137931, 0.3026315789473684, 0.2663836131840661)","(0.08620689655172414, 3.0701545778834722, 0.13756613756613756)"
167,"(0.771551724137931, 0.3026315789473684, 0.2663836131840661)","(0.08620689655172414, 3.0701545778834722, 0.13756613756613756)"
168,"(0.771551724137931, 0.3026315789473684, 0.2663836131840661)","(0.08620689655172414, 3.0701545778834722, 0.13756613756613756)"
169,"(0.771551724137931, 0.3026315789473684, 0.2663836131840661)","(0.08620689655172414, 3.0701545778834722, 0.13756613756613756)"
170,"(0.771551724137931, 0.3026315789473684, 0.2663836131840661)","(0.08620689655172414, 3.0701545778834722, 0.13756613756613756)"
171,"(0.771551724137931, 0.3026315789473684, 0.2663836131840661)","(0.08620689655172414, 3.0701545778834722, 0.13756613756613756)"
172,"(0.771551724137931, 0.3026315789473684, 0.2663836131840661)","(0.08620689655172414, 3.0701545778834722, 0.13756613756613756)"
173,"(0.771551724137931, 0.3026315789473684, 0.2663836131840661)","(0.08620689655172414, 3.0701545778834722, 0.13756613756613756)"
174,"(0.771551724137931, 0.3026315789473684, 0.2663836131840661)","(0.08620689655172414, 3.0701545778834722, 0.13756613756613756)"
175,"(0.771551724137931, 0.3026315789473684, 0.2663836131840661)","(0.08620689655172414, 3.0701545778834722, 0.13756613756613756)"
176,"(0.7737068965517241, 0.3137254901960784, 0.2768383525060638)","(0.08866995073891626, 3.0083234244946495, 0.1349206349206349)"
177,"(0.7737068965517241, 0.3137254901960784, 0.2768383525060638)","(0.08866995073891626, 3.0083234244946495, 0.1349206349206349)"
178,"(0.7737068965517241, 0.3137254901960784, 0.2768383525060638)","(0.08866995073891626, 3.0083234244946495, 0.1349206349206349)"
179,"(0.7737068965517241, 0.3137254901960784, 0.2768383525060638)","(0.08866995073891626, 3.0083234244946495, 0.1349206349206349)"
180,"(0.771551724137931, 0.3116883116883117, 0.26877154189592006)","(0.09113300492610837, 2.9369797859690845, 0.13227513227513227)"
181,"(0.771551724137931, 0.3116883116883117, 0.26877154189592006)","(0.09113300492610837, 2.9369797859690845, 0.13227513227513227)"
182,"(0.771551724137931, 0.3116883116883117, 0.26877154189592006)","(0.09113300492610837, 2.9369797859690845, 0.13227513227513227)"
183,"(0.771551724137931, 0.3116883116883117, 0.26877154189592006)","(0.09113300492610837, 2.9369797859690845, 0.13227513227513227)"
184,"(0.7737068965517241, 0.3225806451612903, 0.2790581235976187)","(0.09359605911330049, 3.0630202140309173, 0.12962962962962962)"
185,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 3.2175980975029725, 0.12433862433862433)"
186,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 3.2175980975029725, 0.12433862433862433)"
187,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 3.2175980975029725, 0.12433862433862433)"
188,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 3.2175980975029725, 0.12433862433862433)"
189,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 3.2175980975029725, 0.12433862433862433)"
190,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 3.2175980975029725, 0.12433862433862433)"
191,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 3.2175980975029725, 0.12433862433862433)"
192,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 3.2175980975029725, 0.12433862433862433)"
193,"(0.7758620689655172, 0.34177215189873417, 0.29135058400173347)","(0.10098522167487685, 3.0392390011890598, 0.12169312169312169)"
194,"(0.7758620689655172, 0.34177215189873417, 0.29135058400173347)","(0.10098522167487685, 3.0392390011890598, 0.12169312169312169)"
195,"(0.7758620689655172, 0.34177215189873417, 0.29135058400173347)","(0.10098522167487685, 3.0392390011890598, 0.12169312169312169)"
196,"(0.7758620689655172, 0.34177215189873417, 0.29135058400173347)","(0.10098522167487685, 3.0392390011890598, 0.12169312169312169)"
197,"(0.7737068965517241, 0.33962264150943394, 0.2838404806185518)","(0.10344827586206896, 3.1272294887039243, 0.11904761904761904)"
198,"(0.7737068965517241, 0.33962264150943394, 0.2838404806185518)","(0.10344827586206896, 3.1272294887039243, 0.11904761904761904)"
199,"(0.7737068965517241, 0.33962264150943394, 0.2838404806185518)","(0.10344827586206896, 3.1272294887039243, 0.11904761904761904)"
200,"(0.7758620689655172, 0.35, 0.29365316087791793)","(0.10591133004926108, 3.4126040428061817, 0.1164021164021164)"
201,"(0.7758620689655172, 0.35, 0.29365316087791793)","(0.10591133004926108, 3.4126040428061817, 0.1164021164021164)"
202,"(0.7737068965517241, 0.33962264150943394, 0.2838404806185518)","(0.10344827586206896, 3.1272294887039243, 0.11904761904761904)"
203,"(0.7758620689655172, 0.35, 0.29365316087791793)","(0.10591133004926108, 3.0677764565992853, 0.1164021164021164)"
204,"(0.7737068965517241, 0.3558282208588957, 0.2889774936729736)","(0.11330049261083744, 3.9357907253269913, 0.14682539682539683)"
205,"(0.7737068965517241, 0.3558282208588957, 0.2889774936729736)","(0.11330049261083744, 3.9357907253269913, 0.14682539682539683)"
206,"(0.7737068965517241, 0.3558282208588957, 0.2889774936729736)","(0.11330049261083744, 3.9357907253269913, 0.14682539682539683)"
207,"(0.7758620689655172, 0.36585365853658536, 0.29853072978440776)","(0.11576354679802955, 3.9762187871581456, 0.14417989417989419)"
208,"(0.7758620689655172, 0.36585365853658536, 0.29853072978440776)","(0.11576354679802955, 3.9762187871581456, 0.14417989417989419)"
209,"(0.7758620689655172, 0.36585365853658536, 0.29853072978440776)","(0.11576354679802955, 3.9762187871581456, 0.14417989417989419)"
210,"(0.7758620689655172, 0.36585365853658536, 0.29853072978440776)","(0.11576354679802955, 3.9762187871581456, 0.14417989417989419)"
211,"(0.7780172413793104, 0.37575757575757573, 0.3079467243779063)","(0.11822660098522167, 3.869203329369797, 0.14153439153439154)"
212,"(0.7780172413793104, 0.37575757575757573, 0.3079467243779063)","(0.11822660098522167, 3.869203329369797, 0.14153439153439154)"
213,"(0.7780172413793104, 0.37575757575757573, 0.3079467243779063)","(0.11822660098522167, 3.869203329369797, 0.14153439153439154)"
214,"(0.7780172413793104, 0.37575757575757573, 0.3079467243779063)","(0.11822660098522167, 3.869203329369797, 0.14153439153439154)"
215,"(0.7758620689655172, 0.37349397590361444, 0.30108322231185575)","(0.1206896551724138, 3.959571938168847, 0.1388888888888889)"
216,"(0.7737068965517241, 0.36363636363636365, 0.29165027363527984)","(0.11822660098522167, 3.9381688466111764, 0.14153439153439154)"
217,"(0.7737068965517241, 0.36363636363636365, 0.29165027363527984)","(0.11822660098522167, 3.9381688466111764, 0.14153439153439154)"
