,Accuracy,Shape
20,"(0.8528735632183908, 0.030303030303030304, 0.06770215420672739)","(0.0049261083743842365, 0.11890606420927477, 0.03306878306878307)"
21,"(0.8551724137931035, 0.05970149253731343, 0.12222224349287843)","(0.007389162561576354, 0.23305588585017817, 0.06878306878306878)"
22,"(0.8551724137931035, 0.05970149253731343, 0.12222224349287843)","(0.007389162561576354, 0.23305588585017817, 0.06878306878306878)"
23,"(0.8551724137931035, 0.05970149253731343, 0.12222224349287843)","(0.007389162561576354, 0.23305588585017817, 0.06878306878306878)"
24,"(0.8551724137931035, 0.05970149253731343, 0.12222224349287843)","(0.007389162561576354, 0.23305588585017817, 0.06878306878306878)"
25,"(0.8551724137931035, 0.05970149253731343, 0.12222224349287843)","(0.007389162561576354, 0.23305588585017817, 0.06878306878306878)"
26,"(0.8551724137931035, 0.05970149253731343, 0.12222224349287843)","(0.007389162561576354, 0.23305588585017817, 0.06878306878306878)"
27,"(0.8551724137931035, 0.08695652173913043, 0.1378605664889017)","(0.012315270935960592, 0.43281807372176, 0.06349206349206349)"
28,"(0.8551724137931035, 0.08695652173913043, 0.1378605664889017)","(0.012315270935960592, 0.43281807372176, 0.06349206349206349)"
29,"(0.8551724137931035, 0.08695652173913043, 0.1378605664889017)","(0.012315270935960592, 0.43281807372176, 0.06349206349206349)"
30,"(0.8574712643678161, 0.11428571428571428, 0.17345166634304401)","(0.014778325123152709, 0.4494649227110586, 0.06084656084656084)"
31,"(0.8574712643678161, 0.11428571428571428, 0.17345166634304401)","(0.014778325123152709, 0.4494649227110586, 0.06084656084656084)"
32,"(0.8574712643678161, 0.11428571428571428, 0.17345166634304401)","(0.014778325123152709, 0.4494649227110586, 0.06084656084656084)"
33,"(0.8597701149425288, 0.14084507042253522, 0.20475970314680977)","(0.017241379310344827, 0.5945303210463734, 0.0582010582010582)"
34,"(0.8597701149425288, 0.14084507042253522, 0.20475970314680977)","(0.017241379310344827, 0.5945303210463734, 0.0582010582010582)"
35,"(0.8597701149425288, 0.14084507042253522, 0.20475970314680977)","(0.017241379310344827, 0.5945303210463734, 0.0582010582010582)"
36,"(0.8597701149425288, 0.14084507042253522, 0.20475970314680977)","(0.017241379310344827, 0.5945303210463734, 0.0582010582010582)"
37,"(0.8551724137931035, 0.136986301369863, 0.16758898384339857)","(0.022167487684729065, 0.64922711058264, 0.05291005291005291)"
38,"(0.8551724137931035, 0.136986301369863, 0.16758898384339857)","(0.022167487684729065, 0.64922711058264, 0.05291005291005291)"
39,"(0.8551724137931035, 0.136986301369863, 0.16758898384339857)","(0.022167487684729065, 0.64922711058264, 0.05291005291005291)"
40,"(0.8574712643678161, 0.16216216216216217, 0.19610777818015193)","(0.024630541871921183, 0.7657550535077284, 0.05026455026455026)"
41,"(0.8574712643678161, 0.16216216216216217, 0.19610777818015193)","(0.024630541871921183, 0.7657550535077284, 0.05026455026455026)"
42,"(0.8551724137931035, 0.136986301369863, 0.16758898384339857)","(0.022167487684729065, 0.64922711058264, 0.05291005291005291)"
43,"(0.8551724137931035, 0.136986301369863, 0.16758898384339857)","(0.022167487684729065, 0.64922711058264, 0.05291005291005291)"
44,"(0.8551724137931035, 0.136986301369863, 0.16758898384339857)","(0.022167487684729065, 0.64922711058264, 0.05291005291005291)"
45,"(0.8574712643678161, 0.16216216216216217, 0.19610777818015193)","(0.024630541871921183, 0.9036860879904871, 0.08862433862433862)"
46,"(0.8574712643678161, 0.16216216216216217, 0.19610777818015193)","(0.024630541871921183, 0.9036860879904871, 0.08862433862433862)"
47,"(0.8574712643678161, 0.16216216216216217, 0.19610777818015193)","(0.024630541871921183, 0.9036860879904871, 0.08862433862433862)"
48,"(0.8620689655172413, 0.21052631578947367, 0.2470312731710098)","(0.029556650246305417, 0.9702734839476806, 0.08333333333333333)"
49,"(0.864367816091954, 0.23376623376623376, 0.2701274266272188)","(0.03201970443349754, 0.9892984542211657, 0.08068783068783068)"
50,"(0.864367816091954, 0.23376623376623376, 0.2701274266272188)","(0.03201970443349754, 0.9892984542211657, 0.08068783068783068)"
51,"(0.8666666666666667, 0.2564102564102564, 0.2919714089899543)","(0.034482758620689655, 0.9988109393579072, 0.07804232804232804)"
52,"(0.8689655172413793, 0.27848101265822783, 0.3127405697046045)","(0.03694581280788178, 1.0677764565992864, 0.07539682539682539)"
53,"(0.8689655172413793, 0.27848101265822783, 0.3127405697046045)","(0.03694581280788178, 1.1367419738406657, 0.07539682539682539)"
54,"(0.871264367816092, 0.3, 0.332576481912219)","(0.03940886699507389, 1.2651605231866823, 0.07275132275132275)"
55,"(0.871264367816092, 0.3, 0.332576481912219)","(0.03940886699507389, 1.2651605231866823, 0.07275132275132275)"
56,"(0.871264367816092, 0.3, 0.332576481912219)","(0.03940886699507389, 1.2651605231866823, 0.07275132275132275)"
57,"(0.871264367816092, 0.3, 0.332576481912219)","(0.03940886699507389, 1.2651605231866823, 0.07275132275132275)"
58,"(0.8689655172413793, 0.2962962962962963, 0.31810520072065684)","(0.04187192118226601, 1.384066587395958, 0.0701058201058201)"
59,"(0.8689655172413793, 0.2962962962962963, 0.31810520072065684)","(0.04187192118226601, 1.384066587395958, 0.0701058201058201)"
60,"(0.8666666666666667, 0.275, 0.2980982241353326)","(0.03940886699507389, 1.196195005945303, 0.07275132275132275)"
61,"(0.8689655172413793, 0.2962962962962963, 0.31810520072065684)","(0.04187192118226601, 1.2461355529131988, 0.0701058201058201)"
62,"(0.8666666666666667, 0.2926829268292683, 0.3047191318994215)","(0.04433497536945813, 1.2175980975029725, 0.06746031746031746)"
63,"(0.8666666666666667, 0.2926829268292683, 0.3047191318994215)","(0.04433497536945813, 1.286563614744352, 0.06746031746031746)"
64,"(0.864367816091954, 0.2716049382716049, 0.2846163908674415)","(0.04187192118226601, 1.1082045184304397, 0.0701058201058201)"
65,"(0.864367816091954, 0.2716049382716049, 0.2846163908674415)","(0.04187192118226601, 1.1082045184304397, 0.0701058201058201)"
66,"(0.8666666666666667, 0.2926829268292683, 0.3047191318994215)","(0.04433497536945813, 1.286563614744352, 0.06746031746031746)"
67,"(0.8666666666666667, 0.2926829268292683, 0.3047191318994215)","(0.04433497536945813, 1.286563614744352, 0.06746031746031746)"
68,"(0.8689655172413793, 0.3132530120481928, 0.32402963936138024)","(0.046798029556650245, 1.4554102259215218, 0.06481481481481481)"
69,"(0.8666666666666667, 0.2926829268292683, 0.3047191318994215)","(0.04433497536945813, 1.286563614744352, 0.06746031746031746)"
70,"(0.8666666666666667, 0.2926829268292683, 0.3047191318994215)","(0.04433497536945813, 1.286563614744352, 0.06746031746031746)"
71,"(0.8666666666666667, 0.30952380952380953, 0.31164636762918857)","(0.04926108374384237, 1.4768133174791915, 0.10052910052910052)"
72,"(0.8666666666666667, 0.30952380952380953, 0.31164636762918857)","(0.04926108374384237, 1.4768133174791915, 0.10052910052910052)"
73,"(0.8666666666666667, 0.30952380952380953, 0.31164636762918857)","(0.04926108374384237, 1.4768133174791915, 0.10052910052910052)"
74,"(0.8666666666666667, 0.30952380952380953, 0.31164636762918857)","(0.04926108374384237, 1.4768133174791915, 0.10052910052910052)"
75,"(0.8666666666666667, 0.30952380952380953, 0.31164636762918857)","(0.04926108374384237, 1.4768133174791915, 0.10052910052910052)"
76,"(0.8666666666666667, 0.30952380952380953, 0.31164636762918857)","(0.04926108374384237, 1.4768133174791915, 0.10052910052910052)"
77,"(0.871264367816092, 0.3488372093023256, 0.348379112884446)","(0.054187192118226604, 1.6979785969084422, 0.09523809523809523)"
78,"(0.871264367816092, 0.3488372093023256, 0.348379112884446)","(0.054187192118226604, 1.6979785969084422, 0.09523809523809523)"
79,"(0.871264367816092, 0.3488372093023256, 0.348379112884446)","(0.054187192118226604, 1.6979785969084422, 0.09523809523809523)"
80,"(0.871264367816092, 0.3488372093023256, 0.348379112884446)","(0.054187192118226604, 1.6979785969084422, 0.09523809523809523)"
81,"(0.8735632183908046, 0.367816091954023, 0.36586817567274316)","(0.05665024630541872, 1.6908442330558855, 0.09259259259259259)"
82,"(0.871264367816092, 0.36363636363636365, 0.35441835643405595)","(0.059113300492610835, 1.743162901307967, 0.08994708994708994)"
83,"(0.871264367816092, 0.36363636363636365, 0.35441835643405595)","(0.059113300492610835, 1.743162901307967, 0.08994708994708994)"
84,"(0.871264367816092, 0.36363636363636365, 0.35441835643405595)","(0.059113300492610835, 1.743162901307967, 0.08994708994708994)"
85,"(0.871264367816092, 0.36363636363636365, 0.35441835643405595)","(0.059113300492610835, 1.743162901307967, 0.08994708994708994)"
86,"(0.871264367816092, 0.36363636363636365, 0.35441835643405595)","(0.059113300492610835, 1.743162901307967, 0.08994708994708994)"
87,"(0.871264367816092, 0.36363636363636365, 0.35441835643405595)","(0.059113300492610835, 1.743162901307967, 0.08994708994708994)"
88,"(0.871264367816092, 0.36363636363636365, 0.35441835643405595)","(0.059113300492610835, 1.743162901307967, 0.08994708994708994)"
89,"(0.871264367816092, 0.36363636363636365, 0.35441835643405595)","(0.059113300492610835, 1.743162901307967, 0.08994708994708994)"
90,"(0.871264367816092, 0.36363636363636365, 0.35441835643405595)","(0.059113300492610835, 1.743162901307967, 0.08994708994708994)"
91,"(0.871264367816092, 0.36363636363636365, 0.35441835643405595)","(0.059113300492610835, 1.743162901307967, 0.08994708994708994)"
92,"(0.8735632183908046, 0.38202247191011235, 0.3714621480590828)","(0.06157635467980296, 1.7859690844233056, 0.0873015873015873)"
93,"(0.8735632183908046, 0.367816091954023, 0.36586817567274316)","(0.05665024630541872, 1.6218787158145058, 0.09259259259259259)"
94,"(0.8781609195402299, 0.4044943820224719, 0.39934584683487245)","(0.06157635467980296, 1.7859690844233056, 0.0873015873015873)"
95,"(0.8804597701149425, 0.4222222222222222, 0.4154171892808005)","(0.06403940886699508, 1.9571938168846619, 0.08465608465608465)"
96,"(0.8804597701149425, 0.4222222222222222, 0.4154171892808005)","(0.06403940886699508, 1.9571938168846619, 0.08465608465608465)"
97,"(0.8804597701149425, 0.4222222222222222, 0.4154171892808005)","(0.06403940886699508, 1.9571938168846619, 0.08465608465608465)"
98,"(0.8781609195402299, 0.4175824175824176, 0.404193736742183)","(0.0665024630541872, 1.9120095124851373, 0.082010582010582)"
99,"(0.8758620689655172, 0.41304347826086957, 0.39350698424537034)","(0.06896551724137931, 1.995243757431629, 0.07936507936507936)"
100,"(0.8758620689655172, 0.41304347826086957, 0.39350698424537034)","(0.06896551724137931, 1.995243757431629, 0.07936507936507936)"
101,"(0.8758620689655172, 0.41304347826086957, 0.39350698424537034)","(0.06896551724137931, 1.995243757431629, 0.07936507936507936)"
102,"(0.8735632183908046, 0.40860215053763443, 0.3833110278231346)","(0.07142857142857142, 2.0, 0.07671957671957672)"
103,"(0.8735632183908046, 0.40860215053763443, 0.3833110278231346)","(0.07142857142857142, 2.0, 0.07671957671957672)"
104,"(0.8758620689655172, 0.425531914893617, 0.399176175701005)","(0.07389162561576355, 1.9952437574316286, 0.07407407407407407)"
105,"(0.8735632183908046, 0.42105263157894735, 0.38945942309310916)","(0.07635467980295567, 2.0499405469678957, 0.07142857142857142)"
106,"(0.871264367816092, 0.40425531914893614, 0.37356531487063077)","(0.07389162561576355, 1.85731272294887, 0.07407407407407407)"
107,"(0.871264367816092, 0.40425531914893614, 0.37356531487063077)","(0.07389162561576355, 1.85731272294887, 0.07407407407407407)"
108,"(0.871264367816092, 0.40425531914893614, 0.37356531487063077)","(0.07389162561576355, 1.85731272294887, 0.07407407407407407)"
109,"(0.871264367816092, 0.40425531914893614, 0.37356531487063077)","(0.07389162561576355, 1.85731272294887, 0.07407407407407407)"
110,"(0.871264367816092, 0.40425531914893614, 0.37356531487063077)","(0.07389162561576355, 1.85731272294887, 0.07407407407407407)"
111,"(0.871264367816092, 0.40425531914893614, 0.37356531487063077)","(0.07389162561576355, 1.85731272294887, 0.07407407407407407)"
112,"(0.8735632183908046, 0.42105263157894735, 0.38945942309310916)","(0.07635467980295567, 2.0499405469678957, 0.07142857142857142)"
113,"(0.8735632183908046, 0.42105263157894735, 0.38945942309310916)","(0.07635467980295567, 2.0499405469678957, 0.07142857142857142)"
114,"(0.8735632183908046, 0.42105263157894735, 0.38945942309310916)","(0.07635467980295567, 2.0499405469678957, 0.07142857142857142)"
115,"(0.871264367816092, 0.4166666666666667, 0.3801436904229276)","(0.07881773399014778, 2.0261593341260404, 0.06878306878306878)"
116,"(0.8666666666666667, 0.3958333333333333, 0.35528462467819316)","(0.07881773399014778, 2.164090368608799, 0.10714285714285714)"
117,"(0.8689655172413793, 0.41237113402061853, 0.37119887576359983)","(0.0812807881773399, 2.4066587395957186, 0.10449735449735449)"
118,"(0.8689655172413793, 0.41237113402061853, 0.37119887576359983)","(0.0812807881773399, 2.4066587395957186, 0.10449735449735449)"
119,"(0.8689655172413793, 0.41237113402061853, 0.37119887576359983)","(0.0812807881773399, 2.4066587395957186, 0.10449735449735449)"
120,"(0.871264367816092, 0.42857142857142855, 0.3867748709242834)","(0.08374384236453201, 2.432818073721759, 0.10185185185185185)"
121,"(0.871264367816092, 0.42857142857142855, 0.3867748709242834)","(0.08374384236453201, 2.432818073721759, 0.10185185185185185)"
122,"(0.871264367816092, 0.42857142857142855, 0.3867748709242834)","(0.08374384236453201, 2.432818073721759, 0.10185185185185185)"
123,"(0.871264367816092, 0.42857142857142855, 0.3867748709242834)","(0.08374384236453201, 2.432818073721759, 0.10185185185185185)"
124,"(0.871264367816092, 0.42857142857142855, 0.3867748709242834)","(0.08374384236453201, 2.432818073721759, 0.10185185185185185)"
125,"(0.8735632183908046, 0.4444444444444444, 0.40203421485650553)","(0.08620689655172414, 2.5184304399524375, 0.0992063492063492)"
126,"(0.8758620689655172, 0.46, 0.4169965706336424)","(0.08866995073891626, 2.525564803804994, 0.09656084656084656)"
127,"(0.8758620689655172, 0.46, 0.4169965706336424)","(0.08866995073891626, 2.525564803804994, 0.09656084656084656)"
128,"(0.8758620689655172, 0.46, 0.4169965706336424)","(0.08866995073891626, 2.525564803804994, 0.09656084656084656)"
129,"(0.8735632183908046, 0.4444444444444444, 0.40203421485650553)","(0.08620689655172414, 2.5184304399524375, 0.0992063492063492)"
130,"(0.8758620689655172, 0.46, 0.4169965706336424)","(0.08866995073891626, 2.525564803804994, 0.09656084656084656)"
131,"(0.8804597701149425, 0.49019607843137253, 0.4461005881060964)","(0.09359605911330049, 2.5112960760998813, 0.09126984126984126)"
132,"(0.8804597701149425, 0.49019607843137253, 0.4461005881060964)","(0.09359605911330049, 2.5112960760998813, 0.09126984126984126)"
133,"(0.8781609195402299, 0.4854368932038835, 0.4375577214858373)","(0.0960591133004926, 2.8347205707491074, 0.12698412698412698)"
134,"(0.8781609195402299, 0.4854368932038835, 0.4375577214858373)","(0.0960591133004926, 2.8347205707491074, 0.12698412698412698)"
135,"(0.8781609195402299, 0.4854368932038835, 0.4375577214858373)","(0.0960591133004926, 2.8347205707491074, 0.12698412698412698)"
136,"(0.8781609195402299, 0.4854368932038835, 0.4375577214858373)","(0.0960591133004926, 2.8347205707491074, 0.12698412698412698)"
137,"(0.8781609195402299, 0.4854368932038835, 0.4375577214858373)","(0.0960591133004926, 2.8347205707491074, 0.12698412698412698)"
138,"(0.8781609195402299, 0.4854368932038835, 0.4375577214858373)","(0.0960591133004926, 2.8347205707491074, 0.12698412698412698)"
139,"(0.8781609195402299, 0.4854368932038835, 0.4375577214858373)","(0.0960591133004926, 2.8347205707491074, 0.12698412698412698)"
140,"(0.8781609195402299, 0.4854368932038835, 0.4375577214858373)","(0.0960591133004926, 2.8347205707491074, 0.12698412698412698)"
141,"(0.8781609195402299, 0.4854368932038835, 0.4375577214858373)","(0.0960591133004926, 2.8347205707491074, 0.12698412698412698)"
142,"(0.8781609195402299, 0.4854368932038835, 0.4375577214858373)","(0.0960591133004926, 2.8347205707491074, 0.12698412698412698)"
143,"(0.8781609195402299, 0.4854368932038835, 0.4375577214858373)","(0.0960591133004926, 2.8347205707491074, 0.12698412698412698)"
144,"(0.8781609195402299, 0.4854368932038835, 0.4375577214858373)","(0.0960591133004926, 2.8347205707491074, 0.12698412698412698)"
145,"(0.8781609195402299, 0.4854368932038835, 0.4375577214858373)","(0.0960591133004926, 2.8347205707491074, 0.12698412698412698)"
146,"(0.8758620689655172, 0.47058823529411764, 0.4231166066035319)","(0.09359605911330049, 2.718192627824019, 0.12962962962962962)"
147,"(0.8781609195402299, 0.4854368932038835, 0.4375577214858373)","(0.0960591133004926, 2.55885850178359, 0.12698412698412698)"
148,"(0.8781609195402299, 0.4854368932038835, 0.4375577214858373)","(0.0960591133004926, 2.55885850178359, 0.12698412698412698)"
149,"(0.8758620689655172, 0.4807692307692308, 0.4292959272019523)","(0.09852216748768473, 2.52794292508918, 0.12433862433862433)"
150,"(0.8758620689655172, 0.4807692307692308, 0.4292959272019523)","(0.09852216748768473, 2.52794292508918, 0.12433862433862433)"
151,"(0.8758620689655172, 0.4807692307692308, 0.4292959272019523)","(0.09852216748768473, 2.52794292508918, 0.12433862433862433)"
152,"(0.8758620689655172, 0.4807692307692308, 0.4292959272019523)","(0.09852216748768473, 2.52794292508918, 0.12433862433862433)"
153,"(0.8758620689655172, 0.4807692307692308, 0.4292959272019523)","(0.09852216748768473, 2.52794292508918, 0.12433862433862433)"
154,"(0.8758620689655172, 0.4807692307692308, 0.4292959272019523)","(0.09852216748768473, 2.52794292508918, 0.12433862433862433)"
155,"(0.8758620689655172, 0.4807692307692308, 0.4292959272019523)","(0.09852216748768473, 2.52794292508918, 0.12433862433862433)"
156,"(0.8758620689655172, 0.4807692307692308, 0.4292959272019523)","(0.09852216748768473, 2.52794292508918, 0.12433862433862433)"
157,"(0.8758620689655172, 0.4807692307692308, 0.4292959272019523)","(0.09852216748768473, 2.52794292508918, 0.12433862433862433)"
158,"(0.8758620689655172, 0.4807692307692308, 0.4292959272019523)","(0.09852216748768473, 2.52794292508918, 0.12433862433862433)"
159,"(0.8758620689655172, 0.4807692307692308, 0.4292959272019523)","(0.09852216748768473, 2.52794292508918, 0.12433862433862433)"
160,"(0.8758620689655172, 0.4807692307692308, 0.4292959272019523)","(0.09852216748768473, 2.52794292508918, 0.12433862433862433)"
161,"(0.8758620689655172, 0.4807692307692308, 0.4292959272019523)","(0.09852216748768473, 2.52794292508918, 0.12433862433862433)"
162,"(0.8758620689655172, 0.4807692307692308, 0.4292959272019523)","(0.09852216748768473, 2.52794292508918, 0.12433862433862433)"
163,"(0.8735632183908046, 0.47619047619047616, 0.42129820236595783)","(0.10098522167487685, 2.6254458977407844, 0.12169312169312169)"
164,"(0.8735632183908046, 0.47619047619047616, 0.42129820236595783)","(0.10098522167487685, 2.6254458977407844, 0.12169312169312169)"
165,"(0.8735632183908046, 0.47619047619047616, 0.42129820236595783)","(0.10098522167487685, 2.6254458977407844, 0.12169312169312169)"
166,"(0.8735632183908046, 0.47619047619047616, 0.42129820236595783)","(0.10098522167487685, 2.6254458977407844, 0.12169312169312169)"
167,"(0.871264367816092, 0.4716981132075472, 0.4135489554405187)","(0.10344827586206896, 2.713436385255648, 0.11904761904761904)"
168,"(0.871264367816092, 0.4716981132075472, 0.4135489554405187)","(0.10344827586206896, 2.713436385255648, 0.11904761904761904)"
169,"(0.8689655172413793, 0.45714285714285713, 0.39908698941853427)","(0.10098522167487685, 2.8323424494649223, 0.12169312169312169)"
170,"(0.8689655172413793, 0.45714285714285713, 0.39908698941853427)","(0.10098522167487685, 2.8323424494649223, 0.12169312169312169)"
171,"(0.8689655172413793, 0.45714285714285713, 0.39908698941853427)","(0.10098522167487685, 2.8323424494649223, 0.12169312169312169)"
172,"(0.871264367816092, 0.4716981132075472, 0.4135489554405187)","(0.10344827586206896, 3.058263971462544, 0.1574074074074074)"
173,"(0.871264367816092, 0.4716981132075472, 0.4135489554405187)","(0.10344827586206896, 3.058263971462544, 0.1574074074074074)"
174,"(0.871264367816092, 0.4716981132075472, 0.4135489554405187)","(0.10344827586206896, 3.058263971462544, 0.1574074074074074)"
175,"(0.871264367816092, 0.4716981132075472, 0.4135489554405187)","(0.10344827586206896, 3.058263971462544, 0.1574074074074074)"
176,"(0.8735632183908046, 0.48598130841121495, 0.42777763887310394)","(0.10591133004926108, 2.9298454221165278, 0.15476190476190477)"
177,"(0.8735632183908046, 0.48598130841121495, 0.42777763887310394)","(0.10591133004926108, 2.9298454221165278, 0.15476190476190477)"
178,"(0.8735632183908046, 0.48598130841121495, 0.42777763887310394)","(0.10591133004926108, 2.9298454221165278, 0.15476190476190477)"
179,"(0.871264367816092, 0.48148148148148145, 0.42026245960173564)","(0.10837438423645321, 3.2057074910820456, 0.15211640211640212)"
180,"(0.871264367816092, 0.48148148148148145, 0.42026245960173564)","(0.10837438423645321, 3.2057074910820456, 0.15211640211640212)"
181,"(0.871264367816092, 0.4909090909090909, 0.42697393376506965)","(0.11330049261083744, 3.246135552913198, 0.14682539682539683)"
182,"(0.8735632183908046, 0.5045045045045045, 0.44078043837848147)","(0.11576354679802955, 3.5624256837098693, 0.14417989417989419)"
183,"(0.8735632183908046, 0.5045045045045045, 0.44078043837848147)","(0.11576354679802955, 3.5624256837098693, 0.14417989417989419)"
184,"(0.871264367816092, 0.4909090909090909, 0.42697393376506965)","(0.11330049261083744, 3.3151010701545776, 0.14682539682539683)"
185,"(0.871264367816092, 0.4909090909090909, 0.42697393376506965)","(0.11330049261083744, 3.3151010701545776, 0.14682539682539683)"
186,"(0.8735632183908046, 0.5045045045045045, 0.44078043837848147)","(0.11576354679802955, 3.1486325802615944, 0.14417989417989419)"
187,"(0.8758620689655172, 0.5178571428571429, 0.4543932599529905)","(0.11822660098522167, 3.2485136741973837, 0.14153439153439154)"
188,"(0.8758620689655172, 0.5178571428571429, 0.4543932599529905)","(0.11822660098522167, 3.2485136741973837, 0.14153439153439154)"
189,"(0.8758620689655172, 0.5178571428571429, 0.4543932599529905)","(0.11822660098522167, 3.2485136741973837, 0.14153439153439154)"
190,"(0.8781609195402299, 0.5309734513274337, 0.46782161128797856)","(0.1206896551724138, 3.4078478002378123, 0.1388888888888889)"
191,"(0.8781609195402299, 0.5309734513274337, 0.46782161128797856)","(0.1206896551724138, 3.4078478002378123, 0.1388888888888889)"
192,"(0.8781609195402299, 0.5309734513274337, 0.46782161128797856)","(0.1206896551724138, 3.4078478002378123, 0.1388888888888889)"
193,"(0.8781609195402299, 0.5309734513274337, 0.46782161128797856)","(0.1206896551724138, 3.4078478002378123, 0.1388888888888889)"
194,"(0.8781609195402299, 0.5309734513274337, 0.46782161128797856)","(0.1206896551724138, 3.4078478002378123, 0.1388888888888889)"
195,"(0.8781609195402299, 0.5309734513274337, 0.46782161128797856)","(0.1206896551724138, 3.4078478002378123, 0.1388888888888889)"
196,"(0.8781609195402299, 0.5309734513274337, 0.46782161128797856)","(0.1206896551724138, 3.4078478002378123, 0.1388888888888889)"
197,"(0.8781609195402299, 0.5309734513274337, 0.46782161128797856)","(0.1206896551724138, 3.4078478002378123, 0.1388888888888889)"
198,"(0.8781609195402299, 0.5309734513274337, 0.46782161128797856)","(0.1206896551724138, 3.4078478002378123, 0.1388888888888889)"
199,"(0.8781609195402299, 0.5309734513274337, 0.46782161128797856)","(0.1206896551724138, 3.4078478002378123, 0.1388888888888889)"
200,"(0.8781609195402299, 0.5309734513274337, 0.46782161128797856)","(0.1206896551724138, 3.4078478002378123, 0.1388888888888889)"
201,"(0.8804597701149425, 0.543859649122807, 0.4810741124756793)","(0.12315270935960591, 3.41973840665874, 0.13624338624338625)"
202,"(0.8804597701149425, 0.543859649122807, 0.4810741124756793)","(0.12315270935960591, 3.41973840665874, 0.13624338624338625)"
203,"(0.8804597701149425, 0.543859649122807, 0.4810741124756793)","(0.12315270935960591, 3.41973840665874, 0.13624338624338625)"
204,"(0.8804597701149425, 0.543859649122807, 0.4810741124756793)","(0.12315270935960591, 3.41973840665874, 0.13624338624338625)"
205,"(0.8781609195402299, 0.5391304347826087, 0.47398625324023097)","(0.12561576354679804, 3.6290130796670637, 0.1335978835978836)"
206,"(0.8827586206896552, 0.5641025641025641, 0.500014796304718)","(0.13054187192118227, 3.6052318668252075, 0.1283068783068783)"
207,"(0.8827586206896552, 0.5641025641025641, 0.500014796304718)","(0.13054187192118227, 3.6052318668252075, 0.1283068783068783)"
208,"(0.8827586206896552, 0.5641025641025641, 0.500014796304718)","(0.13054187192118227, 3.6052318668252075, 0.1283068783068783)"
209,"(0.8827586206896552, 0.5641025641025641, 0.500014796304718)","(0.13054187192118227, 3.6052318668252075, 0.1283068783068783)"
210,"(0.8827586206896552, 0.5641025641025641, 0.500014796304718)","(0.13054187192118227, 3.6052318668252075, 0.1283068783068783)"
211,"(0.8827586206896552, 0.5641025641025641, 0.500014796304718)","(0.13054187192118227, 3.6052318668252075, 0.1283068783068783)"
212,"(0.8827586206896552, 0.5641025641025641, 0.500014796304718)","(0.13054187192118227, 3.6052318668252075, 0.1283068783068783)"
213,"(0.8827586206896552, 0.5641025641025641, 0.500014796304718)","(0.13054187192118227, 3.6052318668252075, 0.1283068783068783)"
214,"(0.8827586206896552, 0.5641025641025641, 0.500014796304718)","(0.13054187192118227, 3.6052318668252075, 0.1283068783068783)"
215,"(0.8827586206896552, 0.5641025641025641, 0.500014796304718)","(0.13054187192118227, 3.6052318668252075, 0.1283068783068783)"
216,"(0.8827586206896552, 0.5641025641025641, 0.500014796304718)","(0.13054187192118227, 3.6052318668252075, 0.1283068783068783)"
217,"(0.8827586206896552, 0.5641025641025641, 0.500014796304718)","(0.13054187192118227, 3.6052318668252075, 0.1283068783068783)"
218,"(0.8850574712643678, 0.576271186440678, 0.5127986801961338)","(0.1330049261083744, 3.9239001189060647, 0.12566137566137567)"
219,"(0.8850574712643678, 0.576271186440678, 0.5127986801961338)","(0.1330049261083744, 3.9239001189060647, 0.12566137566137567)"
