,Accuracy,Shape
21,"(0.7456896551724138, 0.016666666666666666, 0.015080289718385523)","(0.007389162561576354, 0.23305588585017825, 0.06878306878306878)"
22,"(0.7456896551724138, 0.016666666666666666, 0.015080289718385523)","(0.007389162561576354, 0.23305588585017825, 0.06878306878306878)"
23,"(0.7456896551724138, 0.016666666666666666, 0.015080289718385523)","(0.007389162561576354, 0.23305588585017825, 0.06878306878306878)"
24,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.3376932223543404, 0.06613756613756613)"
25,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.3376932223543404, 0.06613756613756613)"
26,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.3376932223543404, 0.06613756613756613)"
27,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.3376932223543404, 0.06613756613756613)"
28,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.43281807372175995, 0.06349206349206349)"
29,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.43281807372175995, 0.06349206349206349)"
30,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.43281807372175995, 0.06349206349206349)"
31,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.43281807372175995, 0.06349206349206349)"
32,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.43281807372175995, 0.06349206349206349)"
33,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.43281807372175995, 0.06349206349206349)"
34,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.43281807372175995, 0.06349206349206349)"
35,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.43281807372175995, 0.06349206349206349)"
36,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.43281807372175995, 0.06349206349206349)"
37,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.43281807372175995, 0.06349206349206349)"
38,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.43281807372175995, 0.06349206349206349)"
39,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.43281807372175995, 0.06349206349206349)"
40,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.43281807372175995, 0.06349206349206349)"
41,"(0.7435344827586207, 0.032520325203252036, 0.021396483673643284)","(0.014778325123152709, 0.5873959571938169, 0.0992063492063492)"
42,"(0.7435344827586207, 0.032520325203252036, 0.021396483673643284)","(0.014778325123152709, 0.5873959571938169, 0.0992063492063492)"
43,"(0.7413793103448276, 0.03225806451612903, 0.009564487625970971)","(0.017241379310344827, 0.7324613555291315, 0.09656084656084656)"
44,"(0.7413793103448276, 0.03225806451612903, 0.009564487625970971)","(0.017241379310344827, 0.7324613555291315, 0.09656084656084656)"
45,"(0.7435344827586207, 0.048, 0.037469660625311825)","(0.019704433497536946, 0.7990487514863257, 0.09391534391534391)"
46,"(0.7435344827586207, 0.048, 0.037469660625311825)","(0.019704433497536946, 0.7990487514863257, 0.09391534391534391)"
47,"(0.7435344827586207, 0.048, 0.037469660625311825)","(0.019704433497536946, 0.7990487514863257, 0.09391534391534391)"
48,"(0.7456896551724138, 0.06349206349206349, 0.06227746466065876)","(0.022167487684729065, 0.7871581450653987, 0.09126984126984126)"
49,"(0.7456896551724138, 0.06349206349206349, 0.06227746466065876)","(0.022167487684729065, 0.7871581450653987, 0.09126984126984126)"
50,"(0.7478448275862069, 0.07874015748031496, 0.08470562391023316)","(0.024630541871921183, 0.9726516052318663, 0.08862433862433862)"
51,"(0.7478448275862069, 0.07874015748031496, 0.08470562391023316)","(0.024630541871921183, 0.9726516052318663, 0.08862433862433862)"
52,"(0.7456896551724138, 0.078125, 0.07262685024833089)","(0.027093596059113302, 0.9417360285374554, 0.08597883597883597)"
53,"(0.7478448275862069, 0.09302325581395349, 0.0929954237497823)","(0.029556650246305417, 0.9702734839476805, 0.08333333333333333)"
54,"(0.7478448275862069, 0.09302325581395349, 0.0929954237497823)","(0.029556650246305417, 0.9702734839476805, 0.08333333333333333)"
55,"(0.75, 0.1076923076923077, 0.1119372729298031)","(0.03201970443349754, 0.9892984542211656, 0.08068783068783068)"
56,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 0.9298454221165278, 0.07804232804232804)"
57,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 0.9298454221165278, 0.07804232804232804)"
58,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 0.9298454221165278, 0.07804232804232804)"
59,"(0.7521551724137931, 0.13533834586466165, 0.13505970853428842)","(0.03940886699507389, 1.0582639714625446, 0.07275132275132275)"
60,"(0.7521551724137931, 0.13533834586466165, 0.13505970853428842)","(0.03940886699507389, 1.0582639714625446, 0.07275132275132275)"
61,"(0.7521551724137931, 0.13533834586466165, 0.13505970853428842)","(0.03940886699507389, 1.0582639714625446, 0.07275132275132275)"
62,"(0.7521551724137931, 0.13533834586466165, 0.13505970853428842)","(0.03940886699507389, 1.0582639714625446, 0.07275132275132275)"
63,"(0.7521551724137931, 0.13533834586466165, 0.13505970853428842)","(0.03940886699507389, 1.0582639714625446, 0.07275132275132275)"
64,"(0.75, 0.13432835820895522, 0.12451248262806959)","(0.04187192118226601, 1.0392390011890602, 0.0701058201058201)"
65,"(0.75, 0.13432835820895522, 0.12451248262806959)","(0.04187192118226601, 1.0392390011890602, 0.0701058201058201)"
66,"(0.7521551724137931, 0.14814814814814814, 0.14036061433148872)","(0.04433497536945813, 1.079667063020214, 0.06746031746031746)"
67,"(0.7521551724137931, 0.14814814814814814, 0.14036061433148872)","(0.04433497536945813, 1.079667063020214, 0.06746031746031746)"
68,"(0.7478448275862069, 0.145985401459854, 0.12113333796547225)","(0.04926108374384237, 1.2699167657550534, 0.10052910052910052)"
69,"(0.75, 0.15942028985507245, 0.1362024007146697)","(0.05172413793103448, 1.3507728894173605, 0.09788359788359788)"
70,"(0.7478448275862069, 0.15827338129496402, 0.1273328259969509)","(0.054187192118226604, 1.5600475624256835, 0.1335978835978836)"
71,"(0.7478448275862069, 0.15827338129496402, 0.1273328259969509)","(0.054187192118226604, 1.5600475624256835, 0.1335978835978836)"
72,"(0.7478448275862069, 0.15827338129496402, 0.1273328259969509)","(0.054187192118226604, 1.5600475624256835, 0.1335978835978836)"
73,"(0.7478448275862069, 0.15827338129496402, 0.1273328259969509)","(0.054187192118226604, 1.5600475624256835, 0.1335978835978836)"
74,"(0.7478448275862069, 0.1702127659574468, 0.13329671746209845)","(0.059113300492610835, 1.812128418549347, 0.16666666666666666)"
75,"(0.7478448275862069, 0.1702127659574468, 0.13329671746209845)","(0.059113300492610835, 1.812128418549347, 0.16666666666666666)"
76,"(0.7478448275862069, 0.1702127659574468, 0.13329671746209845)","(0.059113300492610835, 1.812128418549347, 0.16666666666666666)"
77,"(0.7478448275862069, 0.1702127659574468, 0.13329671746209845)","(0.059113300492610835, 1.812128418549347, 0.16666666666666666)"
78,"(0.7478448275862069, 0.1702127659574468, 0.13329671746209845)","(0.059113300492610835, 1.812128418549347, 0.16666666666666666)"
79,"(0.7456896551724138, 0.16901408450704225, 0.12520948533306273)","(0.06157635467980296, 1.923900118906064, 0.164021164021164)"
80,"(0.7456896551724138, 0.16901408450704225, 0.12520948533306273)","(0.06157635467980296, 1.923900118906064, 0.164021164021164)"
81,"(0.7456896551724138, 0.16901408450704225, 0.12520948533306273)","(0.06157635467980296, 1.923900118906064, 0.164021164021164)"
82,"(0.7456896551724138, 0.16901408450704225, 0.12520948533306273)","(0.06157635467980296, 1.923900118906064, 0.164021164021164)"
83,"(0.7478448275862069, 0.18181818181818182, 0.1390560186474794)","(0.06403940886699508, 1.8192627824019028, 0.16137566137566137)"
84,"(0.7478448275862069, 0.18181818181818182, 0.1390560186474794)","(0.06403940886699508, 1.8192627824019028, 0.16137566137566137)"
85,"(0.75, 0.19444444444444445, 0.15246702906369525)","(0.0665024630541872, 1.980975029726517, 0.15873015873015872)"
86,"(0.7521551724137931, 0.20689655172413793, 0.1654777826870576)","(0.06896551724137931, 2.1331747919143877, 0.15608465608465608)"
87,"(0.7521551724137931, 0.20689655172413793, 0.1654777826870576)","(0.06896551724137931, 2.1331747919143877, 0.15608465608465608)"
88,"(0.7543103448275862, 0.2191780821917808, 0.17811951439850304)","(0.07142857142857142, 2.2758620689655173, 0.15343915343915343)"
89,"(0.7543103448275862, 0.2191780821917808, 0.17811951439850304)","(0.07142857142857142, 2.2758620689655173, 0.15343915343915343)"
90,"(0.7543103448275862, 0.2191780821917808, 0.17811951439850304)","(0.07142857142857142, 2.2758620689655173, 0.15343915343915343)"
91,"(0.7543103448275862, 0.2191780821917808, 0.17811951439850304)","(0.07142857142857142, 2.2758620689655173, 0.15343915343915343)"
92,"(0.7543103448275862, 0.2191780821917808, 0.17811951439850304)","(0.07142857142857142, 2.2758620689655173, 0.15343915343915343)"
93,"(0.7543103448275862, 0.2191780821917808, 0.17811951439850304)","(0.07142857142857142, 2.2758620689655173, 0.15343915343915343)"
94,"(0.7521551724137931, 0.21768707482993196, 0.17023845176468722)","(0.07389162561576355, 2.6159334126040426, 0.15079365079365079)"
95,"(0.75, 0.21621621621621623, 0.16265152284677936)","(0.07635467980295567, 2.60166468489893, 0.14814814814814814)"
96,"(0.75, 0.21621621621621623, 0.16265152284677936)","(0.07635467980295567, 2.60166468489893, 0.14814814814814814)"
97,"(0.75, 0.21621621621621623, 0.16265152284677936)","(0.07635467980295567, 2.60166468489893, 0.14814814814814814)"
98,"(0.75, 0.21621621621621623, 0.16265152284677936)","(0.07635467980295567, 2.60166468489893, 0.14814814814814814)"
99,"(0.7521551724137931, 0.22818791946308725, 0.17492231481607717)","(0.07881773399014778, 2.577883472057075, 0.1455026455026455)"
100,"(0.7521551724137931, 0.22818791946308725, 0.17492231481607717)","(0.07881773399014778, 2.577883472057075, 0.1455026455026455)"
101,"(0.7521551724137931, 0.22818791946308725, 0.17492231481607717)","(0.07881773399014778, 2.577883472057075, 0.1455026455026455)"
102,"(0.7543103448275862, 0.24, 0.18689159986565573)","(0.0812807881773399, 2.5445897740784784, 0.14285714285714285)"
103,"(0.7543103448275862, 0.24, 0.18689159986565573)","(0.0812807881773399, 2.5445897740784784, 0.14285714285714285)"
104,"(0.7543103448275862, 0.24, 0.18689159986565573)","(0.0812807881773399, 2.5445897740784784, 0.14285714285714285)"
105,"(0.7543103448275862, 0.24, 0.18689159986565573)","(0.0812807881773399, 2.5445897740784784, 0.14285714285714285)"
106,"(0.7543103448275862, 0.24, 0.18689159986565573)","(0.0812807881773399, 2.5445897740784784, 0.14285714285714285)"
107,"(0.7543103448275862, 0.24, 0.18689159986565573)","(0.0812807881773399, 2.5445897740784784, 0.14285714285714285)"
108,"(0.7543103448275862, 0.24, 0.18689159986565573)","(0.0812807881773399, 2.5445897740784784, 0.14285714285714285)"
109,"(0.7543103448275862, 0.24, 0.18689159986565573)","(0.0812807881773399, 2.5445897740784784, 0.14285714285714285)"
110,"(0.7543103448275862, 0.24, 0.18689159986565573)","(0.0812807881773399, 2.5445897740784784, 0.14285714285714285)"
111,"(0.7543103448275862, 0.24, 0.18689159986565573)","(0.0812807881773399, 2.5445897740784784, 0.14285714285714285)"
112,"(0.7543103448275862, 0.24, 0.18689159986565573)","(0.0812807881773399, 2.5445897740784784, 0.14285714285714285)"
113,"(0.7543103448275862, 0.24, 0.18689159986565573)","(0.0812807881773399, 2.5445897740784784, 0.14285714285714285)"
114,"(0.7543103448275862, 0.24, 0.18689159986565573)","(0.0812807881773399, 2.5445897740784784, 0.14285714285714285)"
115,"(0.7543103448275862, 0.24, 0.18689159986565573)","(0.0812807881773399, 2.5445897740784784, 0.14285714285714285)"
116,"(0.7543103448275862, 0.24, 0.18689159986565573)","(0.0812807881773399, 2.5445897740784784, 0.14285714285714285)"
117,"(0.7543103448275862, 0.24, 0.18689159986565573)","(0.0812807881773399, 2.1307966706302017, 0.10449735449735449)"
118,"(0.7521551724137931, 0.23841059602649006, 0.17953429643983856)","(0.08374384236453201, 2.294887039239001, 0.10185185185185185)"
119,"(0.7521551724137931, 0.23841059602649006, 0.17953429643983856)","(0.08374384236453201, 2.294887039239001, 0.10185185185185185)"
120,"(0.7543103448275862, 0.25, 0.19121134831108044)","(0.08620689655172414, 2.449464922711058, 0.0992063492063492)"
121,"(0.7543103448275862, 0.25, 0.19121134831108044)","(0.08620689655172414, 2.449464922711058, 0.0992063492063492)"
122,"(0.7521551724137931, 0.24836601307189543, 0.18407911249825504)","(0.08866995073891626, 2.594530321046374, 0.1349206349206349)"
123,"(0.7521551724137931, 0.24836601307189543, 0.18407911249825504)","(0.08866995073891626, 2.594530321046374, 0.1349206349206349)"
124,"(0.7521551724137931, 0.24836601307189543, 0.18407911249825504)","(0.08866995073891626, 2.594530321046374, 0.1349206349206349)"
125,"(0.75, 0.24675324675324675, 0.177167314306889)","(0.09113300492610837, 2.7990487514863265, 0.13227513227513227)"
126,"(0.7521551724137931, 0.24836601307189543, 0.18407911249825504)","(0.08866995073891626, 2.525564803804995, 0.1349206349206349)"
127,"(0.7521551724137931, 0.24836601307189543, 0.18407911249825504)","(0.08866995073891626, 2.525564803804995, 0.1349206349206349)"
128,"(0.75, 0.24675324675324675, 0.177167314306889)","(0.09113300492610837, 2.7990487514863265, 0.13227513227513227)"
129,"(0.75, 0.24675324675324675, 0.177167314306889)","(0.09113300492610837, 2.7990487514863265, 0.13227513227513227)"
130,"(0.7478448275862069, 0.24516129032258063, 0.1704618395473293)","(0.09359605911330049, 2.856123662306779, 0.12962962962962962)"
131,"(0.75, 0.24675324675324675, 0.177167314306889)","(0.09113300492610837, 2.592152199762188, 0.13227513227513227)"
132,"(0.75, 0.24675324675324675, 0.177167314306889)","(0.09113300492610837, 2.592152199762188, 0.13227513227513227)"
133,"(0.7478448275862069, 0.24516129032258063, 0.1704618395473293)","(0.09359605911330049, 2.856123662306779, 0.12962962962962962)"
134,"(0.7478448275862069, 0.24516129032258063, 0.1704618395473293)","(0.09359605911330049, 2.856123662306779, 0.12962962962962962)"
135,"(0.7521551724137931, 0.25806451612903225, 0.18856122022237753)","(0.09359605911330049, 2.71819262782402, 0.12962962962962962)"
136,"(0.7521551724137931, 0.25806451612903225, 0.18856122022237753)","(0.09359605911330049, 2.71819262782402, 0.12962962962962962)"
137,"(0.7521551724137931, 0.25806451612903225, 0.18856122022237753)","(0.09359605911330049, 2.71819262782402, 0.12962962962962962)"
138,"(0.7521551724137931, 0.25806451612903225, 0.18856122022237753)","(0.09359605911330049, 2.71819262782402, 0.12962962962962962)"
139,"(0.7543103448275862, 0.2692307692307692, 0.19972349418492702)","(0.0960591133004926, 2.9726516052318654, 0.16534391534391535)"
140,"(0.7543103448275862, 0.2692307692307692, 0.19972349418492702)","(0.0960591133004926, 2.9726516052318654, 0.16534391534391535)"
141,"(0.7543103448275862, 0.2692307692307692, 0.19972349418492702)","(0.0960591133004926, 2.9726516052318654, 0.16534391534391535)"
142,"(0.7521551724137931, 0.267515923566879, 0.19298480027676856)","(0.09852216748768473, 2.872770511296077, 0.1626984126984127)"
143,"(0.7543103448275862, 0.2692307692307692, 0.19972349418492702)","(0.0960591133004926, 2.48989298454221, 0.12698412698412698)"
144,"(0.7543103448275862, 0.2692307692307692, 0.19972349418492702)","(0.0960591133004926, 2.48989298454221, 0.12698412698412698)"
145,"(0.7564655172413793, 0.2802547770700637, 0.210667451802918)","(0.09852216748768473, 2.527942925089181, 0.12433862433862433)"
146,"(0.7564655172413793, 0.2802547770700637, 0.210667451802918)","(0.09852216748768473, 2.527942925089181, 0.12433862433862433)"
147,"(0.7564655172413793, 0.2802547770700637, 0.210667451802918)","(0.09852216748768473, 2.527942925089181, 0.12433862433862433)"
148,"(0.7564655172413793, 0.2802547770700637, 0.210667451802918)","(0.09852216748768473, 2.527942925089181, 0.12433862433862433)"
149,"(0.7543103448275862, 0.27848101265822783, 0.203919028590529)","(0.10098522167487685, 2.6944114149821647, 0.12169312169312169)"
150,"(0.7543103448275862, 0.27848101265822783, 0.203919028590529)","(0.10098522167487685, 2.6944114149821647, 0.12169312169312169)"
151,"(0.7543103448275862, 0.27848101265822783, 0.203919028590529)","(0.10098522167487685, 2.6944114149821647, 0.12169312169312169)"
152,"(0.7543103448275862, 0.27848101265822783, 0.203919028590529)","(0.10098522167487685, 2.6944114149821647, 0.12169312169312169)"
153,"(0.7543103448275862, 0.27848101265822783, 0.203919028590529)","(0.10098522167487685, 2.6944114149821647, 0.12169312169312169)"
154,"(0.7521551724137931, 0.27672955974842767, 0.1973537568156834)","(0.10344827586206896, 2.5065398335315097, 0.11904761904761904)"
155,"(0.7521551724137931, 0.27672955974842767, 0.1973537568156834)","(0.10344827586206896, 2.5065398335315097, 0.11904761904761904)"
156,"(0.7543103448275862, 0.27848101265822783, 0.203919028590529)","(0.10098522167487685, 2.4875148632580273, 0.12169312169312169)"
157,"(0.7564655172413793, 0.2893081761006289, 0.21465110157625708)","(0.10344827586206896, 2.644470868014268, 0.11904761904761904)"
158,"(0.7543103448275862, 0.27848101265822783, 0.203919028590529)","(0.10098522167487685, 2.4875148632580273, 0.12169312169312169)"
159,"(0.7564655172413793, 0.2893081761006289, 0.21465110157625708)","(0.10344827586206896, 2.644470868014268, 0.11904761904761904)"
160,"(0.7564655172413793, 0.2893081761006289, 0.21465110157625708)","(0.10344827586206896, 2.644470868014268, 0.11904761904761904)"
161,"(0.7564655172413793, 0.2893081761006289, 0.21465110157625708)","(0.10344827586206896, 2.644470868014268, 0.11904761904761904)"
162,"(0.7543103448275862, 0.27848101265822783, 0.203919028590529)","(0.10098522167487685, 2.6944114149821647, 0.12169312169312169)"
163,"(0.7543103448275862, 0.27848101265822783, 0.203919028590529)","(0.10098522167487685, 2.6944114149821647, 0.12169312169312169)"
164,"(0.7543103448275862, 0.27848101265822783, 0.203919028590529)","(0.10098522167487685, 2.6944114149821647, 0.12169312169312169)"
165,"(0.7543103448275862, 0.27848101265822783, 0.203919028590529)","(0.10098522167487685, 2.6944114149821647, 0.12169312169312169)"
166,"(0.7543103448275862, 0.27848101265822783, 0.203919028590529)","(0.10098522167487685, 2.6944114149821647, 0.12169312169312169)"
167,"(0.7543103448275862, 0.27848101265822783, 0.203919028590529)","(0.10098522167487685, 2.6944114149821647, 0.12169312169312169)"
168,"(0.7543103448275862, 0.27848101265822783, 0.203919028590529)","(0.10098522167487685, 2.6944114149821647, 0.12169312169312169)"
169,"(0.7543103448275862, 0.27848101265822783, 0.203919028590529)","(0.10098522167487685, 2.6944114149821647, 0.12169312169312169)"
170,"(0.7543103448275862, 0.27848101265822783, 0.203919028590529)","(0.10098522167487685, 2.6944114149821647, 0.12169312169312169)"
171,"(0.7543103448275862, 0.27848101265822783, 0.203919028590529)","(0.10098522167487685, 2.6944114149821647, 0.12169312169312169)"
172,"(0.7543103448275862, 0.27848101265822783, 0.203919028590529)","(0.10098522167487685, 2.6944114149821647, 0.12169312169312169)"
173,"(0.7564655172413793, 0.2893081761006289, 0.21465110157625708)","(0.10344827586206896, 2.9203329369797855, 0.11904761904761904)"
174,"(0.7564655172413793, 0.2893081761006289, 0.21465110157625708)","(0.10344827586206896, 2.9203329369797855, 0.11904761904761904)"
175,"(0.7564655172413793, 0.2893081761006289, 0.21465110157625708)","(0.10344827586206896, 2.9203329369797855, 0.11904761904761904)"
176,"(0.7564655172413793, 0.2893081761006289, 0.21465110157625708)","(0.10344827586206896, 2.9203329369797855, 0.11904761904761904)"
177,"(0.7564655172413793, 0.2893081761006289, 0.21465110157625708)","(0.10344827586206896, 2.9203329369797855, 0.11904761904761904)"
178,"(0.7586206896551724, 0.3, 0.22519187880413125)","(0.10591133004926108, 3.0677764565992853, 0.1164021164021164)"
179,"(0.7543103448275862, 0.2875, 0.20807655828568458)","(0.10591133004926108, 2.8608799048751474, 0.1164021164021164)"
180,"(0.7564655172413793, 0.2981366459627329, 0.21861156835775244)","(0.10837438423645321, 2.8608799048751488, 0.11375661375661375)"
181,"(0.7564655172413793, 0.2981366459627329, 0.21861156835775244)","(0.10837438423645321, 2.8608799048751488, 0.11375661375661375)"
182,"(0.7586206896551724, 0.30864197530864196, 0.2289684702366735)","(0.11083743842364532, 3.058263971462544, 0.1111111111111111)"
183,"(0.7586206896551724, 0.30864197530864196, 0.2289684702366735)","(0.11083743842364532, 3.058263971462544, 0.1111111111111111)"
184,"(0.7586206896551724, 0.30864197530864196, 0.2289684702366735)","(0.11083743842364532, 3.058263971462544, 0.1111111111111111)"
185,"(0.7586206896551724, 0.30864197530864196, 0.2289684702366735)","(0.11083743842364532, 3.058263971462544, 0.1111111111111111)"
186,"(0.7607758620689655, 0.31901840490797545, 0.23915625622031328)","(0.11330049261083744, 3.2461355529131986, 0.10846560846560846)"
187,"(0.7629310344827587, 0.32098765432098764, 0.24573901012456875)","(0.11083743842364532, 3.196195005945303, 0.1111111111111111)"
188,"(0.7629310344827587, 0.32098765432098764, 0.24573901012456875)","(0.11083743842364532, 3.196195005945303, 0.1111111111111111)"
189,"(0.7629310344827587, 0.32098765432098764, 0.24573901012456875)","(0.11083743842364532, 3.196195005945303, 0.1111111111111111)"
190,"(0.7629310344827587, 0.32098765432098764, 0.24573901012456875)","(0.11083743842364532, 3.196195005945303, 0.1111111111111111)"
191,"(0.7629310344827587, 0.32098765432098764, 0.24573901012456875)","(0.11083743842364532, 3.196195005945303, 0.1111111111111111)"
192,"(0.7629310344827587, 0.32098765432098764, 0.24573901012456875)","(0.11083743842364532, 3.196195005945303, 0.1111111111111111)"
193,"(0.7629310344827587, 0.32098765432098764, 0.24573901012456875)","(0.11083743842364532, 3.196195005945303, 0.1111111111111111)"
194,"(0.7650862068965517, 0.3312883435582822, 0.25576333537120005)","(0.11330049261083744, 3.246135552913198, 0.10846560846560846)"
195,"(0.7650862068965517, 0.3312883435582822, 0.25576333537120005)","(0.11330049261083744, 3.246135552913198, 0.10846560846560846)"
196,"(0.7650862068965517, 0.3312883435582822, 0.25576333537120005)","(0.11330049261083744, 3.246135552913198, 0.10846560846560846)"
197,"(0.7650862068965517, 0.3312883435582822, 0.25576333537120005)","(0.11330049261083744, 3.246135552913198, 0.10846560846560846)"
198,"(0.7650862068965517, 0.3312883435582822, 0.25576333537120005)","(0.11330049261083744, 3.246135552913198, 0.10846560846560846)"
199,"(0.7650862068965517, 0.3312883435582822, 0.25576333537120005)","(0.11330049261083744, 3.246135552913198, 0.10846560846560846)"
200,"(0.7650862068965517, 0.3312883435582822, 0.25576333537120005)","(0.11330049261083744, 3.246135552913198, 0.10846560846560846)"
201,"(0.7650862068965517, 0.3312883435582822, 0.25576333537120005)","(0.11330049261083744, 3.246135552913198, 0.10846560846560846)"
202,"(0.7650862068965517, 0.3312883435582822, 0.25576333537120005)","(0.11330049261083744, 3.246135552913198, 0.10846560846560846)"
203,"(0.7650862068965517, 0.3312883435582822, 0.25576333537120005)","(0.11330049261083744, 3.246135552913198, 0.10846560846560846)"
204,"(0.7650862068965517, 0.3312883435582822, 0.25576333537120005)","(0.11330049261083744, 3.246135552913198, 0.10846560846560846)"
205,"(0.7650862068965517, 0.3312883435582822, 0.25576333537120005)","(0.11330049261083744, 3.246135552913198, 0.10846560846560846)"
206,"(0.7650862068965517, 0.3312883435582822, 0.25576333537120005)","(0.11330049261083744, 3.246135552913198, 0.10846560846560846)"
207,"(0.7629310344827587, 0.32098765432098764, 0.24573901012456875)","(0.11083743842364532, 3.1272294887039234, 0.1111111111111111)"
208,"(0.7629310344827587, 0.32098765432098764, 0.24573901012456875)","(0.11083743842364532, 3.1272294887039234, 0.1111111111111111)"
209,"(0.7629310344827587, 0.32098765432098764, 0.24573901012456875)","(0.11083743842364532, 3.1272294887039234, 0.1111111111111111)"
210,"(0.7629310344827587, 0.32098765432098764, 0.24573901012456875)","(0.11083743842364532, 3.1272294887039234, 0.1111111111111111)"
211,"(0.7629310344827587, 0.32098765432098764, 0.24573901012456875)","(0.11083743842364532, 3.1272294887039234, 0.1111111111111111)"
212,"(0.7650862068965517, 0.3312883435582822, 0.25576333537120005)","(0.11330049261083744, 3.1082045184304397, 0.10846560846560846)"
213,"(0.7650862068965517, 0.3312883435582822, 0.25576333537120005)","(0.11330049261083744, 3.1082045184304397, 0.10846560846560846)"
214,"(0.7650862068965517, 0.3312883435582822, 0.25576333537120005)","(0.11330049261083744, 3.1082045184304397, 0.10846560846560846)"
215,"(0.7629310344827587, 0.32098765432098764, 0.24573901012456875)","(0.11083743842364532, 3.058263971462544, 0.1111111111111111)"
216,"(0.7629310344827587, 0.32098765432098764, 0.24573901012456875)","(0.11083743842364532, 3.058263971462544, 0.1111111111111111)"
217,"(0.7629310344827587, 0.32098765432098764, 0.24573901012456875)","(0.11083743842364532, 3.058263971462544, 0.1111111111111111)"
218,"(0.7629310344827587, 0.32098765432098764, 0.24573901012456875)","(0.11083743842364532, 3.058263971462544, 0.1111111111111111)"
219,"(0.7629310344827587, 0.32098765432098764, 0.24573901012456875)","(0.11083743842364532, 3.058263971462544, 0.1111111111111111)"
