,Accuracy,Shape
20,"(0.7521551724137931, 0.049586776859504134, 0.10690681508356913)","(0.009852216748768473, 0.40665873959571963, 0.06613756613756613)"
21,"(0.7521551724137931, 0.049586776859504134, 0.10690681508356913)","(0.009852216748768473, 0.40665873959571963, 0.06613756613756613)"
22,"(0.7521551724137931, 0.049586776859504134, 0.10690681508356913)","(0.009852216748768473, 0.40665873959571963, 0.06613756613756613)"
23,"(0.75, 0.04918032786885246, 0.08360351198786067)","(0.012315270935960592, 0.43281807372175995, 0.06349206349206349)"
24,"(0.75, 0.04918032786885246, 0.08360351198786067)","(0.012315270935960592, 0.43281807372175995, 0.06349206349206349)"
25,"(0.7521551724137931, 0.06504065040650407, 0.10925461132470951)","(0.014778325123152709, 0.5184304399524379, 0.06084656084656084)"
26,"(0.75, 0.06451612903225806, 0.09099425383607244)","(0.017241379310344827, 0.5255648038049944, 0.0582010582010582)"
27,"(0.7478448275862069, 0.064, 0.07559668371773438)","(0.019704433497536946, 0.7300832342449465, 0.09391534391534391)"
28,"(0.7478448275862069, 0.064, 0.07559668371773438)","(0.019704433497536946, 0.7300832342449465, 0.09391534391534391)"
29,"(0.7478448275862069, 0.064, 0.07559668371773438)","(0.019704433497536946, 0.7300832342449465, 0.09391534391534391)"
30,"(0.7478448275862069, 0.064, 0.07559668371773438)","(0.019704433497536946, 0.7300832342449465, 0.09391534391534391)"
31,"(0.7478448275862069, 0.064, 0.07559668371773438)","(0.019704433497536946, 0.7300832342449465, 0.09391534391534391)"
32,"(0.75, 0.07936507936507936, 0.09826344673107677)","(0.022167487684729065, 0.7871581450653986, 0.09126984126984126)"
33,"(0.75, 0.07936507936507936, 0.09826344673107677)","(0.022167487684729065, 0.7871581450653986, 0.09126984126984126)"
34,"(0.7478448275862069, 0.07874015748031496, 0.08470562391023316)","(0.024630541871921183, 0.9036860879904872, 0.08862433862433862)"
35,"(0.7478448275862069, 0.07874015748031496, 0.08470562391023316)","(0.024630541871921183, 0.9036860879904872, 0.08862433862433862)"
36,"(0.7478448275862069, 0.07874015748031496, 0.08470562391023316)","(0.024630541871921183, 0.9036860879904872, 0.08862433862433862)"
37,"(0.7478448275862069, 0.07874015748031496, 0.08470562391023316)","(0.024630541871921183, 0.9036860879904872, 0.08862433862433862)"
38,"(0.7478448275862069, 0.07874015748031496, 0.08470562391023316)","(0.024630541871921183, 0.9036860879904872, 0.08862433862433862)"
39,"(0.75, 0.09375, 0.10524917214109519)","(0.027093596059113302, 1.1486325802615929, 0.12433862433862433)"
40,"(0.75, 0.09375, 0.10524917214109519)","(0.027093596059113302, 1.1486325802615929, 0.12433862433862433)"
41,"(0.75, 0.09375, 0.10524917214109519)","(0.027093596059113302, 1.1486325802615929, 0.12433862433862433)"
42,"(0.75, 0.09375, 0.10524917214109519)","(0.027093596059113302, 1.1486325802615929, 0.12433862433862433)"
43,"(0.75, 0.09375, 0.10524917214109519)","(0.027093596059113302, 1.1486325802615929, 0.12433862433862433)"
44,"(0.75, 0.09375, 0.10524917214109519)","(0.027093596059113302, 1.1486325802615929, 0.12433862433862433)"
45,"(0.7521551724137931, 0.10852713178294573, 0.12426345028594098)","(0.029556650246305417, 1.1082045184304397, 0.12169312169312169)"
46,"(0.75, 0.1076923076923077, 0.1119372729298031)","(0.03201970443349754, 1.4030915576694405, 0.11904761904761904)"
47,"(0.75, 0.1076923076923077, 0.1119372729298031)","(0.03201970443349754, 1.4030915576694405, 0.11904761904761904)"
48,"(0.75, 0.1076923076923077, 0.1119372729298031)","(0.03201970443349754, 1.4030915576694405, 0.11904761904761904)"
49,"(0.75, 0.1076923076923077, 0.1119372729298031)","(0.03201970443349754, 1.4030915576694405, 0.11904761904761904)"
50,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 1.412604042806184, 0.1164021164021164)"
51,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 1.412604042806184, 0.1164021164021164)"
52,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 1.412604042806184, 0.1164021164021164)"
53,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 1.412604042806184, 0.1164021164021164)"
54,"(0.75, 0.12121212121212122, 0.11834893587539658)","(0.03694581280788178, 1.5505350772889415, 0.11375661375661375)"
55,"(0.7478448275862069, 0.12030075187969924, 0.1078601838989109)","(0.03940886699507389, 1.7479191438763375, 0.1111111111111111)"
56,"(0.7456896551724138, 0.11940298507462686, 0.09809556816102602)","(0.04187192118226601, 1.7978596908442341, 0.10846560846560846)"
57,"(0.7435344827586207, 0.11851851851851852, 0.08895783212958598)","(0.04433497536945813, 1.7003567181926285, 0.10582010582010581)"
58,"(0.7456896551724138, 0.11940298507462686, 0.09809556816102602)","(0.04187192118226601, 1.5219976218787168, 0.10846560846560846)"
59,"(0.7478448275862069, 0.13333333333333333, 0.11465922323053736)","(0.04433497536945813, 1.7003567181926285, 0.10582010582010581)"
60,"(0.7478448275862069, 0.13333333333333333, 0.11465922323053736)","(0.04433497536945813, 1.7003567181926285, 0.10582010582010581)"
61,"(0.7456896551724138, 0.1323529411764706, 0.10541144555554095)","(0.046798029556650245, 1.8692033293697983, 0.10317460317460317)"
62,"(0.7456896551724138, 0.1323529411764706, 0.10541144555554095)","(0.046798029556650245, 1.8692033293697983, 0.10317460317460317)"
63,"(0.7456896551724138, 0.1323529411764706, 0.10541144555554095)","(0.046798029556650245, 1.8692033293697983, 0.10317460317460317)"
64,"(0.7456896551724138, 0.1323529411764706, 0.10541144555554095)","(0.046798029556650245, 1.8692033293697983, 0.10317460317460317)"
65,"(0.7478448275862069, 0.145985401459854, 0.12113333796547225)","(0.04926108374384237, 2.0975029726516055, 0.1388888888888889)"
66,"(0.75, 0.15942028985507245, 0.1362024007146697)","(0.05172413793103448, 2.3852556480380507, 0.13624338624338625)"
67,"(0.75, 0.15942028985507245, 0.1362024007146697)","(0.05172413793103448, 2.3852556480380507, 0.13624338624338625)"
68,"(0.7478448275862069, 0.145985401459854, 0.12113333796547225)","(0.04926108374384237, 2.1664684898929845, 0.1388888888888889)"
69,"(0.75, 0.15942028985507245, 0.1362024007146697)","(0.05172413793103448, 2.3852556480380507, 0.13624338624338625)"
70,"(0.7478448275862069, 0.145985401459854, 0.12113333796547225)","(0.04926108374384237, 2.1664684898929845, 0.1388888888888889)"
71,"(0.75, 0.15942028985507245, 0.1362024007146697)","(0.05172413793103448, 2.3852556480380507, 0.13624338624338625)"
72,"(0.75, 0.15942028985507245, 0.1362024007146697)","(0.05172413793103448, 2.3852556480380507, 0.13624338624338625)"
73,"(0.75, 0.15942028985507245, 0.1362024007146697)","(0.05172413793103448, 2.3852556480380507, 0.13624338624338625)"
74,"(0.7478448275862069, 0.145985401459854, 0.12113333796547225)","(0.04926108374384237, 2.1664684898929845, 0.1388888888888889)"
75,"(0.7478448275862069, 0.145985401459854, 0.12113333796547225)","(0.04926108374384237, 2.1664684898929845, 0.1388888888888889)"
76,"(0.7521551724137931, 0.17266187050359713, 0.1506855656264312)","(0.054187192118226604, 2.5255648038049956, 0.1335978835978836)"
77,"(0.75, 0.15942028985507245, 0.1362024007146697)","(0.05172413793103448, 2.3162901307966717, 0.13624338624338625)"
78,"(0.75, 0.15942028985507245, 0.1362024007146697)","(0.05172413793103448, 2.3162901307966717, 0.13624338624338625)"
79,"(0.75, 0.15942028985507245, 0.1362024007146697)","(0.05172413793103448, 2.3162901307966717, 0.13624338624338625)"
80,"(0.75, 0.15942028985507245, 0.1362024007146697)","(0.05172413793103448, 2.3162901307966717, 0.13624338624338625)"
81,"(0.75, 0.15942028985507245, 0.1362024007146697)","(0.05172413793103448, 2.3162901307966717, 0.13624338624338625)"
82,"(0.7478448275862069, 0.15827338129496402, 0.1273328259969509)","(0.054187192118226604, 2.732461355529133, 0.17195767195767195)"
83,"(0.7478448275862069, 0.15827338129496402, 0.1273328259969509)","(0.054187192118226604, 2.732461355529133, 0.17195767195767195)"
84,"(0.7478448275862069, 0.15827338129496402, 0.1273328259969509)","(0.054187192118226604, 2.732461355529133, 0.17195767195767195)"
85,"(0.7478448275862069, 0.15827338129496402, 0.1273328259969509)","(0.054187192118226604, 2.732461355529133, 0.17195767195767195)"
86,"(0.75, 0.17142857142857143, 0.14177477962132415)","(0.05665024630541872, 2.7253269916765763, 0.1693121693121693)"
87,"(0.75, 0.17142857142857143, 0.14177477962132415)","(0.05665024630541872, 2.7253269916765763, 0.1693121693121693)"
88,"(0.75, 0.17142857142857143, 0.14177477962132415)","(0.05665024630541872, 2.656361474435196, 0.1693121693121693)"
89,"(0.75, 0.17142857142857143, 0.14177477962132415)","(0.05665024630541872, 2.656361474435196, 0.1693121693121693)"
90,"(0.7521551724137931, 0.18439716312056736, 0.15570602068761066)","(0.059113300492610835, 2.7086801426872755, 0.16666666666666666)"
91,"(0.7543103448275862, 0.19718309859154928, 0.1691725585033549)","(0.06157635467980296, 2.751486325802616, 0.164021164021164)"
92,"(0.7521551724137931, 0.18439716312056736, 0.15570602068761066)","(0.059113300492610835, 2.7086801426872755, 0.16666666666666666)"
93,"(0.7521551724137931, 0.18439716312056736, 0.15570602068761066)","(0.059113300492610835, 2.7086801426872755, 0.16666666666666666)"
94,"(0.7543103448275862, 0.19718309859154928, 0.1691725585033549)","(0.06157635467980296, 2.6825208085612364, 0.164021164021164)"
95,"(0.7586206896551724, 0.2112676056338028, 0.19115409508850098)","(0.06157635467980296, 2.475624256837099, 0.12566137566137567)"
96,"(0.7607758620689655, 0.2127659574468085, 0.20052462713863506)","(0.059113300492610835, 2.225921521997623, 0.1283068783068783)"
97,"(0.7586206896551724, 0.2, 0.18750540022910614)","(0.05665024630541872, 2.1736028537455407, 0.13095238095238096)"
98,"(0.7607758620689655, 0.2127659574468085, 0.20052462713863506)","(0.059113300492610835, 2.225921521997623, 0.1283068783068783)"
99,"(0.7650862068965517, 0.23776223776223776, 0.22537306567414223)","(0.06403940886699508, 2.233055885850179, 0.12301587301587301)"
100,"(0.7607758620689655, 0.22377622377622378, 0.20379380391747653)","(0.06403940886699508, 2.4399524375743167, 0.12301587301587301)"
101,"(0.7629310344827587, 0.22535211267605634, 0.21313563167364705)","(0.06157635467980296, 2.1997621878715816, 0.12566137566137567)"
102,"(0.7629310344827587, 0.22535211267605634, 0.21313563167364705)","(0.06157635467980296, 2.1997621878715816, 0.12566137566137567)"
103,"(0.7629310344827587, 0.2361111111111111, 0.21606730010255165)","(0.0665024630541872, 2.463733650416171, 0.12037037037037036)"
104,"(0.7629310344827587, 0.2361111111111111, 0.21606730010255165)","(0.0665024630541872, 2.463733650416171, 0.12037037037037036)"
105,"(0.7629310344827587, 0.2361111111111111, 0.21606730010255165)","(0.0665024630541872, 2.463733650416171, 0.12037037037037036)"
106,"(0.7629310344827587, 0.2361111111111111, 0.21606730010255165)","(0.0665024630541872, 2.463733650416171, 0.12037037037037036)"
107,"(0.7629310344827587, 0.2361111111111111, 0.21606730010255165)","(0.0665024630541872, 2.463733650416171, 0.12037037037037036)"
108,"(0.7629310344827587, 0.2361111111111111, 0.21606730010255165)","(0.0665024630541872, 2.463733650416171, 0.12037037037037036)"
109,"(0.7629310344827587, 0.2361111111111111, 0.21606730010255165)","(0.0665024630541872, 2.463733650416171, 0.12037037037037036)"
110,"(0.7629310344827587, 0.2361111111111111, 0.21606730010255165)","(0.0665024630541872, 2.463733650416171, 0.12037037037037036)"
111,"(0.7629310344827587, 0.2361111111111111, 0.21606730010255165)","(0.0665024630541872, 2.463733650416171, 0.12037037037037036)"
112,"(0.7629310344827587, 0.2361111111111111, 0.21606730010255165)","(0.0665024630541872, 2.463733650416171, 0.12037037037037036)"
113,"(0.7629310344827587, 0.2361111111111111, 0.21606730010255165)","(0.0665024630541872, 2.3947681331747925, 0.12037037037037036)"
114,"(0.7607758620689655, 0.23448275862068965, 0.20716165411311335)","(0.06896551724137931, 2.3400713436385256, 0.11772486772486772)"
115,"(0.7607758620689655, 0.23448275862068965, 0.20716165411311335)","(0.06896551724137931, 2.3400713436385256, 0.11772486772486772)"
116,"(0.7607758620689655, 0.23448275862068965, 0.20716165411311335)","(0.06896551724137931, 2.3400713436385256, 0.11772486772486772)"
117,"(0.7586206896551724, 0.2328767123287671, 0.19862248008466166)","(0.07142857142857142, 2.2758620689655173, 0.11507936507936507)"
118,"(0.7586206896551724, 0.2328767123287671, 0.19862248008466166)","(0.07142857142857142, 2.2758620689655173, 0.11507936507936507)"
119,"(0.7607758620689655, 0.24489795918367346, 0.21060157982744393)","(0.07389162561576355, 2.4090368608799047, 0.11243386243386243)"
120,"(0.7607758620689655, 0.24489795918367346, 0.21060157982744393)","(0.07389162561576355, 2.4090368608799047, 0.11243386243386243)"
121,"(0.7607758620689655, 0.24489795918367346, 0.21060157982744393)","(0.07389162561576355, 2.4090368608799047, 0.11243386243386243)"
122,"(0.7586206896551724, 0.24324324324324326, 0.20240412047696404)","(0.07635467980295567, 2.6706302021403094, 0.10978835978835978)"
123,"(0.7586206896551724, 0.24324324324324326, 0.20240412047696404)","(0.07635467980295567, 2.6706302021403094, 0.10978835978835978)"
124,"(0.7607758620689655, 0.2550335570469799, 0.21409410732315237)","(0.07881773399014778, 2.7158145065398336, 0.10714285714285714)"
125,"(0.7607758620689655, 0.2550335570469799, 0.21409410732315237)","(0.07881773399014778, 2.7158145065398336, 0.10714285714285714)"
126,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 2.7514863258026154, 0.10449735449735449)"
127,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 2.7514863258026154, 0.10449735449735449)"
128,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 2.7514863258026154, 0.10449735449735449)"
129,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 2.7514863258026154, 0.10449735449735449)"
130,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 2.7514863258026154, 0.10449735449735449)"
131,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 2.7514863258026154, 0.10449735449735449)"
132,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 2.7514863258026154, 0.10449735449735449)"
133,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 2.7514863258026154, 0.10449735449735449)"
134,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 2.7514863258026154, 0.10449735449735449)"
135,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 2.7514863258026154, 0.10449735449735449)"
136,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 2.7514863258026154, 0.10449735449735449)"
137,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 2.7514863258026154, 0.10449735449735449)"
138,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 2.7514863258026154, 0.10449735449735449)"
139,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 2.7514863258026154, 0.10449735449735449)"
140,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 2.7514863258026154, 0.10449735449735449)"
141,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 2.9845422116527933, 0.1402116402116402)"
142,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 2.9845422116527933, 0.1402116402116402)"
143,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 2.915576694411414, 0.1402116402116402)"
144,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 2.915576694411414, 0.1402116402116402)"
145,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 2.915576694411414, 0.1402116402116402)"
146,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 2.915576694411414, 0.1402116402116402)"
147,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 2.889417360285374, 0.14285714285714285)"
148,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 2.889417360285374, 0.14285714285714285)"
149,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 2.889417360285374, 0.14285714285714285)"
150,"(0.7607758620689655, 0.2550335570469799, 0.21409410732315237)","(0.07881773399014778, 2.646848989298454, 0.10714285714285714)"
151,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 2.889417360285374, 0.14285714285714285)"
152,"(0.7607758620689655, 0.2550335570469799, 0.21409410732315237)","(0.07881773399014778, 2.646848989298454, 0.10714285714285714)"
153,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 2.889417360285374, 0.14285714285714285)"
154,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 2.889417360285374, 0.14285714285714285)"
155,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 2.889417360285374, 0.14285714285714285)"
156,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 2.915576694411414, 0.1402116402116402)"
157,"(0.7672413793103449, 0.2894736842105263, 0.2475905469658197)","(0.08620689655172414, 2.794292508917955, 0.13756613756613756)"
158,"(0.7672413793103449, 0.2894736842105263, 0.2475905469658197)","(0.08620689655172414, 2.794292508917955, 0.13756613756613756)"
159,"(0.7672413793103449, 0.2894736842105263, 0.2475905469658197)","(0.08620689655172414, 2.794292508917955, 0.13756613756613756)"
160,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 2.7776456599286554, 0.1402116402116402)"
161,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 2.7776456599286554, 0.1402116402116402)"
162,"(0.7672413793103449, 0.2894736842105263, 0.2475905469658197)","(0.08620689655172414, 2.794292508917955, 0.13756613756613756)"
163,"(0.7672413793103449, 0.2894736842105263, 0.2475905469658197)","(0.08620689655172414, 2.794292508917955, 0.13756613756613756)"
164,"(0.7672413793103449, 0.2894736842105263, 0.2475905469658197)","(0.08620689655172414, 2.794292508917955, 0.13756613756613756)"
165,"(0.7672413793103449, 0.2894736842105263, 0.2475905469658197)","(0.08620689655172414, 2.794292508917955, 0.13756613756613756)"
166,"(0.7672413793103449, 0.2894736842105263, 0.2475905469658197)","(0.08620689655172414, 2.794292508917955, 0.13756613756613756)"
167,"(0.7672413793103449, 0.2894736842105263, 0.2475905469658197)","(0.08620689655172414, 2.794292508917955, 0.13756613756613756)"
168,"(0.7650862068965517, 0.2875816993464052, 0.23973465650294032)","(0.08866995073891626, 2.7324613555291326, 0.1349206349206349)"
169,"(0.7650862068965517, 0.2875816993464052, 0.23973465650294032)","(0.08866995073891626, 2.7324613555291326, 0.1349206349206349)"
170,"(0.7672413793103449, 0.2987012987012987, 0.25045069637811385)","(0.09113300492610837, 3.005945303210464, 0.13227513227513227)"
171,"(0.7672413793103449, 0.2987012987012987, 0.25045069637811385)","(0.09113300492610837, 3.005945303210464, 0.13227513227513227)"
172,"(0.7672413793103449, 0.2987012987012987, 0.25045069637811385)","(0.09113300492610837, 3.005945303210464, 0.13227513227513227)"
173,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 2.799048751486325, 0.13227513227513227)"
174,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 2.799048751486325, 0.13227513227513227)"
175,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 2.903686087990487, 0.12698412698412698)"
176,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 2.903686087990487, 0.12698412698412698)"
177,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 2.903686087990487, 0.12698412698412698)"
178,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 2.903686087990487, 0.12698412698412698)"
179,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 2.903686087990487, 0.12698412698412698)"
180,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 2.903686087990487, 0.12698412698412698)"
181,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 2.903686087990487, 0.12698412698412698)"
182,"(0.7650862068965517, 0.2967741935483871, 0.24285936224752222)","(0.09359605911330049, 2.856123662306779, 0.12962962962962962)"
183,"(0.7650862068965517, 0.2967741935483871, 0.24285936224752222)","(0.09359605911330049, 2.856123662306779, 0.12962962962962962)"
184,"(0.7650862068965517, 0.2967741935483871, 0.24285936224752222)","(0.09359605911330049, 2.856123662306779, 0.12962962962962962)"
185,"(0.7629310344827587, 0.2948717948717949, 0.23549716772355125)","(0.0960591133004926, 2.972651605231866, 0.12698412698412698)"
186,"(0.7629310344827587, 0.2948717948717949, 0.23549716772355125)","(0.0960591133004926, 2.972651605231866, 0.12698412698412698)"
187,"(0.7629310344827587, 0.2948717948717949, 0.23549716772355125)","(0.0960591133004926, 2.972651605231866, 0.12698412698412698)"
188,"(0.7629310344827587, 0.2948717948717949, 0.23549716772355125)","(0.0960591133004926, 2.972651605231866, 0.12698412698412698)"
189,"(0.7629310344827587, 0.2948717948717949, 0.23549716772355125)","(0.0960591133004926, 2.972651605231866, 0.12698412698412698)"
190,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 3.384066587395956, 0.16005291005291006)"
191,"(0.7650862068965517, 0.3057324840764331, 0.2460327548552168)","(0.09852216748768473, 3.355529131985732, 0.1626984126984127)"
192,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 3.384066587395956, 0.16005291005291006)"
193,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 3.384066587395956, 0.16005291005291006)"
194,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 3.384066587395956, 0.16005291005291006)"
195,"(0.7650862068965517, 0.31446540880503143, 0.24924579109740447)","(0.10344827586206896, 3.954815695600475, 0.19576719576719576)"
196,"(0.7650862068965517, 0.31446540880503143, 0.24924579109740447)","(0.10344827586206896, 3.954815695600475, 0.19576719576719576)"
197,"(0.7650862068965517, 0.31446540880503143, 0.24924579109740447)","(0.10344827586206896, 3.954815695600475, 0.19576719576719576)"
198,"(0.7650862068965517, 0.31446540880503143, 0.24924579109740447)","(0.10344827586206896, 3.954815695600475, 0.19576719576719576)"
199,"(0.7650862068965517, 0.31446540880503143, 0.24924579109740447)","(0.10344827586206896, 3.954815695600475, 0.19576719576719576)"
200,"(0.7650862068965517, 0.31446540880503143, 0.24924579109740447)","(0.10344827586206896, 3.954815695600475, 0.19576719576719576)"
201,"(0.7650862068965517, 0.31446540880503143, 0.24924579109740447)","(0.10344827586206896, 3.954815695600475, 0.19576719576719576)"
202,"(0.7650862068965517, 0.31446540880503143, 0.24924579109740447)","(0.10344827586206896, 3.954815695600475, 0.19576719576719576)"
203,"(0.7650862068965517, 0.31446540880503143, 0.24924579109740447)","(0.10344827586206896, 3.954815695600475, 0.19576719576719576)"
204,"(0.7650862068965517, 0.31446540880503143, 0.24924579109740447)","(0.10344827586206896, 3.954815695600475, 0.19576719576719576)"
205,"(0.7650862068965517, 0.31446540880503143, 0.24924579109740447)","(0.10344827586206896, 3.954815695600475, 0.19576719576719576)"
206,"(0.7650862068965517, 0.31446540880503143, 0.24924579109740447)","(0.10344827586206896, 3.954815695600475, 0.19576719576719576)"
207,"(0.7629310344827587, 0.3037974683544304, 0.2388916507550108)","(0.10098522167487685, 3.7288941736028525, 0.16005291005291006)"
208,"(0.7650862068965517, 0.31446540880503143, 0.24924579109740447)","(0.10344827586206896, 3.954815695600475, 0.19576719576719576)"
209,"(0.7650862068965517, 0.31446540880503143, 0.24924579109740447)","(0.10344827586206896, 3.954815695600475, 0.19576719576719576)"
210,"(0.7629310344827587, 0.3037974683544304, 0.2388916507550108)","(0.10098522167487685, 3.7288941736028525, 0.16005291005291006)"
211,"(0.7650862068965517, 0.31446540880503143, 0.24924579109740447)","(0.10344827586206896, 3.954815695600475, 0.19576719576719576)"
212,"(0.7650862068965517, 0.31446540880503143, 0.24924579109740447)","(0.10344827586206896, 3.954815695600475, 0.19576719576719576)"
213,"(0.7629310344827587, 0.3037974683544304, 0.2388916507550108)","(0.10098522167487685, 3.7288941736028525, 0.16005291005291006)"
214,"(0.7629310344827587, 0.3037974683544304, 0.2388916507550108)","(0.10098522167487685, 3.7288941736028525, 0.16005291005291006)"
215,"(0.7629310344827587, 0.3037974683544304, 0.2388916507550108)","(0.10098522167487685, 3.7288941736028525, 0.16005291005291006)"
216,"(0.7629310344827587, 0.3037974683544304, 0.2388916507550108)","(0.10098522167487685, 3.7288941736028525, 0.16005291005291006)"
217,"(0.7629310344827587, 0.3037974683544304, 0.2388916507550108)","(0.10098522167487685, 3.7288941736028525, 0.16005291005291006)"
218,"(0.7629310344827587, 0.3037974683544304, 0.2388916507550108)","(0.10098522167487685, 3.7288941736028525, 0.16005291005291006)"
