,Accuracy,Shape
21,"(0.75, 0.06451612903225806, 0.09099425383607244)","(0.017241379310344827, 0.801426872770511, 0.09656084656084656)"
22,"(0.75, 0.06451612903225806, 0.09099425383607244)","(0.017241379310344827, 0.801426872770511, 0.09656084656084656)"
23,"(0.75, 0.06451612903225806, 0.09099425383607244)","(0.017241379310344827, 0.801426872770511, 0.09656084656084656)"
24,"(0.75, 0.06451612903225806, 0.09099425383607244)","(0.017241379310344827, 0.801426872770511, 0.09656084656084656)"
25,"(0.75, 0.06451612903225806, 0.09099425383607244)","(0.017241379310344827, 0.801426872770511, 0.09656084656084656)"
26,"(0.75, 0.06451612903225806, 0.09099425383607244)","(0.017241379310344827, 0.801426872770511, 0.09656084656084656)"
27,"(0.75, 0.06451612903225806, 0.09099425383607244)","(0.017241379310344827, 0.801426872770511, 0.09656084656084656)"
28,"(0.75, 0.06451612903225806, 0.09099425383607244)","(0.017241379310344827, 0.801426872770511, 0.09656084656084656)"
29,"(0.75, 0.06451612903225806, 0.09099425383607244)","(0.017241379310344827, 0.801426872770511, 0.09656084656084656)"
30,"(0.75, 0.06451612903225806, 0.09099425383607244)","(0.017241379310344827, 0.801426872770511, 0.09656084656084656)"
31,"(0.75, 0.06451612903225806, 0.09099425383607244)","(0.017241379310344827, 0.801426872770511, 0.09656084656084656)"
32,"(0.75, 0.06451612903225806, 0.09099425383607244)","(0.017241379310344827, 0.801426872770511, 0.09656084656084656)"
33,"(0.75, 0.06451612903225806, 0.09099425383607244)","(0.017241379310344827, 0.801426872770511, 0.09656084656084656)"
34,"(0.75, 0.06451612903225806, 0.09099425383607244)","(0.017241379310344827, 0.801426872770511, 0.09656084656084656)"
35,"(0.75, 0.06451612903225806, 0.09099425383607244)","(0.017241379310344827, 0.801426872770511, 0.09656084656084656)"
36,"(0.7521551724137931, 0.08, 0.11372370681015695)","(0.019704433497536946, 0.7990487514863256, 0.09391534391534391)"
37,"(0.7521551724137931, 0.08, 0.11372370681015695)","(0.019704433497536946, 0.7990487514863256, 0.09391534391534391)"
38,"(0.7521551724137931, 0.08, 0.11372370681015695)","(0.019704433497536946, 0.7990487514863256, 0.09391534391534391)"
39,"(0.7521551724137931, 0.08, 0.11372370681015695)","(0.019704433497536946, 0.7990487514863256, 0.09391534391534391)"
40,"(0.7521551724137931, 0.08, 0.11372370681015695)","(0.019704433497536946, 0.7990487514863256, 0.09391534391534391)"
41,"(0.7521551724137931, 0.08, 0.11372370681015695)","(0.019704433497536946, 0.7990487514863256, 0.09391534391534391)"
42,"(0.7521551724137931, 0.08, 0.11372370681015695)","(0.019704433497536946, 0.7990487514863256, 0.09391534391534391)"
43,"(0.7521551724137931, 0.08, 0.11372370681015695)","(0.019704433497536946, 0.7990487514863256, 0.09391534391534391)"
44,"(0.7521551724137931, 0.08, 0.11372370681015695)","(0.019704433497536946, 0.7990487514863256, 0.09391534391534391)"
45,"(0.7543103448275862, 0.09523809523809523, 0.1342494288014948)","(0.022167487684729065, 1.063020214030916, 0.12962962962962962)"
46,"(0.7543103448275862, 0.09523809523809523, 0.1342494288014948)","(0.022167487684729065, 1.063020214030916, 0.12962962962962962)"
47,"(0.7521551724137931, 0.09448818897637795, 0.1188825017314055)","(0.024630541871921183, 1.0416171224732456, 0.12698412698412698)"
48,"(0.7521551724137931, 0.09448818897637795, 0.1188825017314055)","(0.024630541871921183, 1.0416171224732456, 0.12698412698412698)"
49,"(0.7521551724137931, 0.09448818897637795, 0.1188825017314055)","(0.024630541871921183, 1.0416171224732456, 0.12698412698412698)"
50,"(0.7543103448275862, 0.109375, 0.1378714940338595)","(0.027093596059113302, 1.079667063020214, 0.12433862433862433)"
51,"(0.7521551724137931, 0.10852713178294573, 0.12426345028594098)","(0.029556650246305417, 1.177170035671819, 0.12169312169312169)"
52,"(0.7521551724137931, 0.10852713178294573, 0.12426345028594098)","(0.029556650246305417, 1.177170035671819, 0.12169312169312169)"
53,"(0.7543103448275862, 0.12307692307692308, 0.14201190792657706)","(0.03201970443349754, 1.196195005945303, 0.11904761904761904)"
54,"(0.7543103448275862, 0.12307692307692308, 0.14201190792657706)","(0.03201970443349754, 1.196195005945303, 0.11904761904761904)"
55,"(0.7543103448275862, 0.12307692307692308, 0.14201190792657706)","(0.03201970443349754, 1.196195005945303, 0.11904761904761904)"
56,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 1.4126040428061841, 0.1164021164021164)"
57,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 1.0677764565992864, 0.07804232804232804)"
58,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 1.0677764565992864, 0.07804232804232804)"
59,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 1.0677764565992864, 0.07804232804232804)"
60,"(0.7543103448275862, 0.13636363636363635, 0.14640918434048805)","(0.03694581280788178, 1.3436385255648036, 0.11375661375661375)"
61,"(0.7543103448275862, 0.13636363636363635, 0.14640918434048805)","(0.03694581280788178, 1.3436385255648036, 0.11375661375661375)"
62,"(0.7543103448275862, 0.13636363636363635, 0.14640918434048805)","(0.03694581280788178, 1.3436385255648036, 0.11375661375661375)"
63,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 1.0677764565992864, 0.07804232804232804)"
64,"(0.7564655172413793, 0.15037593984962405, 0.16225923316966595)","(0.03940886699507389, 1.6099881093935788, 0.1111111111111111)"
65,"(0.7564655172413793, 0.15037593984962405, 0.16225923316966595)","(0.03940886699507389, 1.6099881093935788, 0.1111111111111111)"
66,"(0.7564655172413793, 0.15037593984962405, 0.16225923316966595)","(0.03940886699507389, 1.6099881093935788, 0.1111111111111111)"
67,"(0.7564655172413793, 0.15037593984962405, 0.16225923316966595)","(0.03940886699507389, 1.6099881093935788, 0.1111111111111111)"
68,"(0.7564655172413793, 0.15037593984962405, 0.16225923316966595)","(0.03940886699507389, 1.6099881093935788, 0.1111111111111111)"
69,"(0.7543103448275862, 0.14925373134328357, 0.15092939709511316)","(0.04187192118226601, 1.6599286563614755, 0.10846560846560846)"
70,"(0.7543103448275862, 0.14925373134328357, 0.15092939709511316)","(0.04187192118226601, 1.6599286563614755, 0.10846560846560846)"
71,"(0.7543103448275862, 0.14925373134328357, 0.15092939709511316)","(0.04187192118226601, 1.6599286563614755, 0.10846560846560846)"
72,"(0.7543103448275862, 0.14925373134328357, 0.15092939709511316)","(0.04187192118226601, 1.6599286563614755, 0.10846560846560846)"
73,"(0.7543103448275862, 0.14925373134328357, 0.15092939709511316)","(0.04187192118226601, 1.6599286563614755, 0.10846560846560846)"
74,"(0.7543103448275862, 0.14925373134328357, 0.15092939709511316)","(0.04187192118226601, 1.6599286563614755, 0.10846560846560846)"
75,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.7003567181926287, 0.10582010582010581)"
76,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.7003567181926287, 0.10582010582010581)"
77,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.7003567181926287, 0.10582010582010581)"
78,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.7003567181926287, 0.10582010582010581)"
79,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.7003567181926287, 0.10582010582010581)"
80,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.7003567181926287, 0.10582010582010581)"
81,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.7003567181926287, 0.10582010582010581)"
82,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.7003567181926287, 0.10582010582010581)"
83,"(0.7586206896551724, 0.16417910447761194, 0.17734631156215674)","(0.04187192118226601, 1.4530321046373373, 0.10846560846560846)"
84,"(0.7586206896551724, 0.16417910447761194, 0.17734631156215674)","(0.04187192118226601, 1.4530321046373373, 0.10846560846560846)"
85,"(0.7607758620689655, 0.17777777777777778, 0.19176339653339144)","(0.04433497536945813, 1.6313912009512495, 0.10582010582010581)"
86,"(0.7586206896551724, 0.17647058823529413, 0.1805434128946669)","(0.046798029556650245, 1.8692033293697983, 0.10317460317460317)"
87,"(0.7586206896551724, 0.17647058823529413, 0.1805434128946669)","(0.046798029556650245, 1.8692033293697983, 0.10317460317460317)"
88,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.5624256837098702, 0.10582010582010581)"
89,"(0.7586206896551724, 0.16417910447761194, 0.17734631156215674)","(0.04187192118226601, 1.3151010701545784, 0.0701058201058201)"
90,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.4244946492271113, 0.06746031746031746)"
91,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.4244946492271113, 0.06746031746031746)"
92,"(0.7586206896551724, 0.16417910447761194, 0.17734631156215674)","(0.04187192118226601, 1.3151010701545784, 0.0701058201058201)"
93,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.4244946492271113, 0.06746031746031746)"
94,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.4244946492271113, 0.06746031746031746)"
95,"(0.7586206896551724, 0.17647058823529413, 0.1805434128946669)","(0.046798029556650245, 1.4554102259215222, 0.06481481481481481)"
96,"(0.7586206896551724, 0.17647058823529413, 0.1805434128946669)","(0.046798029556650245, 1.4554102259215222, 0.06481481481481481)"
97,"(0.7586206896551724, 0.17647058823529413, 0.1805434128946669)","(0.046798029556650245, 1.4554102259215222, 0.06481481481481481)"
98,"(0.7586206896551724, 0.17647058823529413, 0.1805434128946669)","(0.046798029556650245, 1.4554102259215222, 0.06481481481481481)"
99,"(0.7586206896551724, 0.17647058823529413, 0.1805434128946669)","(0.046798029556650245, 1.4554102259215222, 0.06481481481481481)"
100,"(0.7586206896551724, 0.17647058823529413, 0.1805434128946669)","(0.046798029556650245, 1.4554102259215222, 0.06481481481481481)"
101,"(0.7607758620689655, 0.1897810218978102, 0.19444534076892328)","(0.04926108374384237, 1.61474435196195, 0.10052910052910052)"
102,"(0.7607758620689655, 0.1897810218978102, 0.19444534076892328)","(0.04926108374384237, 1.61474435196195, 0.10052910052910052)"
103,"(0.7607758620689655, 0.1897810218978102, 0.19444534076892328)","(0.04926108374384237, 1.61474435196195, 0.10052910052910052)"
104,"(0.7607758620689655, 0.1897810218978102, 0.19444534076892328)","(0.04926108374384237, 1.61474435196195, 0.10052910052910052)"
105,"(0.7586206896551724, 0.18840579710144928, 0.1839529968095747)","(0.05172413793103448, 1.4887039239001187, 0.09788359788359788)"
106,"(0.7607758620689655, 0.2014388489208633, 0.19739104488539183)","(0.054187192118226604, 1.7669441141498219, 0.09523809523809523)"
107,"(0.7629310344827587, 0.21428571428571427, 0.21037071053299716)","(0.05665024630541872, 1.690844233055886, 0.09259259259259259)"
108,"(0.7629310344827587, 0.21428571428571427, 0.21037071053299716)","(0.05665024630541872, 1.690844233055886, 0.09259259259259259)"
109,"(0.7650862068965517, 0.22695035460992907, 0.22293393036414727)","(0.059113300492610835, 1.8810939357907261, 0.1283068783068783)"
110,"(0.7650862068965517, 0.22695035460992907, 0.22293393036414727)","(0.059113300492610835, 1.8810939357907261, 0.1283068783068783)"
111,"(0.7672413793103449, 0.23943661971830985, 0.23511716825879314)","(0.06157635467980296, 2.0618311533888227, 0.12566137566137567)"
112,"(0.7672413793103449, 0.23943661971830985, 0.23511716825879314)","(0.06157635467980296, 2.0618311533888227, 0.12566137566137567)"
113,"(0.7672413793103449, 0.23943661971830985, 0.23511716825879314)","(0.06157635467980296, 2.0618311533888227, 0.12566137566137567)"
114,"(0.7672413793103449, 0.23943661971830985, 0.23511716825879314)","(0.06157635467980296, 2.0618311533888227, 0.12566137566137567)"
115,"(0.7629310344827587, 0.22535211267605634, 0.21313563167364705)","(0.06157635467980296, 1.923900118906064, 0.0873015873015873)"
116,"(0.7629310344827587, 0.22535211267605634, 0.21313563167364705)","(0.06157635467980296, 1.923900118906064, 0.0873015873015873)"
117,"(0.7629310344827587, 0.22535211267605634, 0.21313563167364705)","(0.06157635467980296, 1.923900118906064, 0.0873015873015873)"
118,"(0.7629310344827587, 0.22535211267605634, 0.21313563167364705)","(0.06157635467980296, 1.923900118906064, 0.0873015873015873)"
119,"(0.7629310344827587, 0.22535211267605634, 0.21313563167364705)","(0.06157635467980296, 1.923900118906064, 0.0873015873015873)"
120,"(0.7629310344827587, 0.22535211267605634, 0.21313563167364705)","(0.06157635467980296, 1.923900118906064, 0.0873015873015873)"
121,"(0.7650862068965517, 0.23776223776223776, 0.22537306567414223)","(0.06403940886699508, 1.9571938168846614, 0.08465608465608465)"
122,"(0.7650862068965517, 0.23776223776223776, 0.22537306567414223)","(0.06403940886699508, 1.9571938168846614, 0.08465608465608465)"
123,"(0.7650862068965517, 0.23776223776223776, 0.22537306567414223)","(0.06403940886699508, 1.9571938168846614, 0.08465608465608465)"
124,"(0.7672413793103449, 0.25, 0.2372673904488371)","(0.0665024630541872, 1.8430439952437585, 0.082010582010582)"
125,"(0.7672413793103449, 0.25, 0.2372673904488371)","(0.0665024630541872, 1.8430439952437585, 0.082010582010582)"
126,"(0.7672413793103449, 0.25, 0.2372673904488371)","(0.0665024630541872, 1.8430439952437585, 0.082010582010582)"
127,"(0.7672413793103449, 0.25, 0.2372673904488371)","(0.0665024630541872, 1.8430439952437585, 0.082010582010582)"
128,"(0.7672413793103449, 0.25, 0.2372673904488371)","(0.0665024630541872, 1.8430439952437585, 0.082010582010582)"
129,"(0.7693965517241379, 0.2620689655172414, 0.2488455255391691)","(0.06896551724137931, 1.8573127229488706, 0.07936507936507936)"
130,"(0.771551724137931, 0.273972602739726, 0.26013137714313755)","(0.07142857142857142, 1.8620689655172413, 0.07671957671957672)"
131,"(0.771551724137931, 0.273972602739726, 0.26013137714313755)","(0.07142857142857142, 1.8620689655172413, 0.07671957671957672)"
132,"(0.7737068965517241, 0.2857142857142857, 0.271146271921579)","(0.07389162561576355, 1.8573127229488708, 0.07407407407407407)"
133,"(0.7737068965517241, 0.2857142857142857, 0.271146271921579)","(0.07389162561576355, 1.8573127229488708, 0.07407407407407407)"
134,"(0.7737068965517241, 0.2857142857142857, 0.271146271921579)","(0.07389162561576355, 1.8573127229488708, 0.07407407407407407)"
135,"(0.7737068965517241, 0.2857142857142857, 0.271146271921579)","(0.07389162561576355, 1.8573127229488708, 0.07407407407407407)"
136,"(0.7737068965517241, 0.2857142857142857, 0.271146271921579)","(0.07389162561576355, 1.8573127229488708, 0.07407407407407407)"
137,"(0.7758620689655172, 0.2972972972972973, 0.2819093157373334)","(0.07635467980295567, 2.0499405469678953, 0.07142857142857142)"
138,"(0.7758620689655172, 0.2972972972972973, 0.2819093157373334)","(0.07635467980295567, 2.0499405469678953, 0.07142857142857142)"
139,"(0.7758620689655172, 0.2972972972972973, 0.2819093157373334)","(0.07635467980295567, 2.0499405469678953, 0.07142857142857142)"
140,"(0.7758620689655172, 0.2972972972972973, 0.2819093157373334)","(0.07635467980295567, 2.0499405469678953, 0.07142857142857142)"
141,"(0.7758620689655172, 0.2972972972972973, 0.2819093157373334)","(0.07635467980295567, 2.0499405469678953, 0.07142857142857142)"
142,"(0.7758620689655172, 0.2972972972972973, 0.2819093157373334)","(0.07635467980295567, 2.0499405469678953, 0.07142857142857142)"
143,"(0.7758620689655172, 0.2972972972972973, 0.2819093157373334)","(0.07635467980295567, 2.0499405469678953, 0.07142857142857142)"
144,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 2.0261593341260404, 0.06878306878306878)"
145,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 2.0261593341260404, 0.06878306878306878)"
146,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 2.0261593341260404, 0.06878306878306878)"
147,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 2.0261593341260404, 0.06878306878306878)"
148,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 2.0261593341260404, 0.06878306878306878)"
149,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 2.0261593341260404, 0.06878306878306878)"
150,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 2.0261593341260404, 0.06878306878306878)"
151,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 2.0261593341260404, 0.06878306878306878)"
152,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 2.0261593341260404, 0.06878306878306878)"
153,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 2.0261593341260404, 0.06878306878306878)"
154,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 2.0261593341260404, 0.06878306878306878)"
155,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 2.0261593341260404, 0.06878306878306878)"
156,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 2.0261593341260404, 0.06878306878306878)"
157,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 2.0261593341260404, 0.06878306878306878)"
158,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 2.0261593341260404, 0.06878306878306878)"
159,"(0.7758620689655172, 0.30666666666666664, 0.2834376946526344)","(0.0812807881773399, 2.2687277051129606, 0.10449735449735449)"
160,"(0.7758620689655172, 0.30666666666666664, 0.2834376946526344)","(0.0812807881773399, 2.2687277051129606, 0.10449735449735449)"
161,"(0.7758620689655172, 0.30666666666666664, 0.2834376946526344)","(0.0812807881773399, 2.2687277051129606, 0.10449735449735449)"
162,"(0.7758620689655172, 0.30666666666666664, 0.2834376946526344)","(0.0812807881773399, 2.2687277051129606, 0.10449735449735449)"
163,"(0.7758620689655172, 0.30666666666666664, 0.2834376946526344)","(0.0812807881773399, 2.2687277051129606, 0.10449735449735449)"
164,"(0.7758620689655172, 0.30666666666666664, 0.2834376946526344)","(0.0812807881773399, 2.2687277051129606, 0.10449735449735449)"
165,"(0.7758620689655172, 0.30666666666666664, 0.2834376946526344)","(0.0812807881773399, 2.2687277051129606, 0.10449735449735449)"
166,"(0.7780172413793104, 0.31788079470198677, 0.2938057827883778)","(0.08374384236453201, 2.363852556480381, 0.10185185185185185)"
167,"(0.7780172413793104, 0.31788079470198677, 0.2938057827883778)","(0.08374384236453201, 2.363852556480381, 0.10185185185185185)"
168,"(0.7780172413793104, 0.31788079470198677, 0.2938057827883778)","(0.08374384236453201, 2.363852556480381, 0.10185185185185185)"
169,"(0.7780172413793104, 0.31788079470198677, 0.2938057827883778)","(0.08374384236453201, 2.363852556480381, 0.10185185185185185)"
170,"(0.7780172413793104, 0.31788079470198677, 0.2938057827883778)","(0.08374384236453201, 2.363852556480381, 0.10185185185185185)"
171,"(0.7780172413793104, 0.31788079470198677, 0.2938057827883778)","(0.08374384236453201, 2.363852556480381, 0.10185185185185185)"
172,"(0.7801724137931034, 0.32894736842105265, 0.30396974562055895)","(0.08620689655172414, 2.4494649227110576, 0.0992063492063492)"
173,"(0.7801724137931034, 0.32894736842105265, 0.30396974562055895)","(0.08620689655172414, 2.4494649227110576, 0.0992063492063492)"
174,"(0.7801724137931034, 0.32894736842105265, 0.30396974562055895)","(0.08620689655172414, 2.4494649227110576, 0.0992063492063492)"
175,"(0.7801724137931034, 0.32894736842105265, 0.30396974562055895)","(0.08620689655172414, 2.4494649227110576, 0.0992063492063492)"
176,"(0.7801724137931034, 0.32894736842105265, 0.30396974562055895)","(0.08620689655172414, 2.4494649227110576, 0.0992063492063492)"
177,"(0.7823275862068966, 0.33986928104575165, 0.31394204850918733)","(0.08866995073891626, 2.387633769322235, 0.09656084656084656)"
178,"(0.7823275862068966, 0.33986928104575165, 0.31394204850918733)","(0.08866995073891626, 2.387633769322235, 0.09656084656084656)"
179,"(0.7823275862068966, 0.33986928104575165, 0.31394204850918733)","(0.08866995073891626, 2.387633769322235, 0.09656084656084656)"
180,"(0.7823275862068966, 0.33986928104575165, 0.31394204850918733)","(0.08866995073891626, 2.387633769322235, 0.09656084656084656)"
181,"(0.7823275862068966, 0.33986928104575165, 0.31394204850918733)","(0.08866995073891626, 2.387633769322235, 0.09656084656084656)"
182,"(0.7823275862068966, 0.33986928104575165, 0.31394204850918733)","(0.08866995073891626, 2.387633769322235, 0.09656084656084656)"
183,"(0.7823275862068966, 0.33986928104575165, 0.31394204850918733)","(0.08866995073891626, 2.387633769322235, 0.09656084656084656)"
184,"(0.7823275862068966, 0.33986928104575165, 0.31394204850918733)","(0.08866995073891626, 2.387633769322235, 0.09656084656084656)"
185,"(0.7823275862068966, 0.33986928104575165, 0.31394204850918733)","(0.08866995073891626, 2.387633769322235, 0.09656084656084656)"
186,"(0.7823275862068966, 0.33986928104575165, 0.31394204850918733)","(0.08866995073891626, 2.387633769322235, 0.09656084656084656)"
187,"(0.7823275862068966, 0.33986928104575165, 0.31394204850918733)","(0.08866995073891626, 2.387633769322235, 0.09656084656084656)"
188,"(0.7823275862068966, 0.33986928104575165, 0.31394204850918733)","(0.08866995073891626, 2.387633769322235, 0.09656084656084656)"
189,"(0.7823275862068966, 0.33986928104575165, 0.31394204850918733)","(0.08866995073891626, 2.387633769322235, 0.09656084656084656)"
190,"(0.7844827586206896, 0.35064935064935066, 0.3237340784493387)","(0.09113300492610837, 2.523186682520809, 0.13227513227513227)"
191,"(0.7844827586206896, 0.35064935064935066, 0.3237340784493387)","(0.09113300492610837, 2.523186682520809, 0.13227513227513227)"
192,"(0.7844827586206896, 0.35064935064935066, 0.3237340784493387)","(0.09113300492610837, 2.523186682520809, 0.13227513227513227)"
193,"(0.7844827586206896, 0.35064935064935066, 0.3237340784493387)","(0.09113300492610837, 2.523186682520809, 0.13227513227513227)"
194,"(0.7844827586206896, 0.35064935064935066, 0.3237340784493387)","(0.09113300492610837, 2.523186682520809, 0.13227513227513227)"
195,"(0.7844827586206896, 0.35064935064935066, 0.3237340784493387)","(0.09113300492610837, 2.523186682520809, 0.13227513227513227)"
196,"(0.7844827586206896, 0.35064935064935066, 0.3237340784493387)","(0.09113300492610837, 2.523186682520809, 0.13227513227513227)"
197,"(0.7844827586206896, 0.35064935064935066, 0.3237340784493387)","(0.09113300492610837, 2.523186682520809, 0.13227513227513227)"
198,"(0.7844827586206896, 0.35064935064935066, 0.3237340784493387)","(0.09113300492610837, 2.523186682520809, 0.13227513227513227)"
199,"(0.7844827586206896, 0.35064935064935066, 0.3237340784493387)","(0.09113300492610837, 2.523186682520809, 0.13227513227513227)"
200,"(0.7844827586206896, 0.35064935064935066, 0.3237340784493387)","(0.09113300492610837, 2.523186682520809, 0.13227513227513227)"
201,"(0.7844827586206896, 0.35064935064935066, 0.3237340784493387)","(0.09113300492610837, 2.523186682520809, 0.13227513227513227)"
202,"(0.7844827586206896, 0.35064935064935066, 0.3237340784493387)","(0.09113300492610837, 2.523186682520809, 0.13227513227513227)"
203,"(0.7866379310344828, 0.36129032258064514, 0.3333562656227634)","(0.09359605911330049, 2.7871581450653995, 0.12962962962962962)"
204,"(0.7866379310344828, 0.36129032258064514, 0.3333562656227634)","(0.09359605911330049, 2.7871581450653995, 0.12962962962962962)"
205,"(0.7866379310344828, 0.36129032258064514, 0.3333562656227634)","(0.09359605911330049, 2.7871581450653995, 0.12962962962962962)"
206,"(0.7866379310344828, 0.36129032258064514, 0.3333562656227634)","(0.09359605911330049, 2.7871581450653995, 0.12962962962962962)"
207,"(0.7887931034482759, 0.3717948717948718, 0.342818188339424)","(0.0960591133004926, 2.6967895362663485, 0.12698412698412698)"
208,"(0.7887931034482759, 0.3717948717948718, 0.342818188339424)","(0.0960591133004926, 2.6967895362663485, 0.12698412698412698)"
209,"(0.7887931034482759, 0.3717948717948718, 0.342818188339424)","(0.0960591133004926, 2.6967895362663485, 0.12698412698412698)"
210,"(0.7887931034482759, 0.3717948717948718, 0.342818188339424)","(0.0960591133004926, 2.6967895362663485, 0.12698412698412698)"
211,"(0.7866379310344828, 0.36942675159235666, 0.33444601248596384)","(0.09852216748768473, 2.8038049940546976, 0.12433862433862433)"
212,"(0.7866379310344828, 0.36942675159235666, 0.33444601248596384)","(0.09852216748768473, 2.8038049940546976, 0.12433862433862433)"
213,"(0.7887931034482759, 0.379746835443038, 0.3438095172484561)","(0.10098522167487685, 2.970273483947682, 0.12169312169312169)"
214,"(0.7887931034482759, 0.379746835443038, 0.3438095172484561)","(0.10098522167487685, 2.970273483947682, 0.12169312169312169)"
215,"(0.7887931034482759, 0.379746835443038, 0.3438095172484561)","(0.10098522167487685, 2.970273483947682, 0.12169312169312169)"
216,"(0.7887931034482759, 0.379746835443038, 0.3438095172484561)","(0.10098522167487685, 2.970273483947682, 0.12169312169312169)"
217,"(0.7887931034482759, 0.379746835443038, 0.3438095172484561)","(0.10098522167487685, 2.970273483947682, 0.12169312169312169)"
218,"(0.7887931034482759, 0.379746835443038, 0.3438095172484561)","(0.10098522167487685, 2.970273483947682, 0.12169312169312169)"
