,Accuracy,Shape
20,"(0.7478448275862069, 0.07874015748031496, 0.08470562391023316)","(0.024630541871921183, 0.9036860879904868, 0.08862433862433862)"
21,"(0.75, 0.09375, 0.10524917214109519)","(0.027093596059113302, 0.9417360285374554, 0.08597883597883597)"
22,"(0.75, 0.09375, 0.10524917214109519)","(0.027093596059113302, 0.9417360285374554, 0.08597883597883597)"
23,"(0.7521551724137931, 0.10852713178294573, 0.12426345028594098)","(0.029556650246305417, 0.9013079667063015, 0.08333333333333333)"
24,"(0.75, 0.1076923076923077, 0.1119372729298031)","(0.03201970443349754, 0.851367419738407, 0.08068783068783068)"
25,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 1.0677764565992867, 0.1164021164021164)"
26,"(0.7543103448275862, 0.13636363636363635, 0.14640918434048805)","(0.03694581280788178, 1.1367419738406659, 0.11375661375661375)"
27,"(0.7543103448275862, 0.13636363636363635, 0.14640918434048805)","(0.03694581280788178, 1.1367419738406659, 0.11375661375661375)"
28,"(0.7521551724137931, 0.13533834586466165, 0.13505970853428842)","(0.03940886699507389, 1.2651605231866827, 0.1111111111111111)"
29,"(0.7543103448275862, 0.14925373134328357, 0.15092939709511316)","(0.04187192118226601, 1.3151010701545782, 0.10846560846560846)"
30,"(0.7543103448275862, 0.14925373134328357, 0.15092939709511316)","(0.04187192118226601, 1.3151010701545782, 0.10846560846560846)"
31,"(0.7543103448275862, 0.14925373134328357, 0.15092939709511316)","(0.04187192118226601, 1.3151010701545782, 0.10846560846560846)"
32,"(0.7521551724137931, 0.14814814814814814, 0.14036061433148872)","(0.04433497536945813, 1.3555291319857317, 0.10582010582010581)"
33,"(0.7543103448275862, 0.16176470588235295, 0.15549942378162493)","(0.046798029556650245, 1.3174791914387636, 0.10317460317460317)"
34,"(0.7543103448275862, 0.16176470588235295, 0.15549942378162493)","(0.046798029556650245, 1.3174791914387636, 0.10317460317460317)"
35,"(0.7564655172413793, 0.17518248175182483, 0.17000800650110628)","(0.04926108374384237, 1.2699167657550534, 0.10052910052910052)"
36,"(0.7564655172413793, 0.17518248175182483, 0.17000800650110628)","(0.04926108374384237, 1.2699167657550534, 0.10052910052910052)"
37,"(0.7564655172413793, 0.17518248175182483, 0.17000800650110628)","(0.04926108374384237, 1.2699167657550534, 0.10052910052910052)"
38,"(0.7564655172413793, 0.17518248175182483, 0.17000800650110628)","(0.04926108374384237, 1.2699167657550534, 0.10052910052910052)"
39,"(0.7564655172413793, 0.17518248175182483, 0.17000800650110628)","(0.04926108374384237, 1.2699167657550534, 0.10052910052910052)"
40,"(0.7564655172413793, 0.17518248175182483, 0.17000800650110628)","(0.04926108374384237, 1.2699167657550534, 0.10052910052910052)"
41,"(0.7607758620689655, 0.2014388489208633, 0.19739104488539183)","(0.054187192118226604, 1.3531510107015456, 0.09523809523809523)"
42,"(0.7586206896551724, 0.2, 0.18750540022910614)","(0.05665024630541872, 1.2770511296076097, 0.09259259259259259)"
43,"(0.7586206896551724, 0.2, 0.18750540022910614)","(0.05665024630541872, 1.2770511296076097, 0.09259259259259259)"
44,"(0.7607758620689655, 0.2127659574468085, 0.20052462713863506)","(0.059113300492610835, 1.3293697978596912, 0.08994708994708994)"
45,"(0.7607758620689655, 0.2127659574468085, 0.20052462713863506)","(0.059113300492610835, 1.3293697978596912, 0.08994708994708994)"
46,"(0.7607758620689655, 0.2127659574468085, 0.20052462713863506)","(0.059113300492610835, 1.3293697978596912, 0.08994708994708994)"
47,"(0.7607758620689655, 0.2127659574468085, 0.20052462713863506)","(0.059113300492610835, 1.3293697978596912, 0.08994708994708994)"
48,"(0.7607758620689655, 0.2127659574468085, 0.20052462713863506)","(0.059113300492610835, 1.3293697978596912, 0.08994708994708994)"
49,"(0.7607758620689655, 0.2127659574468085, 0.20052462713863506)","(0.059113300492610835, 1.3293697978596912, 0.08994708994708994)"
50,"(0.7629310344827587, 0.22535211267605634, 0.21313563167364705)","(0.06157635467980296, 1.3032104637336506, 0.0873015873015873)"
51,"(0.7607758620689655, 0.22377622377622378, 0.20379380391747653)","(0.06403940886699508, 1.336504161712247, 0.08465608465608465)"
52,"(0.7629310344827587, 0.2361111111111111, 0.21606730010255165)","(0.0665024630541872, 1.3602853745541026, 0.082010582010582)"
53,"(0.7629310344827587, 0.2361111111111111, 0.21606730010255165)","(0.0665024630541872, 1.3602853745541026, 0.082010582010582)"
54,"(0.7629310344827587, 0.2361111111111111, 0.21606730010255165)","(0.0665024630541872, 1.3602853745541026, 0.082010582010582)"
55,"(0.7629310344827587, 0.2361111111111111, 0.21606730010255165)","(0.0665024630541872, 1.3602853745541026, 0.082010582010582)"
56,"(0.7650862068965517, 0.2482758620689655, 0.22800358982614122)","(0.06896551724137931, 1.4435196195005944, 0.07936507936507936)"
57,"(0.7650862068965517, 0.2482758620689655, 0.22800358982614122)","(0.06896551724137931, 1.374554102259215, 0.07936507936507936)"
58,"(0.7650862068965517, 0.2482758620689655, 0.22800358982614122)","(0.06896551724137931, 1.374554102259215, 0.07936507936507936)"
59,"(0.7672413793103449, 0.2702702702702703, 0.24215671810714873)","(0.07635467980295567, 1.705112960760999, 0.07142857142857142)"
60,"(0.7693965517241379, 0.272108843537415, 0.25096470789020064)","(0.07389162561576355, 1.581450653983353, 0.07407407407407407)"
61,"(0.7650862068965517, 0.2684563758389262, 0.23368000357668997)","(0.07881773399014778, 1.6813317479191439, 0.06878306878306878)"
62,"(0.7650862068965517, 0.2684563758389262, 0.23368000357668997)","(0.07881773399014778, 1.6813317479191439, 0.06878306878306878)"
63,"(0.7650862068965517, 0.2684563758389262, 0.23368000357668997)","(0.07881773399014778, 1.6813317479191439, 0.06878306878306878)"
64,"(0.7650862068965517, 0.2684563758389262, 0.23368000357668997)","(0.07881773399014778, 1.6813317479191439, 0.06878306878306878)"
65,"(0.7650862068965517, 0.2684563758389262, 0.23368000357668997)","(0.07881773399014778, 1.6813317479191439, 0.06878306878306878)"
66,"(0.7650862068965517, 0.2684563758389262, 0.23368000357668997)","(0.07881773399014778, 1.6813317479191439, 0.06878306878306878)"
67,"(0.7672413793103449, 0.28, 0.24481925673784297)","(0.0812807881773399, 1.5790725326991675, 0.06613756613756613)"
68,"(0.7672413793103449, 0.28, 0.24481925673784297)","(0.0812807881773399, 1.5790725326991675, 0.06613756613756613)"
69,"(0.7672413793103449, 0.28, 0.24481925673784297)","(0.0812807881773399, 1.5790725326991675, 0.06613756613756613)"
70,"(0.7672413793103449, 0.28, 0.24481925673784297)","(0.0812807881773399, 1.5790725326991675, 0.06613756613756613)"
71,"(0.7672413793103449, 0.28, 0.24481925673784297)","(0.0812807881773399, 1.5790725326991675, 0.06613756613756613)"
72,"(0.7672413793103449, 0.28, 0.24481925673784297)","(0.0812807881773399, 1.5790725326991675, 0.06613756613756613)"
73,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 1.8810939357907255, 0.10185185185185185)"
74,"(0.7672413793103449, 0.28, 0.24481925673784297)","(0.0812807881773399, 1.7859690844233056, 0.10449735449735449)"
75,"(0.7672413793103449, 0.28, 0.24481925673784297)","(0.0812807881773399, 1.7859690844233056, 0.10449735449735449)"
76,"(0.7693965517241379, 0.2913907284768212, 0.2557152873388647)","(0.08374384236453201, 1.8121284185493463, 0.10185185185185185)"
77,"(0.7693965517241379, 0.2913907284768212, 0.2557152873388647)","(0.08374384236453201, 1.8121284185493463, 0.10185185185185185)"
78,"(0.7693965517241379, 0.2913907284768212, 0.2557152873388647)","(0.08374384236453201, 1.8121284185493463, 0.10185185185185185)"
79,"(0.771551724137931, 0.3026315789473684, 0.2663836131840661)","(0.08620689655172414, 1.8977407847800236, 0.0992063492063492)"
80,"(0.7737068965517241, 0.3137254901960784, 0.2768383525060638)","(0.08866995073891626, 2.042806183115338, 0.09656084656084656)"
81,"(0.7737068965517241, 0.3137254901960784, 0.2768383525060638)","(0.08866995073891626, 2.042806183115338, 0.09656084656084656)"
82,"(0.7737068965517241, 0.3137254901960784, 0.2768383525060638)","(0.08866995073891626, 1.9738406658739591, 0.09656084656084656)"
83,"(0.771551724137931, 0.3116883116883117, 0.26877154189592006)","(0.09113300492610837, 2.040428061831154, 0.09391534391534391)"
84,"(0.771551724137931, 0.3116883116883117, 0.26877154189592006)","(0.09113300492610837, 2.040428061831154, 0.09391534391534391)"
85,"(0.771551724137931, 0.3116883116883117, 0.26877154189592006)","(0.09113300492610837, 2.040428061831154, 0.09391534391534391)"
86,"(0.771551724137931, 0.3116883116883117, 0.26877154189592006)","(0.09113300492610837, 2.040428061831154, 0.09391534391534391)"
87,"(0.7737068965517241, 0.3225806451612903, 0.2790581235976187)","(0.09359605911330049, 2.097502972651605, 0.09126984126984126)"
88,"(0.7737068965517241, 0.3225806451612903, 0.2790581235976187)","(0.09359605911330049, 2.097502972651605, 0.09126984126984126)"
89,"(0.7737068965517241, 0.3225806451612903, 0.2790581235976187)","(0.09359605911330049, 2.097502972651605, 0.09126984126984126)"
90,"(0.7737068965517241, 0.3225806451612903, 0.2790581235976187)","(0.09359605911330049, 2.097502972651605, 0.09126984126984126)"
91,"(0.7737068965517241, 0.3225806451612903, 0.2790581235976187)","(0.09359605911330049, 2.097502972651605, 0.09126984126984126)"
92,"(0.7737068965517241, 0.3225806451612903, 0.2790581235976187)","(0.09359605911330049, 2.097502972651605, 0.09126984126984126)"
93,"(0.7758620689655172, 0.3333333333333333, 0.2891576780314876)","(0.0960591133004926, 2.145065398335315, 0.08862433862433862)"
94,"(0.7758620689655172, 0.3333333333333333, 0.2891576780314876)","(0.0960591133004926, 2.145065398335315, 0.08862433862433862)"
95,"(0.7758620689655172, 0.3333333333333333, 0.2891576780314876)","(0.0960591133004926, 2.145065398335315, 0.08862433862433862)"
96,"(0.7737068965517241, 0.3225806451612903, 0.2790581235976187)","(0.09359605911330049, 2.097502972651605, 0.09126984126984126)"
97,"(0.7758620689655172, 0.34177215189873417, 0.29135058400173347)","(0.10098522167487685, 1.9357907253269924, 0.08333333333333333)"
98,"(0.7737068965517241, 0.33962264150943394, 0.2838404806185518)","(0.10344827586206896, 2.0237812128418553, 0.08068783068783068)"
99,"(0.7737068965517241, 0.33962264150943394, 0.2838404806185518)","(0.10344827586206896, 2.0237812128418553, 0.08068783068783068)"
100,"(0.7737068965517241, 0.33962264150943394, 0.2838404806185518)","(0.10344827586206896, 2.0237812128418553, 0.08068783068783068)"
101,"(0.7737068965517241, 0.33962264150943394, 0.2838404806185518)","(0.10344827586206896, 2.0237812128418553, 0.08068783068783068)"
102,"(0.7737068965517241, 0.33962264150943394, 0.2838404806185518)","(0.10344827586206896, 2.0237812128418553, 0.08068783068783068)"
103,"(0.7737068965517241, 0.33962264150943394, 0.2838404806185518)","(0.10344827586206896, 2.0237812128418553, 0.08068783068783068)"
104,"(0.7780172413793104, 0.36024844720496896, 0.30331077319909944)","(0.10837438423645321, 2.3781212841854935, 0.11375661375661375)"
105,"(0.7780172413793104, 0.36024844720496896, 0.30331077319909944)","(0.10837438423645321, 2.3781212841854935, 0.11375661375661375)"
106,"(0.7780172413793104, 0.36024844720496896, 0.30331077319909944)","(0.10837438423645321, 2.3781212841854935, 0.11375661375661375)"
107,"(0.7801724137931034, 0.37037037037037035, 0.3128211696761498)","(0.11083743842364532, 2.4375743162901307, 0.1111111111111111)"
108,"(0.7801724137931034, 0.37037037037037035, 0.3128211696761498)","(0.11083743842364532, 2.4375743162901307, 0.1111111111111111)"
109,"(0.7801724137931034, 0.37037037037037035, 0.3128211696761498)","(0.11083743842364532, 2.4375743162901307, 0.1111111111111111)"
110,"(0.7801724137931034, 0.37037037037037035, 0.3128211696761498)","(0.11083743842364532, 2.4375743162901307, 0.1111111111111111)"
111,"(0.7801724137931034, 0.37037037037037035, 0.3128211696761498)","(0.11083743842364532, 2.4375743162901307, 0.1111111111111111)"
112,"(0.7801724137931034, 0.37037037037037035, 0.3128211696761498)","(0.11083743842364532, 2.4375743162901307, 0.1111111111111111)"
113,"(0.7801724137931034, 0.37037037037037035, 0.3128211696761498)","(0.11083743842364532, 2.4375743162901307, 0.1111111111111111)"
114,"(0.7801724137931034, 0.37037037037037035, 0.3128211696761498)","(0.11083743842364532, 2.4375743162901307, 0.1111111111111111)"
115,"(0.7780172413793104, 0.36809815950920244, 0.30558457282386037)","(0.11330049261083744, 2.418549346016647, 0.10846560846560846)"
116,"(0.7780172413793104, 0.36809815950920244, 0.30558457282386037)","(0.11330049261083744, 2.418549346016647, 0.10846560846560846)"
117,"(0.7780172413793104, 0.36809815950920244, 0.30558457282386037)","(0.11330049261083744, 2.418549346016647, 0.10846560846560846)"
118,"(0.7780172413793104, 0.36809815950920244, 0.30558457282386037)","(0.11330049261083744, 2.418549346016647, 0.10846560846560846)"
119,"(0.7780172413793104, 0.36809815950920244, 0.30558457282386037)","(0.11330049261083744, 2.418549346016647, 0.10846560846560846)"
120,"(0.7780172413793104, 0.36809815950920244, 0.30558457282386037)","(0.11330049261083744, 2.418549346016647, 0.10846560846560846)"
121,"(0.7780172413793104, 0.36809815950920244, 0.30558457282386037)","(0.11330049261083744, 2.418549346016647, 0.10846560846560846)"
122,"(0.7780172413793104, 0.36809815950920244, 0.30558457282386037)","(0.11330049261083744, 2.418549346016647, 0.10846560846560846)"
123,"(0.7780172413793104, 0.36809815950920244, 0.30558457282386037)","(0.11330049261083744, 2.418549346016647, 0.10846560846560846)"
124,"(0.7780172413793104, 0.36809815950920244, 0.30558457282386037)","(0.11330049261083744, 2.418549346016647, 0.10846560846560846)"
125,"(0.7780172413793104, 0.36809815950920244, 0.30558457282386037)","(0.11330049261083744, 2.418549346016647, 0.10846560846560846)"
126,"(0.7801724137931034, 0.3780487804878049, 0.3149798758026912)","(0.11576354679802955, 2.458977407847801, 0.10582010582010581)"
127,"(0.7801724137931034, 0.3780487804878049, 0.3149798758026912)","(0.11576354679802955, 2.458977407847801, 0.10582010582010581)"
128,"(0.7801724137931034, 0.3780487804878049, 0.3149798758026912)","(0.11576354679802955, 2.458977407847801, 0.10582010582010581)"
129,"(0.7801724137931034, 0.3780487804878049, 0.3149798758026912)","(0.11576354679802955, 2.458977407847801, 0.10582010582010581)"
130,"(0.7801724137931034, 0.3780487804878049, 0.3149798758026912)","(0.11576354679802955, 2.458977407847801, 0.10582010582010581)"
131,"(0.7801724137931034, 0.3780487804878049, 0.3149798758026912)","(0.11576354679802955, 2.458977407847801, 0.10582010582010581)"
132,"(0.7823275862068966, 0.3878787878787879, 0.32424317512053275)","(0.11822660098522167, 2.489892984542212, 0.10317460317460317)"
133,"(0.7823275862068966, 0.3878787878787879, 0.32424317512053275)","(0.11822660098522167, 2.489892984542212, 0.10317460317460317)"
134,"(0.7823275862068966, 0.3878787878787879, 0.32424317512053275)","(0.11822660098522167, 2.489892984542212, 0.10317460317460317)"
135,"(0.7823275862068966, 0.3878787878787879, 0.32424317512053275)","(0.11822660098522167, 2.489892984542212, 0.10317460317460317)"
136,"(0.7801724137931034, 0.3855421686746988, 0.317231946754429)","(0.1206896551724138, 2.856123662306778, 0.1388888888888889)"
137,"(0.7801724137931034, 0.3855421686746988, 0.317231946754429)","(0.1206896551724138, 2.856123662306778, 0.1388888888888889)"
138,"(0.7801724137931034, 0.3855421686746988, 0.317231946754429)","(0.1206896551724138, 2.856123662306778, 0.1388888888888889)"
139,"(0.7801724137931034, 0.3855421686746988, 0.317231946754429)","(0.1206896551724138, 2.856123662306778, 0.1388888888888889)"
140,"(0.7823275862068966, 0.39520958083832336, 0.32639244885084406)","(0.12315270935960591, 2.8680142687277055, 0.13624338624338625)"
141,"(0.7844827586206896, 0.40476190476190477, 0.33543390057180217)","(0.12561576354679804, 3.077288941736029, 0.1335978835978836)"
142,"(0.7844827586206896, 0.40476190476190477, 0.33543390057180217)","(0.12561576354679804, 3.077288941736029, 0.1335978835978836)"
143,"(0.7866379310344828, 0.40718562874251496, 0.34239816606356777)","(0.12315270935960591, 3.074910820451844, 0.13624338624338625)"
144,"(0.7866379310344828, 0.40718562874251496, 0.34239816606356777)","(0.12315270935960591, 3.074910820451844, 0.13624338624338625)"
145,"(0.7866379310344828, 0.40718562874251496, 0.34239816606356777)","(0.12315270935960591, 3.074910820451844, 0.13624338624338625)"
146,"(0.7866379310344828, 0.40718562874251496, 0.34239816606356777)","(0.12315270935960591, 3.074910820451844, 0.13624338624338625)"
147,"(0.7866379310344828, 0.40718562874251496, 0.34239816606356777)","(0.12315270935960591, 3.074910820451844, 0.13624338624338625)"
148,"(0.7866379310344828, 0.40718562874251496, 0.34239816606356777)","(0.12315270935960591, 3.074910820451844, 0.13624338624338625)"
149,"(0.7866379310344828, 0.40718562874251496, 0.34239816606356777)","(0.12315270935960591, 3.074910820451844, 0.13624338624338625)"
150,"(0.7866379310344828, 0.40718562874251496, 0.34239816606356777)","(0.12315270935960591, 3.074910820451844, 0.13624338624338625)"
151,"(0.7866379310344828, 0.40718562874251496, 0.34239816606356777)","(0.12315270935960591, 3.074910820451844, 0.13624338624338625)"
152,"(0.7866379310344828, 0.40718562874251496, 0.34239816606356777)","(0.12315270935960591, 3.074910820451844, 0.13624338624338625)"
153,"(0.7866379310344828, 0.40718562874251496, 0.34239816606356777)","(0.12315270935960591, 3.074910820451844, 0.13624338624338625)"
154,"(0.7866379310344828, 0.40718562874251496, 0.34239816606356777)","(0.12315270935960591, 3.074910820451844, 0.13624338624338625)"
155,"(0.7866379310344828, 0.40718562874251496, 0.34239816606356777)","(0.12315270935960591, 3.074910820451844, 0.13624338624338625)"
156,"(0.7866379310344828, 0.40718562874251496, 0.34239816606356777)","(0.12315270935960591, 3.074910820451844, 0.13624338624338625)"
157,"(0.7866379310344828, 0.40718562874251496, 0.34239816606356777)","(0.12315270935960591, 3.074910820451844, 0.13624338624338625)"
158,"(0.7866379310344828, 0.40718562874251496, 0.34239816606356777)","(0.12315270935960591, 3.074910820451844, 0.13624338624338625)"
159,"(0.7844827586206896, 0.40476190476190477, 0.33543390057180217)","(0.12561576354679804, 3.077288941736029, 0.1335978835978836)"
160,"(0.7823275862068966, 0.40236686390532544, 0.3286286761942209)","(0.12807881773399016, 2.9322235434007133, 0.13095238095238096)"
161,"(0.7823275862068966, 0.40236686390532544, 0.3286286761942209)","(0.12807881773399016, 2.9322235434007133, 0.13095238095238096)"
162,"(0.7823275862068966, 0.40236686390532544, 0.3286286761942209)","(0.12807881773399016, 2.9322235434007133, 0.13095238095238096)"
163,"(0.7823275862068966, 0.40236686390532544, 0.3286286761942209)","(0.12807881773399016, 2.9322235434007133, 0.13095238095238096)"
164,"(0.7823275862068966, 0.40236686390532544, 0.3286286761942209)","(0.12807881773399016, 2.9322235434007133, 0.13095238095238096)"
165,"(0.7823275862068966, 0.40236686390532544, 0.3286286761942209)","(0.12807881773399016, 2.9322235434007133, 0.13095238095238096)"
166,"(0.7823275862068966, 0.40236686390532544, 0.3286286761942209)","(0.12807881773399016, 2.9322235434007133, 0.13095238095238096)"
167,"(0.7823275862068966, 0.40236686390532544, 0.3286286761942209)","(0.12807881773399016, 2.9322235434007133, 0.13095238095238096)"
168,"(0.7823275862068966, 0.40236686390532544, 0.3286286761942209)","(0.12807881773399016, 2.9322235434007133, 0.13095238095238096)"
169,"(0.7823275862068966, 0.40236686390532544, 0.3286286761942209)","(0.12807881773399016, 2.9322235434007133, 0.13095238095238096)"
170,"(0.7823275862068966, 0.40236686390532544, 0.3286286761942209)","(0.12807881773399016, 2.9322235434007133, 0.13095238095238096)"
171,"(0.7823275862068966, 0.40236686390532544, 0.3286286761942209)","(0.12807881773399016, 2.9322235434007133, 0.13095238095238096)"
172,"(0.7823275862068966, 0.40236686390532544, 0.3286286761942209)","(0.12807881773399016, 2.9322235434007133, 0.13095238095238096)"
173,"(0.7823275862068966, 0.40236686390532544, 0.3286286761942209)","(0.12807881773399016, 2.9322235434007133, 0.13095238095238096)"
174,"(0.7823275862068966, 0.40236686390532544, 0.3286286761942209)","(0.12807881773399016, 2.9322235434007133, 0.13095238095238096)"
175,"(0.7823275862068966, 0.40236686390532544, 0.3286286761942209)","(0.12807881773399016, 2.9322235434007133, 0.13095238095238096)"
176,"(0.7823275862068966, 0.40236686390532544, 0.3286286761942209)","(0.12807881773399016, 2.9322235434007133, 0.13095238095238096)"
177,"(0.7801724137931034, 0.4, 0.32197508656484625)","(0.13054187192118227, 2.9845422116527938, 0.1283068783068783)"
178,"(0.7801724137931034, 0.4, 0.32197508656484625)","(0.13054187192118227, 2.9845422116527938, 0.1283068783068783)"
179,"(0.7801724137931034, 0.4, 0.32197508656484625)","(0.13054187192118227, 2.9845422116527938, 0.1283068783068783)"
180,"(0.7801724137931034, 0.4, 0.32197508656484625)","(0.13054187192118227, 2.9845422116527938, 0.1283068783068783)"
181,"(0.7801724137931034, 0.4, 0.32197508656484625)","(0.13054187192118227, 2.9845422116527938, 0.1283068783068783)"
182,"(0.7801724137931034, 0.4, 0.32197508656484625)","(0.13054187192118227, 2.9845422116527938, 0.1283068783068783)"
183,"(0.7823275862068966, 0.4093567251461988, 0.33094265457166355)","(0.1330049261083744, 2.8894173602853748, 0.12566137566137567)"
184,"(0.7823275862068966, 0.4093567251461988, 0.33094265457166355)","(0.1330049261083744, 2.8894173602853748, 0.12566137566137567)"
185,"(0.7823275862068966, 0.4093567251461988, 0.33094265457166355)","(0.1330049261083744, 2.8894173602853748, 0.12566137566137567)"
186,"(0.7823275862068966, 0.4093567251461988, 0.33094265457166355)","(0.1330049261083744, 2.8894173602853748, 0.12566137566137567)"
187,"(0.7823275862068966, 0.4093567251461988, 0.33094265457166355)","(0.1330049261083744, 2.8894173602853748, 0.12566137566137567)"
188,"(0.7823275862068966, 0.4093567251461988, 0.33094265457166355)","(0.1330049261083744, 2.8894173602853748, 0.12566137566137567)"
189,"(0.7823275862068966, 0.4093567251461988, 0.33094265457166355)","(0.1330049261083744, 2.8894173602853748, 0.12566137566137567)"
190,"(0.7823275862068966, 0.4093567251461988, 0.33094265457166355)","(0.1330049261083744, 2.8894173602853748, 0.12566137566137567)"
191,"(0.7823275862068966, 0.4093567251461988, 0.33094265457166355)","(0.1330049261083744, 2.8894173602853748, 0.12566137566137567)"
192,"(0.7823275862068966, 0.4093567251461988, 0.33094265457166355)","(0.1330049261083744, 2.8894173602853748, 0.12566137566137567)"
193,"(0.7823275862068966, 0.4093567251461988, 0.33094265457166355)","(0.1330049261083744, 2.8894173602853748, 0.12566137566137567)"
194,"(0.7823275862068966, 0.4093567251461988, 0.33094265457166355)","(0.1330049261083744, 2.8894173602853748, 0.12566137566137567)"
195,"(0.7801724137931034, 0.4069767441860465, 0.3244493668479485)","(0.1354679802955665, 3.1296076099881094, 0.12301587301587301)"
196,"(0.7801724137931034, 0.4069767441860465, 0.3244493668479485)","(0.1354679802955665, 3.1296076099881094, 0.12301587301587301)"
197,"(0.7823275862068966, 0.4161849710982659, 0.3333265027767758)","(0.13793103448275862, 2.877526753864447, 0.12037037037037036)"
198,"(0.7823275862068966, 0.4161849710982659, 0.3333265027767758)","(0.13793103448275862, 2.877526753864447, 0.12037037037037036)"
199,"(0.7823275862068966, 0.4161849710982659, 0.3333265027767758)","(0.13793103448275862, 2.877526753864447, 0.12037037037037036)"
200,"(0.7823275862068966, 0.4161849710982659, 0.3333265027767758)","(0.13793103448275862, 2.877526753864447, 0.12037037037037036)"
201,"(0.7823275862068966, 0.4161849710982659, 0.3333265027767758)","(0.13793103448275862, 2.877526753864447, 0.12037037037037036)"
202,"(0.7823275862068966, 0.4161849710982659, 0.3333265027767758)","(0.13793103448275862, 2.877526753864447, 0.12037037037037036)"
203,"(0.7823275862068966, 0.4161849710982659, 0.3333265027767758)","(0.13793103448275862, 2.877526753864447, 0.12037037037037036)"
204,"(0.7844827586206896, 0.42528735632183906, 0.34210201719950006)","(0.14039408866995073, 2.89179548156956, 0.11772486772486772)"
205,"(0.7844827586206896, 0.42528735632183906, 0.34210201719950006)","(0.14039408866995073, 2.89179548156956, 0.11772486772486772)"
206,"(0.7844827586206896, 0.42528735632183906, 0.34210201719950006)","(0.14039408866995073, 2.89179548156956, 0.11772486772486772)"
207,"(0.7844827586206896, 0.42528735632183906, 0.34210201719950006)","(0.14039408866995073, 2.89179548156956, 0.11772486772486772)"
208,"(0.7844827586206896, 0.42528735632183906, 0.34210201719950006)","(0.14039408866995073, 2.89179548156956, 0.11772486772486772)"
209,"(0.7844827586206896, 0.42528735632183906, 0.34210201719950006)","(0.14039408866995073, 2.89179548156956, 0.11772486772486772)"
210,"(0.7844827586206896, 0.42528735632183906, 0.34210201719950006)","(0.14039408866995073, 2.89179548156956, 0.11772486772486772)"
211,"(0.7844827586206896, 0.42528735632183906, 0.34210201719950006)","(0.14039408866995073, 2.89179548156956, 0.11772486772486772)"
212,"(0.7844827586206896, 0.42528735632183906, 0.34210201719950006)","(0.14039408866995073, 2.89179548156956, 0.11772486772486772)"
213,"(0.7844827586206896, 0.42528735632183906, 0.34210201719950006)","(0.14039408866995073, 2.89179548156956, 0.11772486772486772)"
214,"(0.7844827586206896, 0.42528735632183906, 0.34210201719950006)","(0.14039408866995073, 2.89179548156956, 0.11772486772486772)"
215,"(0.7844827586206896, 0.42528735632183906, 0.34210201719950006)","(0.14039408866995073, 2.89179548156956, 0.11772486772486772)"
216,"(0.7844827586206896, 0.42528735632183906, 0.34210201719950006)","(0.14039408866995073, 2.89179548156956, 0.11772486772486772)"
