,Accuracy,Shape
17,"(0.871264367816092, 0.24324324324324326, 0.3260167378375622)","(0.024630541871921183, 0.9036860879904868, 0.08862433862433862)"
18,"(0.871264367816092, 0.24324324324324326, 0.3260167378375622)","(0.024630541871921183, 0.9036860879904868, 0.08862433862433862)"
19,"(0.8735632183908046, 0.26666666666666666, 0.3464658640137425)","(0.027093596059113302, 1.0107015457788346, 0.08597883597883597)"
20,"(0.8735632183908046, 0.26666666666666666, 0.3464658640137425)","(0.027093596059113302, 1.0107015457788346, 0.08597883597883597)"
21,"(0.8735632183908046, 0.26666666666666666, 0.3464658640137425)","(0.027093596059113302, 1.0107015457788346, 0.08597883597883597)"
22,"(0.8735632183908046, 0.26666666666666666, 0.3464658640137425)","(0.027093596059113302, 1.0107015457788346, 0.08597883597883597)"
23,"(0.8735632183908046, 0.26666666666666666, 0.3464658640137425)","(0.027093596059113302, 1.0107015457788346, 0.08597883597883597)"
24,"(0.8804597701149425, 0.3333333333333333, 0.40228486837961563)","(0.034482758620689655, 1.1367419738406659, 0.1164021164021164)"
25,"(0.8804597701149425, 0.3333333333333333, 0.40228486837961563)","(0.034482758620689655, 1.1367419738406659, 0.1164021164021164)"
26,"(0.8804597701149425, 0.3333333333333333, 0.40228486837961563)","(0.034482758620689655, 1.1367419738406659, 0.1164021164021164)"
27,"(0.8804597701149425, 0.3333333333333333, 0.40228486837961563)","(0.034482758620689655, 1.1367419738406659, 0.1164021164021164)"
28,"(0.8850574712643678, 0.375, 0.43601125524287815)","(0.03940886699507389, 1.1961950059453033, 0.1111111111111111)"
29,"(0.8850574712643678, 0.375, 0.43601125524287815)","(0.03940886699507389, 1.1961950059453033, 0.1111111111111111)"
30,"(0.8873563218390804, 0.3950617283950617, 0.45206044013351815)","(0.04187192118226601, 1.177170035671819, 0.10846560846560846)"
31,"(0.8896551724137931, 0.4146341463414634, 0.467640496668655)","(0.04433497536945813, 1.2865636147443522, 0.10582010582010581)"
32,"(0.8896551724137931, 0.4146341463414634, 0.467640496668655)","(0.04433497536945813, 1.2865636147443522, 0.10582010582010581)"
33,"(0.8896551724137931, 0.4146341463414634, 0.467640496668655)","(0.04433497536945813, 1.2865636147443522, 0.10582010582010581)"
34,"(0.8873563218390804, 0.40963855421686746, 0.45104283433520354)","(0.046798029556650245, 1.1105826397146257, 0.10317460317460317)"
35,"(0.8896551724137931, 0.42857142857142855, 0.46657913325055667)","(0.04926108374384237, 1.131985731272295, 0.10052910052910052)"
36,"(0.8896551724137931, 0.42857142857142855, 0.46657913325055667)","(0.04926108374384237, 1.131985731272295, 0.10052910052910052)"
37,"(0.8896551724137931, 0.42857142857142855, 0.46657913325055667)","(0.04926108374384237, 1.131985731272295, 0.10052910052910052)"
38,"(0.8896551724137931, 0.42857142857142855, 0.46657913325055667)","(0.04926108374384237, 1.131985731272295, 0.10052910052910052)"
39,"(0.8942528735632184, 0.46511627906976744, 0.49645895859944894)","(0.054187192118226604, 1.0772889417360285, 0.09523809523809523)"
40,"(0.8942528735632184, 0.46511627906976744, 0.49645895859944894)","(0.054187192118226604, 1.0772889417360285, 0.09523809523809523)"
41,"(0.8942528735632184, 0.46511627906976744, 0.49645895859944894)","(0.054187192118226604, 1.0772889417360285, 0.09523809523809523)"
42,"(0.8919540229885058, 0.45977011494252873, 0.4818686541112587)","(0.05665024630541872, 1.2080856123662302, 0.09259259259259259)"
43,"(0.8942528735632184, 0.4772727272727273, 0.4965385491412963)","(0.059113300492610835, 1.260404280618312, 0.08994708994708994)"
44,"(0.8919540229885058, 0.47191011235955055, 0.4829969431622414)","(0.06157635467980296, 1.3032104637336506, 0.0873015873015873)"
45,"(0.8919540229885058, 0.47191011235955055, 0.4829969431622414)","(0.06157635467980296, 1.3032104637336506, 0.0873015873015873)"
46,"(0.8919540229885058, 0.47191011235955055, 0.4829969431622414)","(0.06157635467980296, 1.3032104637336506, 0.0873015873015873)"
47,"(0.8919540229885058, 0.4835164835164835, 0.4848840880422517)","(0.0665024630541872, 1.2223543400713437, 0.082010582010582)"
48,"(0.8919540229885058, 0.4835164835164835, 0.4848840880422517)","(0.0665024630541872, 1.2223543400713437, 0.082010582010582)"
49,"(0.8942528735632184, 0.4888888888888889, 0.49754405369701693)","(0.06403940886699508, 1.267538644470868, 0.08465608465608465)"
50,"(0.8896551724137931, 0.4782608695652174, 0.47284061848609465)","(0.06896551724137931, 1.3055885850178355, 0.07936507936507936)"
51,"(0.8896551724137931, 0.4782608695652174, 0.47284061848609465)","(0.06896551724137931, 1.3055885850178355, 0.07936507936507936)"
52,"(0.8896551724137931, 0.4782608695652174, 0.47284061848609465)","(0.06896551724137931, 1.3055885850178355, 0.07936507936507936)"
53,"(0.8896551724137931, 0.4782608695652174, 0.47284061848609465)","(0.06896551724137931, 1.3055885850178355, 0.07936507936507936)"
54,"(0.8896551724137931, 0.4782608695652174, 0.47284061848609465)","(0.06896551724137931, 1.3055885850178355, 0.07936507936507936)"
55,"(0.8896551724137931, 0.4782608695652174, 0.47284061848609465)","(0.06896551724137931, 1.3055885850178355, 0.07936507936507936)"
56,"(0.8896551724137931, 0.48936170212765956, 0.4760087581921276)","(0.07389162561576355, 1.3745541022592151, 0.07407407407407407)"
57,"(0.8896551724137931, 0.48936170212765956, 0.4760087581921276)","(0.07389162561576355, 1.3745541022592151, 0.07407407407407407)"
58,"(0.8896551724137931, 0.48936170212765956, 0.4760087581921276)","(0.07389162561576355, 1.3745541022592151, 0.07407407407407407)"
59,"(0.8896551724137931, 0.48936170212765956, 0.4760087581921276)","(0.07389162561576355, 1.3745541022592151, 0.07407407407407407)"
60,"(0.8896551724137931, 0.48936170212765956, 0.4760087581921276)","(0.07389162561576355, 1.3745541022592151, 0.07407407407407407)"
61,"(0.8896551724137931, 0.48936170212765956, 0.4760087581921276)","(0.07389162561576355, 1.3745541022592151, 0.07407407407407407)"
62,"(0.8873563218390804, 0.4842105263157895, 0.4651360977709691)","(0.07635467980295567, 1.3602853745541026, 0.07142857142857142)"
63,"(0.8873563218390804, 0.4842105263157895, 0.4651360977709691)","(0.07635467980295567, 1.3602853745541026, 0.07142857142857142)"
64,"(0.8873563218390804, 0.4842105263157895, 0.4651360977709691)","(0.07635467980295567, 1.3602853745541026, 0.07142857142857142)"
65,"(0.8850574712643678, 0.4791666666666667, 0.4547208876571309)","(0.07881773399014778, 1.4054696789536267, 0.06878306878306878)"
66,"(0.8850574712643678, 0.4791666666666667, 0.4547208876571309)","(0.07881773399014778, 1.4054696789536267, 0.06878306878306878)"
67,"(0.8850574712643678, 0.4791666666666667, 0.4547208876571309)","(0.07881773399014778, 1.4054696789536267, 0.06878306878306878)"
68,"(0.8850574712643678, 0.4791666666666667, 0.4547208876571309)","(0.07881773399014778, 1.4054696789536267, 0.06878306878306878)"
69,"(0.8827586206896552, 0.4742268041237113, 0.44472870771130746)","(0.0812807881773399, 1.5790725326991675, 0.06613756613756613)"
70,"(0.8850574712643678, 0.4897959183673469, 0.4593055803015201)","(0.08374384236453201, 1.6052318668252084, 0.06349206349206349)"
71,"(0.8850574712643678, 0.4897959183673469, 0.4593055803015201)","(0.08374384236453201, 1.6052318668252084, 0.06349206349206349)"
72,"(0.8850574712643678, 0.4897959183673469, 0.4593055803015201)","(0.08374384236453201, 1.6052318668252084, 0.06349206349206349)"
73,"(0.8850574712643678, 0.4897959183673469, 0.4593055803015201)","(0.08374384236453201, 1.6052318668252084, 0.06349206349206349)"
74,"(0.8850574712643678, 0.4897959183673469, 0.4593055803015201)","(0.08374384236453201, 1.6052318668252084, 0.06349206349206349)"
75,"(0.8850574712643678, 0.4897959183673469, 0.4593055803015201)","(0.08374384236453201, 1.6052318668252084, 0.06349206349206349)"
76,"(0.8850574712643678, 0.4897959183673469, 0.4593055803015201)","(0.08374384236453201, 1.6052318668252084, 0.06349206349206349)"
77,"(0.8850574712643678, 0.4897959183673469, 0.4593055803015201)","(0.08374384236453201, 1.6052318668252084, 0.06349206349206349)"
78,"(0.8850574712643678, 0.4897959183673469, 0.4593055803015201)","(0.08374384236453201, 1.6052318668252084, 0.06349206349206349)"
79,"(0.8850574712643678, 0.4897959183673469, 0.4593055803015201)","(0.08374384236453201, 1.6052318668252084, 0.06349206349206349)"
80,"(0.8850574712643678, 0.4897959183673469, 0.4593055803015201)","(0.08374384236453201, 1.6052318668252084, 0.06349206349206349)"
81,"(0.8850574712643678, 0.4897959183673469, 0.4593055803015201)","(0.08374384236453201, 1.6052318668252084, 0.06349206349206349)"
82,"(0.8850574712643678, 0.4897959183673469, 0.4593055803015201)","(0.08374384236453201, 1.6052318668252084, 0.06349206349206349)"
83,"(0.8873563218390804, 0.5050505050505051, 0.4736105655233186)","(0.08620689655172414, 1.6218787158145063, 0.06084656084656084)"
84,"(0.8873563218390804, 0.5050505050505051, 0.4736105655233186)","(0.08620689655172414, 1.6218787158145063, 0.06084656084656084)"
85,"(0.8873563218390804, 0.5050505050505051, 0.4736105655233186)","(0.08620689655172414, 1.6218787158145063, 0.06084656084656084)"
86,"(0.8873563218390804, 0.5050505050505051, 0.4736105655233186)","(0.08620689655172414, 1.6218787158145063, 0.06084656084656084)"
87,"(0.8873563218390804, 0.5050505050505051, 0.4736105655233186)","(0.08620689655172414, 1.6218787158145063, 0.06084656084656084)"
88,"(0.8850574712643678, 0.5, 0.4641056495131735)","(0.08866995073891626, 1.9048751486325797, 0.09656084656084656)"
89,"(0.8850574712643678, 0.5, 0.4641056495131735)","(0.08866995073891626, 1.9048751486325797, 0.09656084656084656)"
90,"(0.8850574712643678, 0.5, 0.4641056495131735)","(0.08866995073891626, 1.9048751486325797, 0.09656084656084656)"
91,"(0.8850574712643678, 0.5, 0.4641056495131735)","(0.08866995073891626, 1.9048751486325797, 0.09656084656084656)"
92,"(0.8873563218390804, 0.5148514851485149, 0.4782063356200204)","(0.09113300492610837, 1.9714625445897747, 0.09391534391534391)"
93,"(0.8896551724137931, 0.5294117647058824, 0.4920685511112253)","(0.09359605911330049, 2.0285374554102256, 0.09126984126984126)"
94,"(0.8896551724137931, 0.5294117647058824, 0.4920685511112253)","(0.09359605911330049, 2.0285374554102256, 0.09126984126984126)"
95,"(0.8873563218390804, 0.5242718446601942, 0.4829897799286919)","(0.0960591133004926, 2.0760998810939357, 0.08862433862433862)"
96,"(0.8873563218390804, 0.5242718446601942, 0.4829897799286919)","(0.0960591133004926, 2.0760998810939357, 0.08862433862433862)"
97,"(0.8873563218390804, 0.5242718446601942, 0.4829897799286919)","(0.0960591133004926, 2.0760998810939357, 0.08862433862433862)"
98,"(0.8896551724137931, 0.5384615384615384, 0.49667189653430927)","(0.09852216748768473, 2.114149821640904, 0.08597883597883597)"
99,"(0.8896551724137931, 0.5384615384615384, 0.49667189653430927)","(0.09852216748768473, 2.114149821640904, 0.08597883597883597)"
100,"(0.8896551724137931, 0.5384615384615384, 0.49667189653430927)","(0.09852216748768473, 2.114149821640904, 0.08597883597883597)"
101,"(0.8896551724137931, 0.5384615384615384, 0.49667189653430927)","(0.09852216748768473, 2.114149821640904, 0.08597883597883597)"
102,"(0.8896551724137931, 0.5384615384615384, 0.49667189653430927)","(0.09852216748768473, 2.114149821640904, 0.08597883597883597)"
103,"(0.8896551724137931, 0.5384615384615384, 0.49667189653430927)","(0.09852216748768473, 2.114149821640904, 0.08597883597883597)"
104,"(0.8873563218390804, 0.5333333333333333, 0.4879318412082284)","(0.10098522167487685, 2.14268727705113, 0.08333333333333333)"
105,"(0.8873563218390804, 0.5333333333333333, 0.4879318412082284)","(0.10098522167487685, 2.14268727705113, 0.08333333333333333)"
106,"(0.8896551724137931, 0.5471698113207547, 0.5014413681028496)","(0.10344827586206896, 2.1617122473246138, 0.08068783068783068)"
107,"(0.8873563218390804, 0.5420560747663551, 0.49300898015954947)","(0.10591133004926108, 2.1022592152199766, 0.07804232804232804)"
108,"(0.8873563218390804, 0.5420560747663551, 0.49300898015954947)","(0.10591133004926108, 2.1022592152199766, 0.07804232804232804)"
109,"(0.8873563218390804, 0.5420560747663551, 0.49300898015954947)","(0.10591133004926108, 2.1022592152199766, 0.07804232804232804)"
110,"(0.8873563218390804, 0.5420560747663551, 0.49300898015954947)","(0.10591133004926108, 2.1022592152199766, 0.07804232804232804)"
111,"(0.8896551724137931, 0.5555555555555556, 0.5063534273091785)","(0.10837438423645321, 1.9643281807372182, 0.07539682539682539)"
112,"(0.8896551724137931, 0.5555555555555556, 0.5063534273091785)","(0.10837438423645321, 1.9643281807372182, 0.07539682539682539)"
113,"(0.8896551724137931, 0.5555555555555556, 0.5063534273091785)","(0.10837438423645321, 1.9643281807372182, 0.07539682539682539)"
114,"(0.8896551724137931, 0.5555555555555556, 0.5063534273091785)","(0.10837438423645321, 1.9643281807372182, 0.07539682539682539)"
115,"(0.8896551724137931, 0.5555555555555556, 0.5063534273091785)","(0.10837438423645321, 1.9643281807372182, 0.07539682539682539)"
116,"(0.8896551724137931, 0.5555555555555556, 0.5063534273091785)","(0.10837438423645321, 1.9643281807372182, 0.07539682539682539)"
117,"(0.8873563218390804, 0.5504587155963303, 0.4982019817270141)","(0.11083743842364532, 2.1617122473246138, 0.07275132275132275)"
118,"(0.8873563218390804, 0.5504587155963303, 0.4982019817270141)","(0.11083743842364532, 2.1617122473246138, 0.07275132275132275)"
119,"(0.8873563218390804, 0.5504587155963303, 0.4982019817270141)","(0.11083743842364532, 2.1617122473246138, 0.07275132275132275)"
120,"(0.8873563218390804, 0.5504587155963303, 0.4982019817270141)","(0.11083743842364532, 2.1617122473246138, 0.07275132275132275)"
121,"(0.8896551724137931, 0.5636363636363636, 0.5113887326232927)","(0.11330049261083744, 1.7978596908442337, 0.0701058201058201)"
122,"(0.8896551724137931, 0.5636363636363636, 0.5113887326232927)","(0.11330049261083744, 1.7978596908442337, 0.0701058201058201)"
123,"(0.8896551724137931, 0.5636363636363636, 0.5113887326232927)","(0.11330049261083744, 1.7978596908442337, 0.0701058201058201)"
124,"(0.8896551724137931, 0.5636363636363636, 0.5113887326232927)","(0.11330049261083744, 1.7978596908442337, 0.0701058201058201)"
125,"(0.8919540229885058, 0.5765765765765766, 0.524399928432838)","(0.11576354679802955, 1.8382877526753867, 0.06746031746031746)"
126,"(0.8919540229885058, 0.5765765765765766, 0.524399928432838)","(0.11576354679802955, 1.8382877526753867, 0.06746031746031746)"
127,"(0.8919540229885058, 0.5765765765765766, 0.524399928432838)","(0.11576354679802955, 1.8382877526753867, 0.06746031746031746)"
128,"(0.8919540229885058, 0.5765765765765766, 0.524399928432838)","(0.11576354679802955, 1.8382877526753867, 0.06746031746031746)"
129,"(0.8942528735632184, 0.5892857142857143, 0.5372439643769875)","(0.11822660098522167, 2.0071343638525567, 0.10317460317460317)"
130,"(0.8942528735632184, 0.5892857142857143, 0.5372439643769875)","(0.11822660098522167, 2.0071343638525567, 0.10317460317460317)"
131,"(0.8942528735632184, 0.5892857142857143, 0.5372439643769875)","(0.11822660098522167, 2.0071343638525567, 0.10317460317460317)"
132,"(0.8942528735632184, 0.5892857142857143, 0.5372439643769875)","(0.11822660098522167, 2.0071343638525567, 0.10317460317460317)"
133,"(0.8942528735632184, 0.5892857142857143, 0.5372439643769875)","(0.11822660098522167, 2.0071343638525567, 0.10317460317460317)"
134,"(0.8942528735632184, 0.5892857142857143, 0.5372439643769875)","(0.11822660098522167, 2.0071343638525567, 0.10317460317460317)"
135,"(0.8942528735632184, 0.5892857142857143, 0.5372439643769875)","(0.11822660098522167, 2.0071343638525567, 0.10317460317460317)"
136,"(0.8942528735632184, 0.5892857142857143, 0.5372439643769875)","(0.11822660098522167, 2.0071343638525567, 0.10317460317460317)"
137,"(0.8942528735632184, 0.5892857142857143, 0.5372439643769875)","(0.11822660098522167, 2.0071343638525567, 0.10317460317460317)"
138,"(0.8942528735632184, 0.5892857142857143, 0.5372439643769875)","(0.11822660098522167, 2.0071343638525567, 0.10317460317460317)"
139,"(0.8942528735632184, 0.5892857142857143, 0.5372439643769875)","(0.11822660098522167, 2.0071343638525567, 0.10317460317460317)"
140,"(0.8942528735632184, 0.5892857142857143, 0.5372439643769875)","(0.11822660098522167, 2.0071343638525567, 0.10317460317460317)"
141,"(0.8942528735632184, 0.5892857142857143, 0.5372439643769875)","(0.11822660098522167, 2.0071343638525567, 0.10317460317460317)"
142,"(0.8942528735632184, 0.5892857142857143, 0.5372439643769875)","(0.11822660098522167, 2.0071343638525567, 0.10317460317460317)"
143,"(0.8942528735632184, 0.5892857142857143, 0.5372439643769875)","(0.11822660098522167, 2.0071343638525567, 0.10317460317460317)"
144,"(0.8942528735632184, 0.5892857142857143, 0.5372439643769875)","(0.11822660098522167, 2.0071343638525567, 0.10317460317460317)"
145,"(0.8942528735632184, 0.5892857142857143, 0.5372439643769875)","(0.11822660098522167, 2.0071343638525567, 0.10317460317460317)"
146,"(0.8942528735632184, 0.5892857142857143, 0.5372439643769875)","(0.11822660098522167, 2.0071343638525567, 0.10317460317460317)"
147,"(0.8942528735632184, 0.5892857142857143, 0.5372439643769875)","(0.11822660098522167, 2.0071343638525567, 0.10317460317460317)"
148,"(0.8942528735632184, 0.5892857142857143, 0.5372439643769875)","(0.11822660098522167, 2.0071343638525567, 0.10317460317460317)"
149,"(0.8942528735632184, 0.5892857142857143, 0.5372439643769875)","(0.11822660098522167, 2.0071343638525567, 0.10317460317460317)"
150,"(0.8942528735632184, 0.5892857142857143, 0.5372439643769875)","(0.11822660098522167, 2.0071343638525567, 0.10317460317460317)"
151,"(0.896551724137931, 0.6017699115044248, 0.5499286925509483)","(0.1206896551724138, 2.1664684898929845, 0.10052910052910052)"
152,"(0.8988505747126436, 0.6140350877192983, 0.5624614684025323)","(0.12315270935960591, 2.1783590963139123, 0.09788359788359788)"
153,"(0.8988505747126436, 0.6140350877192983, 0.5624614684025323)","(0.12315270935960591, 2.1783590963139123, 0.09788359788359788)"
154,"(0.8988505747126436, 0.6140350877192983, 0.5624614684025323)","(0.12315270935960591, 2.1783590963139123, 0.09788359788359788)"
155,"(0.896551724137931, 0.6086956521739131, 0.5546766045402997)","(0.12561576354679804, 2.1807372175980975, 0.09523809523809523)"
156,"(0.896551724137931, 0.6086956521739131, 0.5546766045402997)","(0.12561576354679804, 2.1807372175980975, 0.09523809523809523)"
157,"(0.896551724137931, 0.6086956521739131, 0.5546766045402997)","(0.12561576354679804, 2.1807372175980975, 0.09523809523809523)"
158,"(0.896551724137931, 0.6086956521739131, 0.5546766045402997)","(0.12561576354679804, 2.1807372175980975, 0.09523809523809523)"
159,"(0.896551724137931, 0.6086956521739131, 0.5546766045402997)","(0.12561576354679804, 2.1807372175980975, 0.09523809523809523)"
160,"(0.896551724137931, 0.6086956521739131, 0.5546766045402997)","(0.12561576354679804, 2.1807372175980975, 0.09523809523809523)"
161,"(0.8988505747126436, 0.6206896551724138, 0.5670946046950199)","(0.12807881773399016, 2.104637336504162, 0.09259259259259259)"
162,"(0.8988505747126436, 0.6206896551724138, 0.5670946046950199)","(0.12807881773399016, 2.104637336504162, 0.09259259259259259)"
163,"(0.8988505747126436, 0.6206896551724138, 0.5670946046950199)","(0.12807881773399016, 2.104637336504162, 0.09259259259259259)"
164,"(0.8988505747126436, 0.6206896551724138, 0.5670946046950199)","(0.12807881773399016, 2.104637336504162, 0.09259259259259259)"
165,"(0.8988505747126436, 0.6206896551724138, 0.5670946046950199)","(0.12807881773399016, 2.104637336504162, 0.09259259259259259)"
166,"(0.8988505747126436, 0.6206896551724138, 0.5670946046950199)","(0.12807881773399016, 2.104637336504162, 0.09259259259259259)"
167,"(0.8988505747126436, 0.6206896551724138, 0.5670946046950199)","(0.12807881773399016, 2.104637336504162, 0.09259259259259259)"
168,"(0.8988505747126436, 0.6206896551724138, 0.5670946046950199)","(0.12807881773399016, 2.104637336504162, 0.09259259259259259)"
169,"(0.8988505747126436, 0.6206896551724138, 0.5670946046950199)","(0.12807881773399016, 2.104637336504162, 0.09259259259259259)"
170,"(0.8988505747126436, 0.6206896551724138, 0.5670946046950199)","(0.12807881773399016, 2.104637336504162, 0.09259259259259259)"
171,"(0.8988505747126436, 0.6206896551724138, 0.5670946046950199)","(0.12807881773399016, 2.104637336504162, 0.09259259259259259)"
172,"(0.8988505747126436, 0.6206896551724138, 0.5670946046950199)","(0.12807881773399016, 2.104637336504162, 0.09259259259259259)"
173,"(0.8988505747126436, 0.6206896551724138, 0.5670946046950199)","(0.12807881773399016, 2.104637336504162, 0.09259259259259259)"
174,"(0.8988505747126436, 0.6206896551724138, 0.5670946046950199)","(0.12807881773399016, 2.104637336504162, 0.09259259259259259)"
175,"(0.8988505747126436, 0.6206896551724138, 0.5670946046950199)","(0.12807881773399016, 2.104637336504162, 0.09259259259259259)"
176,"(0.8988505747126436, 0.6206896551724138, 0.5670946046950199)","(0.12807881773399016, 2.104637336504162, 0.09259259259259259)"
177,"(0.8988505747126436, 0.6206896551724138, 0.5670946046950199)","(0.12807881773399016, 2.104637336504162, 0.09259259259259259)"
178,"(0.8988505747126436, 0.6206896551724138, 0.5670946046950199)","(0.12807881773399016, 2.104637336504162, 0.09259259259259259)"
179,"(0.9011494252873563, 0.6324786324786325, 0.5793749847175803)","(0.13054187192118227, 2.4328180737217595, 0.1283068783068783)"
180,"(0.9011494252873563, 0.6324786324786325, 0.5793749847175803)","(0.13054187192118227, 2.4328180737217595, 0.1283068783068783)"
181,"(0.8988505747126436, 0.6271186440677966, 0.5718424668253869)","(0.1330049261083744, 2.6825208085612364, 0.12566137566137567)"
182,"(0.8988505747126436, 0.6271186440677966, 0.5718424668253869)","(0.1330049261083744, 2.6825208085612364, 0.12566137566137567)"
183,"(0.8988505747126436, 0.6271186440677966, 0.5718424668253869)","(0.1330049261083744, 2.6825208085612364, 0.12566137566137567)"
184,"(0.8988505747126436, 0.6271186440677966, 0.5718424668253869)","(0.1330049261083744, 2.6825208085612364, 0.12566137566137567)"
185,"(0.8988505747126436, 0.6271186440677966, 0.5718424668253869)","(0.1330049261083744, 2.6825208085612364, 0.12566137566137567)"
186,"(0.8988505747126436, 0.6271186440677966, 0.5718424668253869)","(0.1330049261083744, 2.6825208085612364, 0.12566137566137567)"
187,"(0.8988505747126436, 0.6271186440677966, 0.5718424668253869)","(0.1330049261083744, 2.6825208085612364, 0.12566137566137567)"
188,"(0.8988505747126436, 0.6271186440677966, 0.5718424668253869)","(0.1330049261083744, 2.6825208085612364, 0.12566137566137567)"
189,"(0.8988505747126436, 0.6271186440677966, 0.5718424668253869)","(0.1330049261083744, 2.6825208085612364, 0.12566137566137567)"
190,"(0.8988505747126436, 0.6271186440677966, 0.5718424668253869)","(0.1330049261083744, 2.6825208085612364, 0.12566137566137567)"
191,"(0.8988505747126436, 0.6271186440677966, 0.5718424668253869)","(0.1330049261083744, 2.6825208085612364, 0.12566137566137567)"
192,"(0.9011494252873563, 0.6386554621848739, 0.5840193165285186)","(0.1354679802955665, 2.7158145065398336, 0.12301587301587301)"
193,"(0.903448275862069, 0.65, 0.5960710237878681)","(0.13793103448275862, 3.015457788347206, 0.15873015873015872)"
194,"(0.903448275862069, 0.65, 0.5960710237878681)","(0.13793103448275862, 3.015457788347206, 0.15873015873015872)"
195,"(0.903448275862069, 0.65, 0.5960710237878681)","(0.13793103448275862, 3.015457788347206, 0.15873015873015872)"
196,"(0.903448275862069, 0.65, 0.5960710237878681)","(0.13793103448275862, 3.015457788347206, 0.15873015873015872)"
197,"(0.903448275862069, 0.65, 0.5960710237878681)","(0.13793103448275862, 3.015457788347206, 0.15873015873015872)"
198,"(0.903448275862069, 0.65, 0.5960710237878681)","(0.13793103448275862, 3.015457788347206, 0.15873015873015872)"
199,"(0.903448275862069, 0.65, 0.5960710237878681)","(0.13793103448275862, 3.015457788347206, 0.15873015873015872)"
200,"(0.903448275862069, 0.65, 0.5960710237878681)","(0.13793103448275862, 3.015457788347206, 0.15873015873015872)"
201,"(0.9057471264367816, 0.6611570247933884, 0.6080028207423073)","(0.14039408866995073, 2.8917954815695603, 0.15608465608465608)"
202,"(0.9057471264367816, 0.6611570247933884, 0.6080028207423073)","(0.14039408866995073, 2.8917954815695603, 0.15608465608465608)"
203,"(0.9057471264367816, 0.6611570247933884, 0.6080028207423073)","(0.14039408866995073, 2.8917954815695603, 0.15608465608465608)"
204,"(0.9057471264367816, 0.6611570247933884, 0.6080028207423073)","(0.14039408866995073, 2.8917954815695603, 0.15608465608465608)"
205,"(0.9057471264367816, 0.6611570247933884, 0.6080028207423073)","(0.14039408866995073, 2.8917954815695603, 0.15608465608465608)"
206,"(0.9057471264367816, 0.6611570247933884, 0.6080028207423073)","(0.14039408866995073, 2.8917954815695603, 0.15608465608465608)"
207,"(0.9057471264367816, 0.6611570247933884, 0.6080028207423073)","(0.14039408866995073, 2.8917954815695603, 0.15608465608465608)"
208,"(0.9057471264367816, 0.6611570247933884, 0.6080028207423073)","(0.14039408866995073, 2.8917954815695603, 0.15608465608465608)"
209,"(0.9080459770114943, 0.6721311475409836, 0.619819657093171)","(0.14285714285714285, 2.896551724137931, 0.15343915343915343)"
210,"(0.9057471264367816, 0.6611570247933884, 0.6080028207423073)","(0.14039408866995073, 2.8917954815695603, 0.15608465608465608)"
211,"(0.9057471264367816, 0.6611570247933884, 0.6080028207423073)","(0.14039408866995073, 2.8917954815695603, 0.15608465608465608)"
212,"(0.9057471264367816, 0.6611570247933884, 0.6080028207423073)","(0.14039408866995073, 2.8917954815695603, 0.15608465608465608)"
213,"(0.903448275862069, 0.65, 0.5960710237878681)","(0.13793103448275862, 3.015457788347206, 0.15873015873015872)"
214,"(0.903448275862069, 0.65, 0.5960710237878681)","(0.13793103448275862, 3.015457788347206, 0.15873015873015872)"
215,"(0.9057471264367816, 0.6611570247933884, 0.6080028207423073)","(0.14039408866995073, 3.0297265160523184, 0.15608465608465608)"
