,Accuracy,Shape
19,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.33769322235434035, 0.06613756613756613)"
20,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.33769322235434035, 0.06613756613756613)"
21,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.33769322235434035, 0.06613756613756613)"
22,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.33769322235434035, 0.06613756613756613)"
23,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.33769322235434035, 0.06613756613756613)"
24,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.33769322235434035, 0.06613756613756613)"
25,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.43281807372175995, 0.06349206349206349)"
26,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.43281807372175995, 0.06349206349206349)"
27,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.43281807372175995, 0.06349206349206349)"
28,"(0.7435344827586207, 0.032520325203252036, 0.021396483673643284)","(0.014778325123152709, 0.44946492271105853, 0.06084656084656084)"
29,"(0.7435344827586207, 0.032520325203252036, 0.021396483673643284)","(0.014778325123152709, 0.44946492271105853, 0.06084656084656084)"
30,"(0.7478448275862069, 0.064, 0.07559668371773438)","(0.019704433497536946, 0.868014268727705, 0.13227513227513227)"
31,"(0.7478448275862069, 0.064, 0.07559668371773438)","(0.019704433497536946, 0.868014268727705, 0.13227513227513227)"
32,"(0.7478448275862069, 0.064, 0.07559668371773438)","(0.019704433497536946, 0.868014268727705, 0.13227513227513227)"
33,"(0.7478448275862069, 0.064, 0.07559668371773438)","(0.019704433497536946, 0.868014268727705, 0.13227513227513227)"
34,"(0.7478448275862069, 0.064, 0.07559668371773438)","(0.019704433497536946, 0.868014268727705, 0.13227513227513227)"
35,"(0.7478448275862069, 0.064, 0.07559668371773438)","(0.019704433497536946, 0.868014268727705, 0.13227513227513227)"
36,"(0.7478448275862069, 0.064, 0.07559668371773438)","(0.019704433497536946, 0.868014268727705, 0.13227513227513227)"
37,"(0.7478448275862069, 0.064, 0.07559668371773438)","(0.019704433497536946, 0.868014268727705, 0.13227513227513227)"
38,"(0.7435344827586207, 0.06299212598425197, 0.05052874608906083)","(0.024630541871921183, 0.9036860879904872, 0.12698412698412698)"
39,"(0.7435344827586207, 0.06299212598425197, 0.05052874608906083)","(0.024630541871921183, 0.9036860879904872, 0.12698412698412698)"
40,"(0.7435344827586207, 0.06299212598425197, 0.05052874608906083)","(0.024630541871921183, 0.9036860879904872, 0.12698412698412698)"
41,"(0.7435344827586207, 0.06299212598425197, 0.05052874608906083)","(0.024630541871921183, 0.9036860879904872, 0.12698412698412698)"
42,"(0.7456896551724138, 0.078125, 0.07262685024833089)","(0.027093596059113302, 0.9417360285374553, 0.12433862433862433)"
43,"(0.7456896551724138, 0.078125, 0.07262685024833089)","(0.027093596059113302, 0.9417360285374553, 0.12433862433862433)"
44,"(0.7478448275862069, 0.09302325581395349, 0.0929954237497823)","(0.029556650246305417, 1.1771700356718189, 0.12169312169312169)"
45,"(0.7478448275862069, 0.09302325581395349, 0.0929954237497823)","(0.029556650246305417, 1.1771700356718189, 0.12169312169312169)"
46,"(0.75, 0.1076923076923077, 0.1119372729298031)","(0.03201970443349754, 1.47205707491082, 0.1574074074074074)"
47,"(0.75, 0.1076923076923077, 0.1119372729298031)","(0.03201970443349754, 1.47205707491082, 0.1574074074074074)"
48,"(0.7478448275862069, 0.09302325581395349, 0.0929954237497823)","(0.029556650246305417, 1.108204518430439, 0.12169312169312169)"
49,"(0.7478448275862069, 0.09302325581395349, 0.0929954237497823)","(0.029556650246305417, 1.108204518430439, 0.12169312169312169)"
50,"(0.7478448275862069, 0.09302325581395349, 0.0929954237497823)","(0.029556650246305417, 1.108204518430439, 0.12169312169312169)"
51,"(0.7478448275862069, 0.09302325581395349, 0.0929954237497823)","(0.029556650246305417, 1.108204518430439, 0.12169312169312169)"
52,"(0.7478448275862069, 0.09302325581395349, 0.0929954237497823)","(0.029556650246305417, 1.108204518430439, 0.12169312169312169)"
53,"(0.7478448275862069, 0.09302325581395349, 0.0929954237497823)","(0.029556650246305417, 1.108204518430439, 0.12169312169312169)"
54,"(0.7478448275862069, 0.09302325581395349, 0.0929954237497823)","(0.029556650246305417, 1.108204518430439, 0.12169312169312169)"
55,"(0.7478448275862069, 0.09302325581395349, 0.0929954237497823)","(0.029556650246305417, 1.108204518430439, 0.12169312169312169)"
56,"(0.7478448275862069, 0.09302325581395349, 0.0929954237497823)","(0.029556650246305417, 1.108204518430439, 0.12169312169312169)"
57,"(0.75, 0.1076923076923077, 0.1119372729298031)","(0.03201970443349754, 1.1272294887039245, 0.11904761904761904)"
58,"(0.75, 0.1076923076923077, 0.1119372729298031)","(0.03201970443349754, 1.1272294887039245, 0.11904761904761904)"
59,"(0.75, 0.1076923076923077, 0.1119372729298031)","(0.03201970443349754, 1.1272294887039245, 0.11904761904761904)"
60,"(0.75, 0.1076923076923077, 0.1119372729298031)","(0.03201970443349754, 1.1272294887039245, 0.11904761904761904)"
61,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 1.2746730083234248, 0.1164021164021164)"
62,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 1.2746730083234248, 0.1164021164021164)"
63,"(0.7543103448275862, 0.13636363636363635, 0.14640918434048805)","(0.03694581280788178, 1.3436385255648036, 0.11375661375661375)"
64,"(0.7564655172413793, 0.15037593984962405, 0.16225923316966595)","(0.03940886699507389, 1.334126040428062, 0.1111111111111111)"
65,"(0.7564655172413793, 0.15037593984962405, 0.16225923316966595)","(0.03940886699507389, 1.334126040428062, 0.1111111111111111)"
66,"(0.7564655172413793, 0.15037593984962405, 0.16225923316966595)","(0.03940886699507389, 1.334126040428062, 0.1111111111111111)"
67,"(0.7564655172413793, 0.15037593984962405, 0.16225923316966595)","(0.03940886699507389, 1.334126040428062, 0.1111111111111111)"
68,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.7003567181926282, 0.14417989417989419)"
69,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.7003567181926282, 0.14417989417989419)"
70,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.7003567181926282, 0.14417989417989419)"
71,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.7003567181926282, 0.14417989417989419)"
72,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.7003567181926282, 0.14417989417989419)"
73,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.7003567181926282, 0.14417989417989419)"
74,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.7003567181926282, 0.14417989417989419)"
75,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.7003567181926282, 0.14417989417989419)"
76,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.7003567181926282, 0.14417989417989419)"
77,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.7003567181926282, 0.14417989417989419)"
78,"(0.7586206896551724, 0.17647058823529413, 0.1805434128946669)","(0.046798029556650245, 1.5933412604042807, 0.14153439153439154)"
79,"(0.7564655172413793, 0.17518248175182483, 0.17000800650110628)","(0.04926108374384237, 1.5457788347205703, 0.1388888888888889)"
80,"(0.7564655172413793, 0.17518248175182483, 0.17000800650110628)","(0.04926108374384237, 1.5457788347205703, 0.1388888888888889)"
81,"(0.7586206896551724, 0.18840579710144928, 0.1839529968095747)","(0.05172413793103448, 1.4887039239001192, 0.13624338624338625)"
82,"(0.7586206896551724, 0.18840579710144928, 0.1839529968095747)","(0.05172413793103448, 1.4887039239001192, 0.13624338624338625)"
83,"(0.7586206896551724, 0.18840579710144928, 0.1839529968095747)","(0.05172413793103448, 1.4887039239001192, 0.13624338624338625)"
84,"(0.7586206896551724, 0.18840579710144928, 0.1839529968095747)","(0.05172413793103448, 1.4887039239001192, 0.13624338624338625)"
85,"(0.7586206896551724, 0.18840579710144928, 0.1839529968095747)","(0.05172413793103448, 1.4887039239001192, 0.13624338624338625)"
86,"(0.7586206896551724, 0.18840579710144928, 0.1839529968095747)","(0.05172413793103448, 1.4887039239001192, 0.13624338624338625)"
87,"(0.7586206896551724, 0.18840579710144928, 0.1839529968095747)","(0.05172413793103448, 1.4887039239001192, 0.13624338624338625)"
88,"(0.7607758620689655, 0.2014388489208633, 0.19739104488539183)","(0.054187192118226604, 1.5600475624256833, 0.1335978835978836)"
89,"(0.7607758620689655, 0.2014388489208633, 0.19739104488539183)","(0.054187192118226604, 1.5600475624256833, 0.1335978835978836)"
90,"(0.7607758620689655, 0.2014388489208633, 0.19739104488539183)","(0.054187192118226604, 1.5600475624256833, 0.1335978835978836)"
91,"(0.7607758620689655, 0.2014388489208633, 0.19739104488539183)","(0.054187192118226604, 1.5600475624256833, 0.1335978835978836)"
92,"(0.7607758620689655, 0.2014388489208633, 0.19739104488539183)","(0.054187192118226604, 1.5600475624256833, 0.1335978835978836)"
93,"(0.7629310344827587, 0.21428571428571427, 0.21037071053299716)","(0.05665024630541872, 1.621878715814506, 0.13095238095238096)"
94,"(0.7629310344827587, 0.21428571428571427, 0.21037071053299716)","(0.05665024630541872, 1.621878715814506, 0.13095238095238096)"
95,"(0.7650862068965517, 0.22695035460992907, 0.22293393036414727)","(0.059113300492610835, 1.5362663495838291, 0.1283068783068783)"
96,"(0.7650862068965517, 0.22695035460992907, 0.22293393036414727)","(0.059113300492610835, 1.5362663495838291, 0.1283068783068783)"
97,"(0.7650862068965517, 0.22695035460992907, 0.22293393036414727)","(0.059113300492610835, 1.5362663495838291, 0.1283068783068783)"
98,"(0.7650862068965517, 0.22695035460992907, 0.22293393036414727)","(0.059113300492610835, 1.5362663495838291, 0.1283068783068783)"
99,"(0.7650862068965517, 0.22695035460992907, 0.22293393036414727)","(0.059113300492610835, 1.5362663495838291, 0.1283068783068783)"
100,"(0.7650862068965517, 0.22695035460992907, 0.22293393036414727)","(0.059113300492610835, 1.5362663495838291, 0.1283068783068783)"
101,"(0.7650862068965517, 0.22695035460992907, 0.22293393036414727)","(0.059113300492610835, 1.5362663495838291, 0.1283068783068783)"
102,"(0.7650862068965517, 0.22695035460992907, 0.22293393036414727)","(0.059113300492610835, 1.5362663495838291, 0.1283068783068783)"
103,"(0.7672413793103449, 0.23943661971830985, 0.23511716825879314)","(0.06157635467980296, 1.6480380499405474, 0.12566137566137567)"
104,"(0.7693965517241379, 0.2517482517482518, 0.24695232743080794)","(0.06403940886699508, 1.5434007134363859, 0.12301587301587301)"
105,"(0.7693965517241379, 0.2517482517482518, 0.24695232743080794)","(0.06403940886699508, 1.5434007134363859, 0.12301587301587301)"
106,"(0.7693965517241379, 0.2517482517482518, 0.24695232743080794)","(0.06403940886699508, 1.5434007134363859, 0.12301587301587301)"
107,"(0.7693965517241379, 0.2517482517482518, 0.24695232743080794)","(0.06403940886699508, 1.5434007134363859, 0.12301587301587301)"
108,"(0.7693965517241379, 0.2517482517482518, 0.24695232743080794)","(0.06403940886699508, 1.5434007134363859, 0.12301587301587301)"
109,"(0.7693965517241379, 0.2517482517482518, 0.24695232743080794)","(0.06403940886699508, 1.5434007134363859, 0.12301587301587301)"
110,"(0.7693965517241379, 0.2517482517482518, 0.24695232743080794)","(0.06403940886699508, 1.5434007134363859, 0.12301587301587301)"
111,"(0.7693965517241379, 0.2517482517482518, 0.24695232743080794)","(0.06403940886699508, 1.5434007134363859, 0.12301587301587301)"
112,"(0.771551724137931, 0.2638888888888889, 0.25846748079512255)","(0.0665024630541872, 1.5671819262782403, 0.12037037037037036)"
113,"(0.771551724137931, 0.2638888888888889, 0.25846748079512255)","(0.0665024630541872, 1.5671819262782403, 0.12037037037037036)"
114,"(0.771551724137931, 0.2638888888888889, 0.25846748079512255)","(0.0665024630541872, 1.5671819262782403, 0.12037037037037036)"
115,"(0.7737068965517241, 0.27586206896551724, 0.269687461252197)","(0.06896551724137931, 1.650416171224732, 0.11772486772486772)"
116,"(0.7737068965517241, 0.27586206896551724, 0.269687461252197)","(0.06896551724137931, 1.650416171224732, 0.11772486772486772)"
117,"(0.7758620689655172, 0.2876712328767123, 0.28063434282929617)","(0.07142857142857142, 1.6551724137931034, 0.11507936507936507)"
118,"(0.7758620689655172, 0.2876712328767123, 0.28063434282929617)","(0.07142857142857142, 1.6551724137931034, 0.11507936507936507)"
119,"(0.7758620689655172, 0.2876712328767123, 0.28063434282929617)","(0.07142857142857142, 1.6551724137931034, 0.11507936507936507)"
120,"(0.7758620689655172, 0.2876712328767123, 0.28063434282929617)","(0.07142857142857142, 1.6551724137931034, 0.11507936507936507)"
121,"(0.7758620689655172, 0.2876712328767123, 0.28063434282929617)","(0.07142857142857142, 1.6551724137931034, 0.11507936507936507)"
122,"(0.7758620689655172, 0.2876712328767123, 0.28063434282929617)","(0.07142857142857142, 1.6551724137931034, 0.11507936507936507)"
123,"(0.7758620689655172, 0.2876712328767123, 0.28063434282929617)","(0.07142857142857142, 1.6551724137931034, 0.11507936507936507)"
124,"(0.7758620689655172, 0.2876712328767123, 0.28063434282929617)","(0.07142857142857142, 1.6551724137931034, 0.11507936507936507)"
125,"(0.7737068965517241, 0.2857142857142857, 0.271146271921579)","(0.07389162561576355, 1.8573127229488695, 0.11243386243386243)"
126,"(0.7737068965517241, 0.2857142857142857, 0.271146271921579)","(0.07389162561576355, 1.8573127229488695, 0.11243386243386243)"
127,"(0.7737068965517241, 0.2857142857142857, 0.271146271921579)","(0.07389162561576355, 1.8573127229488695, 0.11243386243386243)"
128,"(0.7737068965517241, 0.2857142857142857, 0.271146271921579)","(0.07389162561576355, 1.8573127229488695, 0.11243386243386243)"
129,"(0.7737068965517241, 0.2857142857142857, 0.271146271921579)","(0.07389162561576355, 1.8573127229488695, 0.11243386243386243)"
130,"(0.7737068965517241, 0.2857142857142857, 0.271146271921579)","(0.07389162561576355, 1.8573127229488695, 0.11243386243386243)"
131,"(0.7737068965517241, 0.2857142857142857, 0.271146271921579)","(0.07389162561576355, 1.8573127229488695, 0.11243386243386243)"
132,"(0.771551724137931, 0.28378378378378377, 0.26203301692224107)","(0.07635467980295567, 1.9120095124851368, 0.10978835978835978)"
133,"(0.771551724137931, 0.28378378378378377, 0.26203301692224107)","(0.07635467980295567, 1.9120095124851368, 0.10978835978835978)"
134,"(0.771551724137931, 0.28378378378378377, 0.26203301692224107)","(0.07635467980295567, 1.9120095124851368, 0.10978835978835978)"
135,"(0.7693965517241379, 0.272108843537415, 0.25096470789020064)","(0.07389162561576355, 1.926278240190249, 0.11243386243386243)"
136,"(0.7693965517241379, 0.272108843537415, 0.25096470789020064)","(0.07389162561576355, 1.926278240190249, 0.11243386243386243)"
137,"(0.7693965517241379, 0.272108843537415, 0.25096470789020064)","(0.07389162561576355, 1.926278240190249, 0.11243386243386243)"
138,"(0.7693965517241379, 0.272108843537415, 0.25096470789020064)","(0.07389162561576355, 1.926278240190249, 0.11243386243386243)"
139,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 1.957193816884661, 0.10714285714285714)"
140,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 1.957193816884661, 0.10714285714285714)"
141,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 1.957193816884661, 0.10714285714285714)"
142,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 1.957193816884661, 0.10714285714285714)"
143,"(0.7737068965517241, 0.2953020134228188, 0.2728517960837652)","(0.07881773399014778, 1.957193816884661, 0.10714285714285714)"
144,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7170035671819268, 0.10449735449735449)"
145,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7170035671819268, 0.10449735449735449)"
146,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7170035671819268, 0.10449735449735449)"
147,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7170035671819268, 0.10449735449735449)"
148,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7170035671819268, 0.10449735449735449)"
149,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7170035671819268, 0.10449735449735449)"
150,"(0.7737068965517241, 0.304635761589404, 0.27476053506362125)","(0.08374384236453201, 1.8810939357907257, 0.10185185185185185)"
151,"(0.7737068965517241, 0.304635761589404, 0.27476053506362125)","(0.08374384236453201, 1.8810939357907257, 0.10185185185185185)"
152,"(0.7737068965517241, 0.304635761589404, 0.27476053506362125)","(0.08374384236453201, 1.8810939357907257, 0.10185185185185185)"
153,"(0.7737068965517241, 0.304635761589404, 0.27476053506362125)","(0.08374384236453201, 1.8810939357907257, 0.10185185185185185)"
154,"(0.7758620689655172, 0.3157894736842105, 0.28517667940231256)","(0.08620689655172414, 1.8287752675386442, 0.0992063492063492)"
155,"(0.7758620689655172, 0.3246753246753247, 0.2870923874137263)","(0.09113300492610837, 2.1783590963139123, 0.09391534391534391)"
156,"(0.7737068965517241, 0.3137254901960784, 0.2768383525060638)","(0.08866995073891626, 1.9738406658739591, 0.09656084656084656)"
157,"(0.7737068965517241, 0.3137254901960784, 0.2768383525060638)","(0.08866995073891626, 1.9738406658739591, 0.09656084656084656)"
158,"(0.7758620689655172, 0.3246753246753247, 0.2870923874137263)","(0.09113300492610837, 2.1783590963139123, 0.09391534391534391)"
159,"(0.7737068965517241, 0.3225806451612903, 0.2790581235976187)","(0.09359605911330049, 2.2354340071343644, 0.09126984126984126)"
160,"(0.7737068965517241, 0.3225806451612903, 0.2790581235976187)","(0.09359605911330049, 2.2354340071343644, 0.09126984126984126)"
161,"(0.7737068965517241, 0.3225806451612903, 0.2790581235976187)","(0.09359605911330049, 2.2354340071343644, 0.09126984126984126)"
162,"(0.7737068965517241, 0.3225806451612903, 0.2790581235976187)","(0.09359605911330049, 2.2354340071343644, 0.09126984126984126)"
163,"(0.7737068965517241, 0.3225806451612903, 0.2790581235976187)","(0.09359605911330049, 2.2354340071343644, 0.09126984126984126)"
164,"(0.7758620689655172, 0.3333333333333333, 0.2891576780314876)","(0.0960591133004926, 2.2140309155766946, 0.08862433862433862)"
165,"(0.7758620689655172, 0.3333333333333333, 0.2891576780314876)","(0.0960591133004926, 2.2140309155766946, 0.08862433862433862)"
166,"(0.7758620689655172, 0.3333333333333333, 0.2891576780314876)","(0.0960591133004926, 2.214030915576695, 0.08862433862433862)"
167,"(0.7758620689655172, 0.34177215189873417, 0.29135058400173347)","(0.10098522167487685, 2.073721759809751, 0.08333333333333333)"
168,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 1.9762187871581454, 0.08597883597883597)"
169,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 1.9762187871581454, 0.08597883597883597)"
170,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 1.9762187871581454, 0.08597883597883597)"
171,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 1.9762187871581454, 0.08597883597883597)"
172,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 1.9762187871581454, 0.08597883597883597)"
173,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 1.9762187871581454, 0.08597883597883597)"
174,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 1.9762187871581454, 0.08597883597883597)"
175,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 1.9762187871581454, 0.08597883597883597)"
176,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 1.9762187871581454, 0.08597883597883597)"
177,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 1.9762187871581454, 0.08597883597883597)"
178,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 1.9762187871581454, 0.08597883597883597)"
179,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 1.9762187871581454, 0.08597883597883597)"
180,"(0.7758620689655172, 0.34177215189873417, 0.29135058400173347)","(0.10098522167487685, 2.2116527942925095, 0.08333333333333333)"
181,"(0.7758620689655172, 0.34177215189873417, 0.29135058400173347)","(0.10098522167487685, 2.2116527942925095, 0.08333333333333333)"
182,"(0.7758620689655172, 0.34177215189873417, 0.29135058400173347)","(0.10098522167487685, 2.2116527942925095, 0.08333333333333333)"
183,"(0.7780172413793104, 0.3522012578616352, 0.30113782537912553)","(0.10344827586206896, 2.2306777645659928, 0.08068783068783068)"
184,"(0.7780172413793104, 0.3522012578616352, 0.30113782537912553)","(0.10344827586206896, 2.2306777645659928, 0.08068783068783068)"
185,"(0.7780172413793104, 0.3522012578616352, 0.30113782537912553)","(0.10344827586206896, 2.2306777645659928, 0.08068783068783068)"
186,"(0.7780172413793104, 0.3522012578616352, 0.30113782537912553)","(0.10344827586206896, 2.2306777645659928, 0.08068783068783068)"
187,"(0.7780172413793104, 0.3522012578616352, 0.30113782537912553)","(0.10344827586206896, 2.2306777645659928, 0.08068783068783068)"
188,"(0.7780172413793104, 0.3522012578616352, 0.30113782537912553)","(0.10344827586206896, 2.2306777645659928, 0.08068783068783068)"
189,"(0.7780172413793104, 0.3522012578616352, 0.30113782537912553)","(0.10344827586206896, 2.2306777645659928, 0.08068783068783068)"
190,"(0.7801724137931034, 0.3625, 0.3107684813963646)","(0.10591133004926108, 2.309155766944113, 0.1164021164021164)"
191,"(0.7801724137931034, 0.3625, 0.3107684813963646)","(0.10591133004926108, 2.309155766944113, 0.1164021164021164)"
192,"(0.7780172413793104, 0.36024844720496896, 0.30331077319909944)","(0.10837438423645321, 2.378121284185493, 0.11375661375661375)"
193,"(0.7780172413793104, 0.36024844720496896, 0.30331077319909944)","(0.10837438423645321, 2.378121284185493, 0.11375661375661375)"
194,"(0.7758620689655172, 0.35, 0.29365316087791793)","(0.10591133004926108, 2.309155766944113, 0.1164021164021164)"
195,"(0.7758620689655172, 0.35, 0.29365316087791793)","(0.10591133004926108, 2.309155766944113, 0.1164021164021164)"
196,"(0.7758620689655172, 0.35, 0.29365316087791793)","(0.10591133004926108, 2.309155766944113, 0.1164021164021164)"
197,"(0.7758620689655172, 0.35, 0.29365316087791793)","(0.10591133004926108, 2.309155766944113, 0.1164021164021164)"
198,"(0.7758620689655172, 0.35, 0.29365316087791793)","(0.10591133004926108, 2.309155766944113, 0.1164021164021164)"
199,"(0.7737068965517241, 0.33962264150943394, 0.2838404806185518)","(0.10344827586206896, 2.2306777645659928, 0.08068783068783068)"
200,"(0.7758620689655172, 0.35, 0.29365316087791793)","(0.10591133004926108, 2.102259215219976, 0.07804232804232804)"
201,"(0.7758620689655172, 0.35, 0.29365316087791793)","(0.10591133004926108, 2.102259215219976, 0.07804232804232804)"
202,"(0.7758620689655172, 0.35802469135802467, 0.2960506297882545)","(0.11083743842364532, 2.1617122473246133, 0.07275132275132275)"
203,"(0.7758620689655172, 0.35802469135802467, 0.2960506297882545)","(0.11083743842364532, 2.1617122473246133, 0.07275132275132275)"
204,"(0.7758620689655172, 0.35802469135802467, 0.2960506297882545)","(0.11083743842364532, 2.1617122473246133, 0.07275132275132275)"
205,"(0.7758620689655172, 0.35802469135802467, 0.2960506297882545)","(0.11083743842364532, 2.1617122473246133, 0.07275132275132275)"
206,"(0.7758620689655172, 0.35802469135802467, 0.2960506297882545)","(0.11083743842364532, 2.1617122473246133, 0.07275132275132275)"
207,"(0.7780172413793104, 0.36809815950920244, 0.30558457282386037)","(0.11330049261083744, 2.4185493460166465, 0.10846560846560846)"
208,"(0.7758620689655172, 0.36585365853658536, 0.29853072978440776)","(0.11576354679802955, 2.4589774078478004, 0.10582010582010581)"
209,"(0.7758620689655172, 0.36585365853658536, 0.29853072978440776)","(0.11576354679802955, 2.4589774078478004, 0.10582010582010581)"
210,"(0.7758620689655172, 0.36585365853658536, 0.29853072978440776)","(0.11576354679802955, 2.4589774078478004, 0.10582010582010581)"
211,"(0.7758620689655172, 0.36585365853658536, 0.29853072978440776)","(0.11576354679802955, 2.4589774078478004, 0.10582010582010581)"
212,"(0.7758620689655172, 0.36585365853658536, 0.29853072978440776)","(0.11576354679802955, 2.4589774078478004, 0.10582010582010581)"
213,"(0.7758620689655172, 0.36585365853658536, 0.29853072978440776)","(0.11576354679802955, 2.4589774078478004, 0.10582010582010581)"
214,"(0.7758620689655172, 0.36585365853658536, 0.29853072978440776)","(0.11576354679802955, 2.4589774078478004, 0.10582010582010581)"
215,"(0.7780172413793104, 0.36809815950920244, 0.30558457282386037)","(0.11330049261083744, 2.2116527942925095, 0.0701058201058201)"
216,"(0.7780172413793104, 0.36809815950920244, 0.30558457282386037)","(0.11330049261083744, 2.2116527942925095, 0.0701058201058201)"
