,Accuracy,Shape
20,"(0.75, 0.03333333333333333, 0.07700289528768538)","(0.007389162561576354, 0.23305588585017825, 0.06878306878306878)"
21,"(0.75, 0.03333333333333333, 0.07700289528768538)","(0.007389162561576354, 0.23305588585017825, 0.06878306878306878)"
22,"(0.75, 0.03333333333333333, 0.07700289528768538)","(0.007389162561576354, 0.23305588585017825, 0.06878306878306878)"
23,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.2687277051129607, 0.06613756613756613)"
24,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.43281807372175995, 0.10185185185185185)"
25,"(0.7478448275862069, 0.04878048780487805, 0.0653255474991764)","(0.014778325123152709, 0.5184304399524379, 0.0992063492063492)"
26,"(0.7478448275862069, 0.04878048780487805, 0.0653255474991764)","(0.014778325123152709, 0.5184304399524379, 0.0992063492063492)"
27,"(0.7456896551724138, 0.04838709677419355, 0.05027937073102171)","(0.017241379310344827, 0.6634958382877524, 0.09656084656084656)"
28,"(0.7456896551724138, 0.06349206349206349, 0.06227746466065876)","(0.022167487684729065, 0.718192627824019, 0.09126984126984126)"
29,"(0.7456896551724138, 0.06349206349206349, 0.06227746466065876)","(0.022167487684729065, 0.718192627824019, 0.09126984126984126)"
30,"(0.7456896551724138, 0.06349206349206349, 0.06227746466065876)","(0.022167487684729065, 0.718192627824019, 0.09126984126984126)"
31,"(0.7456896551724138, 0.06349206349206349, 0.06227746466065876)","(0.022167487684729065, 0.718192627824019, 0.09126984126984126)"
32,"(0.7456896551724138, 0.06349206349206349, 0.06227746466065876)","(0.022167487684729065, 0.718192627824019, 0.09126984126984126)"
33,"(0.7478448275862069, 0.07874015748031496, 0.08470562391023316)","(0.024630541871921183, 0.7657550535077287, 0.08862433862433862)"
34,"(0.7478448275862069, 0.07874015748031496, 0.08470562391023316)","(0.024630541871921183, 0.7657550535077287, 0.08862433862433862)"
35,"(0.7478448275862069, 0.07874015748031496, 0.08470562391023316)","(0.024630541871921183, 0.7657550535077287, 0.08862433862433862)"
36,"(0.7478448275862069, 0.07874015748031496, 0.08470562391023316)","(0.024630541871921183, 0.7657550535077287, 0.08862433862433862)"
37,"(0.75, 0.09375, 0.10524917214109519)","(0.027093596059113302, 0.7348394768133173, 0.08597883597883597)"
38,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 0.9298454221165278, 0.07804232804232804)"
39,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 0.9298454221165278, 0.07804232804232804)"
40,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 0.9298454221165278, 0.07804232804232804)"
41,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 0.9298454221165278, 0.07804232804232804)"
42,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 0.9298454221165278, 0.07804232804232804)"
43,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 0.9298454221165278, 0.07804232804232804)"
44,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 0.9298454221165278, 0.07804232804232804)"
45,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 0.9298454221165278, 0.07804232804232804)"
46,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 0.9298454221165278, 0.07804232804232804)"
47,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 0.9298454221165278, 0.07804232804232804)"
48,"(0.7543103448275862, 0.13636363636363635, 0.14640918434048805)","(0.03694581280788178, 1.1367419738406659, 0.11375661375661375)"
49,"(0.7543103448275862, 0.13636363636363635, 0.14640918434048805)","(0.03694581280788178, 1.1367419738406659, 0.11375661375661375)"
50,"(0.7543103448275862, 0.13636363636363635, 0.14640918434048805)","(0.03694581280788178, 1.1367419738406659, 0.11375661375661375)"
51,"(0.7543103448275862, 0.13636363636363635, 0.14640918434048805)","(0.03694581280788178, 1.1367419738406659, 0.11375661375661375)"
52,"(0.7543103448275862, 0.13636363636363635, 0.14640918434048805)","(0.03694581280788178, 1.1367419738406659, 0.11375661375661375)"
53,"(0.7543103448275862, 0.13636363636363635, 0.14640918434048805)","(0.03694581280788178, 1.1367419738406659, 0.11375661375661375)"
54,"(0.7543103448275862, 0.13636363636363635, 0.14640918434048805)","(0.03694581280788178, 1.1367419738406659, 0.11375661375661375)"
55,"(0.7543103448275862, 0.13636363636363635, 0.14640918434048805)","(0.03694581280788178, 1.1367419738406659, 0.11375661375661375)"
56,"(0.7521551724137931, 0.13533834586466165, 0.13505970853428842)","(0.03940886699507389, 1.1961950059453033, 0.1111111111111111)"
57,"(0.7521551724137931, 0.13533834586466165, 0.13505970853428842)","(0.03940886699507389, 1.1961950059453033, 0.1111111111111111)"
58,"(0.7543103448275862, 0.14925373134328357, 0.15092939709511316)","(0.04187192118226601, 1.1082045184304397, 0.10846560846560846)"
59,"(0.7543103448275862, 0.14925373134328357, 0.15092939709511316)","(0.04187192118226601, 1.1082045184304397, 0.10846560846560846)"
60,"(0.7543103448275862, 0.14925373134328357, 0.15092939709511316)","(0.04187192118226601, 1.1082045184304397, 0.10846560846560846)"
61,"(0.7543103448275862, 0.14925373134328357, 0.15092939709511316)","(0.04187192118226601, 1.1082045184304397, 0.10846560846560846)"
62,"(0.7543103448275862, 0.14925373134328357, 0.15092939709511316)","(0.04187192118226601, 1.1082045184304397, 0.10846560846560846)"
63,"(0.7543103448275862, 0.14925373134328357, 0.15092939709511316)","(0.04187192118226601, 1.1082045184304397, 0.10846560846560846)"
64,"(0.7543103448275862, 0.14925373134328357, 0.15092939709511316)","(0.04187192118226601, 1.1082045184304397, 0.10846560846560846)"
65,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.2865636147443522, 0.10582010582010581)"
66,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.2865636147443522, 0.10582010582010581)"
67,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.2865636147443522, 0.10582010582010581)"
68,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.2865636147443522, 0.10582010582010581)"
69,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.2865636147443522, 0.10582010582010581)"
70,"(0.7543103448275862, 0.16176470588235295, 0.15549942378162493)","(0.046798029556650245, 1.5243757431629015, 0.10317460317460317)"
71,"(0.7521551724137931, 0.16058394160583941, 0.14557067223328926)","(0.04926108374384237, 1.4768133174791913, 0.10052910052910052)"
72,"(0.7543103448275862, 0.17391304347826086, 0.16007769876212222)","(0.05172413793103448, 1.488703923900119, 0.09788359788359788)"
73,"(0.7543103448275862, 0.17391304347826086, 0.16007769876212222)","(0.05172413793103448, 1.488703923900119, 0.09788359788359788)"
74,"(0.7543103448275862, 0.17391304347826086, 0.16007769876212222)","(0.05172413793103448, 1.488703923900119, 0.09788359788359788)"
75,"(0.7564655172413793, 0.17518248175182483, 0.17000800650110628)","(0.04926108374384237, 1.2699167657550536, 0.10052910052910052)"
76,"(0.7564655172413793, 0.17518248175182483, 0.17000800650110628)","(0.04926108374384237, 1.2699167657550536, 0.10052910052910052)"
77,"(0.7564655172413793, 0.17518248175182483, 0.17000800650110628)","(0.04926108374384237, 1.2699167657550536, 0.10052910052910052)"
78,"(0.7564655172413793, 0.17518248175182483, 0.17000800650110628)","(0.04926108374384237, 1.2699167657550536, 0.10052910052910052)"
79,"(0.7564655172413793, 0.17518248175182483, 0.17000800650110628)","(0.04926108374384237, 1.2699167657550536, 0.10052910052910052)"
80,"(0.7543103448275862, 0.16176470588235295, 0.15549942378162493)","(0.046798029556650245, 1.1105826397146255, 0.10317460317460317)"
81,"(0.7564655172413793, 0.17518248175182483, 0.17000800650110628)","(0.04926108374384237, 1.2699167657550536, 0.10052910052910052)"
82,"(0.7564655172413793, 0.17518248175182483, 0.17000800650110628)","(0.04926108374384237, 1.2699167657550536, 0.10052910052910052)"
83,"(0.7543103448275862, 0.16176470588235295, 0.15549942378162493)","(0.046798029556650245, 1.1105826397146255, 0.10317460317460317)"
84,"(0.7543103448275862, 0.16176470588235295, 0.15549942378162493)","(0.046798029556650245, 1.1105826397146255, 0.10317460317460317)"
85,"(0.7543103448275862, 0.16176470588235295, 0.15549942378162493)","(0.046798029556650245, 1.1105826397146255, 0.10317460317460317)"
86,"(0.7543103448275862, 0.16176470588235295, 0.15549942378162493)","(0.046798029556650245, 1.1105826397146255, 0.10317460317460317)"
87,"(0.7543103448275862, 0.16176470588235295, 0.15549942378162493)","(0.046798029556650245, 1.1105826397146255, 0.10317460317460317)"
88,"(0.7543103448275862, 0.16176470588235295, 0.15549942378162493)","(0.046798029556650245, 1.1105826397146255, 0.10317460317460317)"
89,"(0.7543103448275862, 0.16176470588235295, 0.15549942378162493)","(0.046798029556650245, 1.1105826397146255, 0.10317460317460317)"
90,"(0.7564655172413793, 0.17518248175182483, 0.17000800650110628)","(0.04926108374384237, 1.3388822829964329, 0.10052910052910052)"
91,"(0.7543103448275862, 0.17391304347826086, 0.16007769876212222)","(0.05172413793103448, 1.212841854934602, 0.09788359788359788)"
92,"(0.7543103448275862, 0.17391304347826086, 0.16007769876212222)","(0.05172413793103448, 1.212841854934602, 0.09788359788359788)"
93,"(0.7543103448275862, 0.17391304347826086, 0.16007769876212222)","(0.05172413793103448, 1.212841854934602, 0.09788359788359788)"
94,"(0.7543103448275862, 0.17391304347826086, 0.16007769876212222)","(0.05172413793103448, 1.212841854934602, 0.09788359788359788)"
95,"(0.7543103448275862, 0.17391304347826086, 0.16007769876212222)","(0.05172413793103448, 1.212841854934602, 0.09788359788359788)"
96,"(0.7543103448275862, 0.17391304347826086, 0.16007769876212222)","(0.05172413793103448, 1.212841854934602, 0.09788359788359788)"
97,"(0.7543103448275862, 0.17391304347826086, 0.16007769876212222)","(0.05172413793103448, 1.212841854934602, 0.09788359788359788)"
98,"(0.7543103448275862, 0.17391304347826086, 0.16007769876212222)","(0.05172413793103448, 1.212841854934602, 0.09788359788359788)"
99,"(0.7543103448275862, 0.17391304347826086, 0.16007769876212222)","(0.05172413793103448, 1.212841854934602, 0.09788359788359788)"
100,"(0.7543103448275862, 0.17391304347826086, 0.16007769876212222)","(0.05172413793103448, 1.212841854934602, 0.09788359788359788)"
101,"(0.7543103448275862, 0.17391304347826086, 0.16007769876212222)","(0.05172413793103448, 1.212841854934602, 0.09788359788359788)"
102,"(0.7586206896551724, 0.2, 0.18750540022910614)","(0.05665024630541872, 1.3460166468489891, 0.09259259259259259)"
103,"(0.7564655172413793, 0.19858156028368795, 0.17811532391312287)","(0.059113300492610835, 1.3983353151010705, 0.08994708994708994)"
104,"(0.7564655172413793, 0.19858156028368795, 0.17811532391312287)","(0.059113300492610835, 1.3983353151010705, 0.08994708994708994)"
105,"(0.7564655172413793, 0.19858156028368795, 0.17811532391312287)","(0.059113300492610835, 1.3983353151010705, 0.08994708994708994)"
106,"(0.7586206896551724, 0.2112676056338028, 0.19115409508850098)","(0.06157635467980296, 1.579072532699168, 0.0873015873015873)"
107,"(0.7586206896551724, 0.2112676056338028, 0.19115409508850098)","(0.06157635467980296, 1.579072532699168, 0.0873015873015873)"
108,"(0.7586206896551724, 0.2112676056338028, 0.19115409508850098)","(0.06157635467980296, 1.579072532699168, 0.0873015873015873)"
109,"(0.7586206896551724, 0.2112676056338028, 0.19115409508850098)","(0.06157635467980296, 1.579072532699168, 0.0873015873015873)"
110,"(0.7586206896551724, 0.2112676056338028, 0.19115409508850098)","(0.06157635467980296, 1.579072532699168, 0.0873015873015873)"
111,"(0.7607758620689655, 0.22377622377622378, 0.20379380391747653)","(0.06403940886699508, 1.6123662306777649, 0.08465608465608465)"
112,"(0.7607758620689655, 0.22377622377622378, 0.20379380391747653)","(0.06403940886699508, 1.6123662306777649, 0.08465608465608465)"
113,"(0.7607758620689655, 0.22377622377622378, 0.20379380391747653)","(0.06403940886699508, 1.6123662306777649, 0.08465608465608465)"
114,"(0.7586206896551724, 0.2112676056338028, 0.19115409508850098)","(0.06157635467980296, 1.579072532699168, 0.0873015873015873)"
115,"(0.7586206896551724, 0.2112676056338028, 0.19115409508850098)","(0.06157635467980296, 1.579072532699168, 0.0873015873015873)"
116,"(0.7586206896551724, 0.2112676056338028, 0.19115409508850098)","(0.06157635467980296, 1.579072532699168, 0.0873015873015873)"
117,"(0.7586206896551724, 0.2112676056338028, 0.19115409508850098)","(0.06157635467980296, 1.579072532699168, 0.0873015873015873)"
118,"(0.7586206896551724, 0.2112676056338028, 0.19115409508850098)","(0.06157635467980296, 1.579072532699168, 0.0873015873015873)"
119,"(0.7564655172413793, 0.2097902097902098, 0.18221454216081082)","(0.06403940886699508, 1.8882282996432822, 0.12301587301587301)"
120,"(0.7564655172413793, 0.2097902097902098, 0.18221454216081082)","(0.06403940886699508, 1.8882282996432822, 0.12301587301587301)"
121,"(0.7564655172413793, 0.2097902097902098, 0.18221454216081082)","(0.06403940886699508, 1.8882282996432822, 0.12301587301587301)"
122,"(0.7564655172413793, 0.2097902097902098, 0.18221454216081082)","(0.06403940886699508, 1.8882282996432822, 0.12301587301587301)"
123,"(0.7564655172413793, 0.2097902097902098, 0.18221454216081082)","(0.06403940886699508, 1.8882282996432822, 0.12301587301587301)"
124,"(0.7564655172413793, 0.2097902097902098, 0.18221454216081082)","(0.06403940886699508, 1.8882282996432822, 0.12301587301587301)"
125,"(0.7564655172413793, 0.2097902097902098, 0.18221454216081082)","(0.06403940886699508, 1.8882282996432822, 0.12301587301587301)"
126,"(0.7586206896551724, 0.2222222222222222, 0.19486720975626617)","(0.0665024630541872, 1.8430439952437585, 0.12037037037037036)"
127,"(0.7586206896551724, 0.2222222222222222, 0.19486720975626617)","(0.0665024630541872, 1.8430439952437585, 0.12037037037037036)"
128,"(0.7586206896551724, 0.2222222222222222, 0.19486720975626617)","(0.0665024630541872, 1.8430439952437585, 0.12037037037037036)"
129,"(0.7564655172413793, 0.2206896551724138, 0.18631971840008546)","(0.06896551724137931, 2.1331747919143877, 0.11772486772486772)"
130,"(0.7564655172413793, 0.2206896551724138, 0.18631971840008546)","(0.06896551724137931, 2.1331747919143877, 0.11772486772486772)"
131,"(0.7564655172413793, 0.2206896551724138, 0.18631971840008546)","(0.06896551724137931, 2.1331747919143877, 0.11772486772486772)"
132,"(0.7564655172413793, 0.2206896551724138, 0.18631971840008546)","(0.06896551724137931, 2.1331747919143877, 0.11772486772486772)"
133,"(0.7586206896551724, 0.2328767123287671, 0.19862248008466166)","(0.07142857142857142, 2.206896551724138, 0.11507936507936507)"
134,"(0.7586206896551724, 0.2328767123287671, 0.19862248008466166)","(0.07142857142857142, 2.206896551724138, 0.11507936507936507)"
135,"(0.7564655172413793, 0.23129251700680273, 0.19042001579606557)","(0.07389162561576355, 2.3400713436385248, 0.11243386243386243)"
136,"(0.7564655172413793, 0.23129251700680273, 0.19042001579606557)","(0.07389162561576355, 2.3400713436385248, 0.11243386243386243)"
137,"(0.7564655172413793, 0.23129251700680273, 0.19042001579606557)","(0.07389162561576355, 2.3400713436385248, 0.11243386243386243)"
138,"(0.7564655172413793, 0.23129251700680273, 0.19042001579606557)","(0.07389162561576355, 2.3400713436385248, 0.11243386243386243)"
139,"(0.7564655172413793, 0.23129251700680273, 0.19042001579606557)","(0.07389162561576355, 2.3400713436385248, 0.11243386243386243)"
140,"(0.7564655172413793, 0.23129251700680273, 0.19042001579606557)","(0.07389162561576355, 2.3400713436385248, 0.11243386243386243)"
141,"(0.7564655172413793, 0.23129251700680273, 0.19042001579606557)","(0.07389162561576355, 2.3400713436385248, 0.11243386243386243)"
142,"(0.7543103448275862, 0.2191780821917808, 0.17811951439850304)","(0.07142857142857142, 2.413793103448276, 0.11507936507936507)"
143,"(0.7564655172413793, 0.23129251700680273, 0.19042001579606557)","(0.07389162561576355, 2.7538644470868014, 0.15079365079365079)"
144,"(0.7564655172413793, 0.23129251700680273, 0.19042001579606557)","(0.07389162561576355, 2.7538644470868014, 0.15079365079365079)"
145,"(0.7564655172413793, 0.23129251700680273, 0.19042001579606557)","(0.07389162561576355, 2.7538644470868014, 0.15079365079365079)"
146,"(0.7564655172413793, 0.23129251700680273, 0.19042001579606557)","(0.07389162561576355, 2.7538644470868014, 0.15079365079365079)"
147,"(0.7543103448275862, 0.22972972972972974, 0.1825278216618717)","(0.07635467980295567, 3.0844233055885857, 0.14814814814814814)"
148,"(0.7564655172413793, 0.24161073825503357, 0.19450821106961477)","(0.07881773399014778, 3.474435196195006, 0.1455026455026455)"
149,"(0.7564655172413793, 0.24161073825503357, 0.19450821106961477)","(0.07881773399014778, 3.474435196195006, 0.1455026455026455)"
150,"(0.7564655172413793, 0.24161073825503357, 0.19450821106961477)","(0.07881773399014778, 3.474435196195006, 0.1455026455026455)"
151,"(0.7564655172413793, 0.24161073825503357, 0.19450821106961477)","(0.07881773399014778, 3.474435196195006, 0.1455026455026455)"
152,"(0.7564655172413793, 0.24161073825503357, 0.19450821106961477)","(0.07881773399014778, 3.474435196195006, 0.1455026455026455)"
153,"(0.7564655172413793, 0.24161073825503357, 0.19450821106961477)","(0.07881773399014778, 3.474435196195006, 0.1455026455026455)"
154,"(0.7586206896551724, 0.25333333333333335, 0.20620081882305147)","(0.0812807881773399, 3.785969084423306, 0.14285714285714285)"
155,"(0.7564655172413793, 0.24161073825503357, 0.19450821106961477)","(0.07881773399014778, 3.474435196195006, 0.1455026455026455)"
156,"(0.7586206896551724, 0.25333333333333335, 0.20620081882305147)","(0.0812807881773399, 3.785969084423306, 0.14285714285714285)"
157,"(0.7586206896551724, 0.25333333333333335, 0.20620081882305147)","(0.0812807881773399, 3.785969084423306, 0.14285714285714285)"
158,"(0.7564655172413793, 0.24161073825503357, 0.19450821106961477)","(0.07881773399014778, 3.474435196195006, 0.1455026455026455)"
159,"(0.7586206896551724, 0.25333333333333335, 0.20620081882305147)","(0.0812807881773399, 3.4411414982164095, 0.14285714285714285)"
160,"(0.7586206896551724, 0.25333333333333335, 0.20620081882305147)","(0.0812807881773399, 3.4411414982164095, 0.14285714285714285)"
161,"(0.7586206896551724, 0.25333333333333335, 0.20620081882305147)","(0.0812807881773399, 3.4411414982164095, 0.14285714285714285)"
162,"(0.7607758620689655, 0.26490066225165565, 0.21762479188935166)","(0.08374384236453201, 3.743162901307965, 0.1402116402116402)"
163,"(0.7586206896551724, 0.25333333333333335, 0.20620081882305147)","(0.0812807881773399, 3.4411414982164095, 0.14285714285714285)"
164,"(0.7607758620689655, 0.26490066225165565, 0.21762479188935166)","(0.08374384236453201, 3.467300832342448, 0.1402116402116402)"
165,"(0.7607758620689655, 0.26490066225165565, 0.21762479188935166)","(0.08374384236453201, 3.467300832342448, 0.1402116402116402)"
166,"(0.7629310344827587, 0.27631578947368424, 0.22879748074757328)","(0.08620689655172414, 3.7598097502972663, 0.13756613756613756)"
167,"(0.7629310344827587, 0.27631578947368424, 0.22879748074757328)","(0.08620689655172414, 3.7598097502972663, 0.13756613756613756)"
168,"(0.7629310344827587, 0.27631578947368424, 0.22879748074757328)","(0.08620689655172414, 3.7598097502972663, 0.13756613756613756)"
169,"(0.7650862068965517, 0.2875816993464052, 0.23973465650294032)","(0.08866995073891626, 4.111771700356719, 0.1349206349206349)"
170,"(0.7650862068965517, 0.2875816993464052, 0.23973465650294032)","(0.08866995073891626, 4.111771700356719, 0.1349206349206349)"
171,"(0.7650862068965517, 0.2875816993464052, 0.23973465650294032)","(0.08866995073891626, 4.111771700356719, 0.1349206349206349)"
172,"(0.7650862068965517, 0.2875816993464052, 0.23973465650294032)","(0.08866995073891626, 4.111771700356719, 0.1349206349206349)"
173,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 3.3983353151010687, 0.1402116402116402)"
174,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 3.3983353151010687, 0.1402116402116402)"
175,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 3.3983353151010687, 0.1402116402116402)"
176,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 3.3983353151010687, 0.1402116402116402)"
177,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 3.3983353151010687, 0.1402116402116402)"
178,"(0.7672413793103449, 0.2894736842105263, 0.2475905469658197)","(0.08620689655172414, 3.621878715814508, 0.13756613756613756)"
179,"(0.7672413793103449, 0.2894736842105263, 0.2475905469658197)","(0.08620689655172414, 3.621878715814508, 0.13756613756613756)"
180,"(0.7672413793103449, 0.2894736842105263, 0.2475905469658197)","(0.08620689655172414, 3.621878715814508, 0.13756613756613756)"
181,"(0.7672413793103449, 0.2894736842105263, 0.2475905469658197)","(0.08620689655172414, 3.621878715814508, 0.13756613756613756)"
182,"(0.7672413793103449, 0.2894736842105263, 0.2475905469658197)","(0.08620689655172414, 3.621878715814508, 0.13756613756613756)"
183,"(0.7672413793103449, 0.2894736842105263, 0.2475905469658197)","(0.08620689655172414, 3.621878715814508, 0.13756613756613756)"
184,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 3.3507728894173603, 0.13227513227513227)"
185,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 3.3507728894173603, 0.13227513227513227)"
186,"(0.7650862068965517, 0.2875816993464052, 0.23973465650294032)","(0.08866995073891626, 3.422116527942926, 0.1349206349206349)"
187,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 3.3507728894173603, 0.13227513227513227)"
188,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 3.3507728894173603, 0.13227513227513227)"
189,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 3.3507728894173603, 0.13227513227513227)"
190,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 3.3507728894173603, 0.13227513227513227)"
191,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 3.3507728894173603, 0.13227513227513227)"
192,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 3.3507728894173603, 0.13227513227513227)"
193,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 3.3507728894173603, 0.13227513227513227)"
194,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 3.3507728894173603, 0.13227513227513227)"
195,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 3.3507728894173603, 0.13227513227513227)"
196,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 3.3507728894173603, 0.13227513227513227)"
197,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 3.3507728894173603, 0.13227513227513227)"
198,"(0.7650862068965517, 0.2967741935483871, 0.24285936224752222)","(0.09359605911330049, 3.6147443519619515, 0.12962962962962962)"
199,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 3.5933412604042787, 0.12698412698412698)"
200,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 3.5933412604042787, 0.12698412698412698)"
201,"(0.7650862068965517, 0.2967741935483871, 0.24285936224752222)","(0.09359605911330049, 3.4078478002378136, 0.12962962962962962)"
202,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 3.5933412604042787, 0.12698412698412698)"
203,"(0.7650862068965517, 0.2967741935483871, 0.24285936224752222)","(0.09359605911330049, 3.4078478002378136, 0.12962962962962962)"
204,"(0.7650862068965517, 0.2967741935483871, 0.24285936224752222)","(0.09359605911330049, 3.4078478002378136, 0.12962962962962962)"
205,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 3.797859690844233, 0.12169312169312169)"
206,"(0.7650862068965517, 0.3057324840764331, 0.2460327548552168)","(0.09852216748768473, 3.6313912009512497, 0.12433862433862433)"
207,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 3.5909631391200953, 0.12169312169312169)"
208,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 3.5909631391200953, 0.12169312169312169)"
209,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 3.5909631391200953, 0.12169312169312169)"
210,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 3.5909631391200953, 0.12169312169312169)"
211,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 3.5909631391200953, 0.12169312169312169)"
212,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 3.5909631391200953, 0.12169312169312169)"
213,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 3.5909631391200953, 0.12169312169312169)"
214,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 3.472057074910819, 0.11904761904761904)"
215,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 3.472057074910819, 0.11904761904761904)"
