,Accuracy,Shape
21,"(0.7349137931034483, 0.0, -0.06646164397742295)","(0.014778325123152709, 0.3115338882282996, 0.06084656084656084)"
22,"(0.7327586206896551, 0.0, -0.07186527858413051)","(0.017241379310344827, 0.456599286563615, 0.0582010582010582)"
23,"(0.7327586206896551, 0.0, -0.07186527858413051)","(0.017241379310344827, 0.456599286563615, 0.0582010582010582)"
24,"(0.7327586206896551, 0.0, -0.07186527858413051)","(0.017241379310344827, 0.456599286563615, 0.0582010582010582)"
25,"(0.7327586206896551, 0.0, -0.07186527858413051)","(0.017241379310344827, 0.456599286563615, 0.0582010582010582)"
26,"(0.7327586206896551, 0.0, -0.07186527858413051)","(0.017241379310344827, 0.456599286563615, 0.0582010582010582)"
27,"(0.7327586206896551, 0.0, -0.07186527858413051)","(0.017241379310344827, 0.456599286563615, 0.0582010582010582)"
28,"(0.7327586206896551, 0.0, -0.07186527858413051)","(0.017241379310344827, 0.456599286563615, 0.0582010582010582)"
29,"(0.7327586206896551, 0.0, -0.07186527858413051)","(0.017241379310344827, 0.456599286563615, 0.0582010582010582)"
30,"(0.7349137931034483, 0.016, -0.03878438555953329)","(0.019704433497536946, 0.5921521997621876, 0.09391534391534391)"
31,"(0.7349137931034483, 0.016, -0.03878438555953329)","(0.019704433497536946, 0.5921521997621876, 0.09391534391534391)"
32,"(0.7370689655172413, 0.031746031746031744, -0.009694499480177267)","(0.022167487684729065, 0.7181926278240193, 0.09126984126984126)"
33,"(0.7370689655172413, 0.031746031746031744, -0.009694499480177267)","(0.022167487684729065, 0.7181926278240193, 0.09126984126984126)"
34,"(0.7370689655172413, 0.031746031746031744, -0.009694499480177267)","(0.022167487684729065, 0.7181926278240193, 0.09126984126984126)"
35,"(0.7370689655172413, 0.031746031746031744, -0.009694499480177267)","(0.022167487684729065, 0.7181926278240193, 0.09126984126984126)"
36,"(0.7370689655172413, 0.031746031746031744, -0.009694499480177267)","(0.022167487684729065, 0.7181926278240193, 0.09126984126984126)"
37,"(0.7349137931034483, 0.031496062992125984, -0.01782500955328385)","(0.024630541871921183, 0.6967895362663493, 0.08862433862433862)"
38,"(0.7349137931034483, 0.046511627906976744, -0.0008086558586937591)","(0.029556650246305417, 0.9702734839476806, 0.08333333333333333)"
39,"(0.7349137931034483, 0.046511627906976744, -0.0008086558586937591)","(0.029556650246305417, 0.9702734839476806, 0.08333333333333333)"
40,"(0.7327586206896551, 0.03125, -0.025240115429962042)","(0.027093596059113302, 0.8038049940546966, 0.08597883597883597)"
41,"(0.7349137931034483, 0.046511627906976744, -0.0008086558586937591)","(0.029556650246305417, 0.9702734839476806, 0.08333333333333333)"
42,"(0.7349137931034483, 0.046511627906976744, -0.0008086558586937591)","(0.029556650246305417, 0.9702734839476806, 0.08333333333333333)"
43,"(0.7327586206896551, 0.03125, -0.025240115429962042)","(0.027093596059113302, 0.8038049940546966, 0.08597883597883597)"
44,"(0.7327586206896551, 0.03125, -0.025240115429962042)","(0.027093596059113302, 0.8038049940546966, 0.08597883597883597)"
45,"(0.7349137931034483, 0.046511627906976744, -0.0008086558586937591)","(0.029556650246305417, 0.9013079667063015, 0.08333333333333333)"
46,"(0.7349137931034483, 0.046511627906976744, -0.0008086558586937591)","(0.029556650246305417, 0.9013079667063015, 0.08333333333333333)"
47,"(0.7349137931034483, 0.046511627906976744, -0.0008086558586937591)","(0.029556650246305417, 0.9013079667063015, 0.08333333333333333)"
48,"(0.7349137931034483, 0.046511627906976744, -0.0008086558586937591)","(0.029556650246305417, 0.9013079667063015, 0.08333333333333333)"
49,"(0.7349137931034483, 0.046511627906976744, -0.0008086558586937591)","(0.029556650246305417, 0.9013079667063015, 0.08333333333333333)"
50,"(0.7349137931034483, 0.046511627906976744, -0.0008086558586937591)","(0.029556650246305417, 0.9013079667063015, 0.08333333333333333)"
51,"(0.7327586206896551, 0.046153846153846156, -0.008361267057292761)","(0.03201970443349754, 1.058263971462545, 0.08068783068783068)"
52,"(0.7327586206896551, 0.046153846153846156, -0.008361267057292761)","(0.03201970443349754, 1.058263971462545, 0.08068783068783068)"
53,"(0.7327586206896551, 0.046153846153846156, -0.008361267057292761)","(0.03201970443349754, 1.058263971462545, 0.08068783068783068)"
54,"(0.7327586206896551, 0.046153846153846156, -0.008361267057292761)","(0.03201970443349754, 1.058263971462545, 0.08068783068783068)"
55,"(0.7327586206896551, 0.046153846153846156, -0.008361267057292761)","(0.03201970443349754, 1.058263971462545, 0.08068783068783068)"
56,"(0.7327586206896551, 0.046153846153846156, -0.008361267057292761)","(0.03201970443349754, 1.058263971462545, 0.08068783068783068)"
57,"(0.7327586206896551, 0.046153846153846156, -0.008361267057292761)","(0.03201970443349754, 1.058263971462545, 0.08068783068783068)"
58,"(0.7327586206896551, 0.046153846153846156, -0.008361267057292761)","(0.03201970443349754, 1.058263971462545, 0.08068783068783068)"
59,"(0.728448275862069, 0.045454545454545456, -0.021952306450060785)","(0.03694581280788178, 1.4815695600475616, 0.11375661375661375)"
60,"(0.7241379310344828, 0.04477611940298507, -0.03398900417419184)","(0.04187192118226601, 1.4530321046373373, 0.10846560846560846)"
61,"(0.7241379310344828, 0.04477611940298507, -0.03398900417419184)","(0.04187192118226601, 1.4530321046373373, 0.10846560846560846)"
62,"(0.7219827586206896, 0.044444444444444446, -0.03954912337517086)","(0.04433497536945813, 1.4244946492271109, 0.10582010582010581)"
63,"(0.7219827586206896, 0.044444444444444446, -0.03954912337517086)","(0.04433497536945813, 1.4244946492271109, 0.10582010582010581)"
64,"(0.7241379310344828, 0.058823529411764705, -0.019808500009668988)","(0.046798029556650245, 1.4554102259215225, 0.10317460317460317)"
65,"(0.7241379310344828, 0.058823529411764705, -0.019808500009668988)","(0.046798029556650245, 1.4554102259215225, 0.10317460317460317)"
66,"(0.7262931034482759, 0.072992700729927, -0.0010533333736128022)","(0.04926108374384237, 1.61474435196195, 0.10052910052910052)"
67,"(0.7262931034482759, 0.072992700729927, -0.0010533333736128022)","(0.04926108374384237, 1.61474435196195, 0.10052910052910052)"
68,"(0.728448275862069, 0.08695652173913043, 0.016825910477407252)","(0.05172413793103448, 1.5576694411414984, 0.09788359788359788)"
69,"(0.728448275862069, 0.08695652173913043, 0.016825910477407252)","(0.05172413793103448, 1.5576694411414984, 0.09788359788359788)"
70,"(0.728448275862069, 0.08695652173913043, 0.016825910477407252)","(0.05172413793103448, 1.5576694411414984, 0.09788359788359788)"
71,"(0.728448275862069, 0.08695652173913043, 0.016825910477407252)","(0.05172413793103448, 1.5576694411414984, 0.09788359788359788)"
72,"(0.728448275862069, 0.08695652173913043, 0.016825910477407252)","(0.05172413793103448, 1.5576694411414984, 0.09788359788359788)"
73,"(0.728448275862069, 0.08695652173913043, 0.016825910477407252)","(0.05172413793103448, 1.5576694411414984, 0.09788359788359788)"
74,"(0.7306034482758621, 0.10071942446043165, 0.0339218674790296)","(0.054187192118226604, 1.4221165279429249, 0.09523809523809523)"
75,"(0.7306034482758621, 0.10071942446043165, 0.0339218674790296)","(0.054187192118226604, 1.4221165279429249, 0.09523809523809523)"
76,"(0.7306034482758621, 0.10071942446043165, 0.0339218674790296)","(0.054187192118226604, 1.4221165279429249, 0.09523809523809523)"
77,"(0.7327586206896551, 0.11428571428571428, 0.05031353840576015)","(0.05665024630541872, 1.6218787158145065, 0.09259259259259259)"
78,"(0.7327586206896551, 0.11428571428571428, 0.05031353840576015)","(0.05665024630541872, 1.6218787158145065, 0.09259259259259259)"
79,"(0.7327586206896551, 0.11428571428571428, 0.05031353840576015)","(0.05665024630541872, 1.6218787158145065, 0.09259259259259259)"
80,"(0.7349137931034483, 0.1276595744680851, 0.06606880778556184)","(0.059113300492610835, 1.5362663495838291, 0.08994708994708994)"
81,"(0.7349137931034483, 0.1276595744680851, 0.06606880778556184)","(0.059113300492610835, 1.5362663495838291, 0.08994708994708994)"
82,"(0.7349137931034483, 0.1276595744680851, 0.06606880778556184)","(0.059113300492610835, 1.5362663495838291, 0.08994708994708994)"
83,"(0.7349137931034483, 0.1276595744680851, 0.06606880778556184)","(0.059113300492610835, 1.5362663495838291, 0.08994708994708994)"
84,"(0.7349137931034483, 0.1276595744680851, 0.06606880778556184)","(0.059113300492610835, 1.5362663495838291, 0.08994708994708994)"
85,"(0.7349137931034483, 0.1276595744680851, 0.06606880778556184)","(0.059113300492610835, 1.5362663495838291, 0.08994708994708994)"
86,"(0.7349137931034483, 0.1276595744680851, 0.06606880778556184)","(0.059113300492610835, 1.5362663495838291, 0.08994708994708994)"
87,"(0.7349137931034483, 0.1276595744680851, 0.06606880778556184)","(0.059113300492610835, 1.5362663495838291, 0.08994708994708994)"
88,"(0.7392241379310345, 0.15384615384615385, 0.09589749513414801)","(0.06403940886699508, 1.8192627824019023, 0.08465608465608465)"
89,"(0.7370689655172413, 0.14084507042253522, 0.08124641216277055)","(0.06157635467980296, 1.648038049940547, 0.0873015873015873)"
90,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.7051129607609996, 0.082010582010582)"
91,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.7051129607609996, 0.082010582010582)"
92,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.7051129607609996, 0.082010582010582)"
93,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.7051129607609996, 0.082010582010582)"
94,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.7051129607609996, 0.082010582010582)"
95,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.7051129607609996, 0.082010582010582)"
96,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.7051129607609996, 0.082010582010582)"
97,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.7051129607609996, 0.082010582010582)"
98,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.7051129607609996, 0.082010582010582)"
99,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.7051129607609996, 0.082010582010582)"
100,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.7051129607609996, 0.082010582010582)"
101,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.7051129607609996, 0.082010582010582)"
102,"(0.7435344827586207, 0.1793103448275862, 0.12379391126100182)","(0.06896551724137931, 1.995243757431629, 0.11772486772486772)"
103,"(0.7435344827586207, 0.1793103448275862, 0.12379391126100182)","(0.06896551724137931, 1.995243757431629, 0.11772486772486772)"
104,"(0.7413793103448276, 0.1780821917808219, 0.11661061734002717)","(0.07142857142857142, 2.0, 0.11507936507936507)"
105,"(0.7413793103448276, 0.1780821917808219, 0.11661061734002717)","(0.07142857142857142, 2.0, 0.11507936507936507)"
106,"(0.7413793103448276, 0.1780821917808219, 0.11661061734002717)","(0.07142857142857142, 2.0, 0.11507936507936507)"
107,"(0.7413793103448276, 0.1780821917808219, 0.11661061734002717)","(0.07142857142857142, 2.0, 0.11507936507936507)"
108,"(0.7413793103448276, 0.1780821917808219, 0.11661061734002717)","(0.07142857142857142, 2.0, 0.11507936507936507)"
109,"(0.7413793103448276, 0.1780821917808219, 0.11661061734002717)","(0.07142857142857142, 2.0, 0.11507936507936507)"
110,"(0.7435344827586207, 0.1793103448275862, 0.12379391126100182)","(0.06896551724137931, 1.8573127229488706, 0.11772486772486772)"
111,"(0.7435344827586207, 0.1793103448275862, 0.12379391126100182)","(0.06896551724137931, 1.8573127229488706, 0.11772486772486772)"
112,"(0.7435344827586207, 0.1793103448275862, 0.12379391126100182)","(0.06896551724137931, 1.8573127229488706, 0.11772486772486772)"
113,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.8430439952437583, 0.12037037037037036)"
114,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.8430439952437583, 0.12037037037037036)"
115,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.8430439952437583, 0.12037037037037036)"
116,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.8430439952437583, 0.12037037037037036)"
117,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.8430439952437583, 0.12037037037037036)"
118,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.8430439952437583, 0.12037037037037036)"
119,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.8430439952437583, 0.12037037037037036)"
120,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.8430439952437583, 0.12037037037037036)"
121,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.8430439952437583, 0.12037037037037036)"
122,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.8430439952437583, 0.12037037037037036)"
123,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.8430439952437583, 0.12037037037037036)"
124,"(0.7413793103448276, 0.16666666666666666, 0.11006684837112432)","(0.0665024630541872, 1.8430439952437583, 0.12037037037037036)"
125,"(0.7435344827586207, 0.1793103448275862, 0.12379391126100182)","(0.06896551724137931, 1.9262782401902498, 0.11772486772486772)"
126,"(0.7435344827586207, 0.1793103448275862, 0.12379391126100182)","(0.06896551724137931, 1.9262782401902498, 0.11772486772486772)"
127,"(0.7435344827586207, 0.1793103448275862, 0.12379391126100182)","(0.06896551724137931, 1.9262782401902498, 0.11772486772486772)"
128,"(0.7435344827586207, 0.1793103448275862, 0.12379391126100182)","(0.06896551724137931, 1.9262782401902498, 0.11772486772486772)"
129,"(0.7478448275862069, 0.20408163265306123, 0.15005688773330886)","(0.07389162561576355, 2.202140309155767, 0.15079365079365079)"
130,"(0.75, 0.21621621621621623, 0.16265152284677936)","(0.07635467980295567, 2.3258026159334126, 0.14814814814814814)"
131,"(0.75, 0.21621621621621623, 0.16265152284677936)","(0.07635467980295567, 2.3258026159334126, 0.14814814814814814)"
132,"(0.75, 0.21621621621621623, 0.16265152284677936)","(0.07635467980295567, 2.3258026159334126, 0.14814814814814814)"
133,"(0.75, 0.21621621621621623, 0.16265152284677936)","(0.07635467980295567, 2.3258026159334126, 0.14814814814814814)"
134,"(0.7478448275862069, 0.21476510067114093, 0.15533641856253957)","(0.07881773399014778, 2.5778834720570747, 0.1455026455026455)"
135,"(0.75, 0.22666666666666666, 0.16758238090826)","(0.0812807881773399, 2.475624256837099, 0.14285714285714285)"
136,"(0.75, 0.22666666666666666, 0.16758238090826)","(0.0812807881773399, 2.475624256837099, 0.14285714285714285)"
137,"(0.75, 0.22666666666666666, 0.16758238090826)","(0.0812807881773399, 2.475624256837099, 0.14285714285714285)"
138,"(0.75, 0.22666666666666666, 0.16758238090826)","(0.0812807881773399, 2.475624256837099, 0.14285714285714285)"
139,"(0.75, 0.22666666666666666, 0.16758238090826)","(0.0812807881773399, 2.475624256837099, 0.14285714285714285)"
140,"(0.7521551724137931, 0.23841059602649006, 0.17953429643983856)","(0.08374384236453201, 2.4328180737217595, 0.1402116402116402)"
141,"(0.7521551724137931, 0.23841059602649006, 0.17953429643983856)","(0.08374384236453201, 2.4328180737217595, 0.1402116402116402)"
142,"(0.7521551724137931, 0.23841059602649006, 0.17953429643983856)","(0.08374384236453201, 2.4328180737217595, 0.1402116402116402)"
143,"(0.7521551724137931, 0.23841059602649006, 0.17953429643983856)","(0.08374384236453201, 2.4328180737217595, 0.1402116402116402)"
144,"(0.7521551724137931, 0.23841059602649006, 0.17953429643983856)","(0.08374384236453201, 2.4328180737217595, 0.1402116402116402)"
145,"(0.7521551724137931, 0.23841059602649006, 0.17953429643983856)","(0.08374384236453201, 2.4328180737217595, 0.1402116402116402)"
146,"(0.7521551724137931, 0.23841059602649006, 0.17953429643983856)","(0.08374384236453201, 2.4328180737217595, 0.1402116402116402)"
147,"(0.7521551724137931, 0.23841059602649006, 0.17953429643983856)","(0.08374384236453201, 2.4328180737217595, 0.1402116402116402)"
148,"(0.75, 0.22666666666666666, 0.16758238090826)","(0.0812807881773399, 2.406658739595719, 0.14285714285714285)"
149,"(0.7543103448275862, 0.25, 0.19121134831108044)","(0.08620689655172414, 2.656361474435196, 0.13756613756613756)"
150,"(0.7564655172413793, 0.25165562913907286, 0.1985795441645951)","(0.08374384236453201, 2.5707491082045175, 0.1402116402116402)"
151,"(0.7564655172413793, 0.25165562913907286, 0.1985795441645951)","(0.08374384236453201, 2.5707491082045175, 0.1402116402116402)"
152,"(0.7564655172413793, 0.25165562913907286, 0.1985795441645951)","(0.08374384236453201, 2.5707491082045175, 0.1402116402116402)"
153,"(0.7586206896551724, 0.2631578947368421, 0.21000441452932686)","(0.08620689655172414, 2.863258026159334, 0.13756613756613756)"
154,"(0.7586206896551724, 0.2631578947368421, 0.21000441452932686)","(0.08620689655172414, 2.863258026159334, 0.13756613756613756)"
155,"(0.7564655172413793, 0.26143790849673204, 0.2026309604998168)","(0.08866995073891626, 2.9393579072532705, 0.1349206349206349)"
156,"(0.7586206896551724, 0.2727272727272727, 0.21380900534250144)","(0.09113300492610837, 3.005945303210464, 0.13227513227513227)"
157,"(0.7586206896551724, 0.2727272727272727, 0.21380900534250144)","(0.09113300492610837, 3.005945303210464, 0.13227513227513227)"
158,"(0.7586206896551724, 0.2727272727272727, 0.21380900534250144)","(0.09113300492610837, 3.005945303210464, 0.13227513227513227)"
159,"(0.7586206896551724, 0.2727272727272727, 0.21380900534250144)","(0.09113300492610837, 3.005945303210464, 0.13227513227513227)"
160,"(0.7586206896551724, 0.2727272727272727, 0.21380900534250144)","(0.09113300492610837, 3.005945303210464, 0.13227513227513227)"
161,"(0.7586206896551724, 0.2727272727272727, 0.21380900534250144)","(0.09113300492610837, 2.8680142687277055, 0.13227513227513227)"
162,"(0.7586206896551724, 0.2727272727272727, 0.21380900534250144)","(0.09113300492610837, 2.8680142687277055, 0.13227513227513227)"
163,"(0.7586206896551724, 0.2727272727272727, 0.21380900534250144)","(0.09113300492610837, 2.8680142687277055, 0.13227513227513227)"
164,"(0.7586206896551724, 0.2727272727272727, 0.21380900534250144)","(0.09113300492610837, 2.8680142687277055, 0.13227513227513227)"
165,"(0.7564655172413793, 0.2709677419354839, 0.20666060089742574)","(0.09359605911330049, 2.925089179548158, 0.12962962962962962)"
166,"(0.7564655172413793, 0.2709677419354839, 0.20666060089742574)","(0.09359605911330049, 2.925089179548158, 0.12962962962962962)"
167,"(0.7564655172413793, 0.2709677419354839, 0.20666060089742574)","(0.09359605911330049, 2.925089179548158, 0.12962962962962962)"
168,"(0.7564655172413793, 0.2709677419354839, 0.20666060089742574)","(0.09359605911330049, 2.925089179548158, 0.12962962962962962)"
169,"(0.7564655172413793, 0.2709677419354839, 0.20666060089742574)","(0.09359605911330049, 2.925089179548158, 0.12962962962962962)"
170,"(0.7564655172413793, 0.2709677419354839, 0.20666060089742574)","(0.09359605911330049, 2.925089179548158, 0.12962962962962962)"
171,"(0.7586206896551724, 0.2727272727272727, 0.21380900534250144)","(0.09113300492610837, 2.8680142687277055, 0.13227513227513227)"
172,"(0.7586206896551724, 0.2727272727272727, 0.21380900534250144)","(0.09113300492610837, 2.8680142687277055, 0.13227513227513227)"
173,"(0.7564655172413793, 0.2709677419354839, 0.20666060089742574)","(0.09359605911330049, 3.063020214030917, 0.12962962962962962)"
174,"(0.7543103448275862, 0.2692307692307692, 0.19972349418492702)","(0.0960591133004926, 3.1795481569560033, 0.12698412698412698)"
175,"(0.7543103448275862, 0.2692307692307692, 0.19972349418492702)","(0.0960591133004926, 3.1795481569560033, 0.12698412698412698)"
176,"(0.7543103448275862, 0.2692307692307692, 0.19972349418492702)","(0.0960591133004926, 3.1795481569560033, 0.12698412698412698)"
177,"(0.7564655172413793, 0.2709677419354839, 0.20666060089742574)","(0.09359605911330049, 2.925089179548158, 0.12962962962962962)"
178,"(0.7564655172413793, 0.2709677419354839, 0.20666060089742574)","(0.09359605911330049, 2.925089179548158, 0.12962962962962962)"
179,"(0.7564655172413793, 0.2709677419354839, 0.20666060089742574)","(0.09359605911330049, 2.925089179548158, 0.12962962962962962)"
180,"(0.7586206896551724, 0.28205128205128205, 0.21761033095423915)","(0.0960591133004926, 3.1795481569560033, 0.12698412698412698)"
181,"(0.7586206896551724, 0.28205128205128205, 0.21761033095423915)","(0.0960591133004926, 3.1795481569560033, 0.12698412698412698)"
182,"(0.7564655172413793, 0.2709677419354839, 0.20666060089742574)","(0.09359605911330049, 2.925089179548158, 0.12962962962962962)"
183,"(0.7586206896551724, 0.28205128205128205, 0.21761033095423915)","(0.0960591133004926, 2.7657550535077275, 0.12698412698412698)"
184,"(0.7564655172413793, 0.2802547770700637, 0.210667451802918)","(0.09852216748768473, 2.941736028537456, 0.12433862433862433)"
185,"(0.7564655172413793, 0.2893081761006289, 0.21465110157625708)","(0.10344827586206896, 2.851367419738406, 0.11904761904761904)"
186,"(0.7586206896551724, 0.2911392405063291, 0.2214053396727699)","(0.10098522167487685, 2.6944114149821643, 0.12169312169312169)"
187,"(0.7586206896551724, 0.3, 0.22519187880413125)","(0.10591133004926108, 3.067776456599286, 0.1164021164021164)"
188,"(0.7586206896551724, 0.3, 0.22519187880413125)","(0.10591133004926108, 3.067776456599286, 0.1164021164021164)"
189,"(0.7564655172413793, 0.2893081761006289, 0.21465110157625708)","(0.10344827586206896, 2.851367419738406, 0.11904761904761904)"
190,"(0.7564655172413793, 0.2893081761006289, 0.21465110157625708)","(0.10344827586206896, 2.851367419738406, 0.11904761904761904)"
191,"(0.7543103448275862, 0.27848101265822783, 0.203919028590529)","(0.10098522167487685, 2.9013079667063018, 0.12169312169312169)"
192,"(0.7564655172413793, 0.2893081761006289, 0.21465110157625708)","(0.10344827586206896, 2.851367419738406, 0.11904761904761904)"
193,"(0.7564655172413793, 0.2893081761006289, 0.21465110157625708)","(0.10344827586206896, 2.851367419738406, 0.11904761904761904)"
194,"(0.7564655172413793, 0.2893081761006289, 0.21465110157625708)","(0.10344827586206896, 2.851367419738406, 0.11904761904761904)"
195,"(0.7586206896551724, 0.3, 0.22519187880413125)","(0.10591133004926108, 3.067776456599286, 0.1164021164021164)"
196,"(0.7543103448275862, 0.2875, 0.20807655828568458)","(0.10591133004926108, 2.9298454221165278, 0.1164021164021164)"
197,"(0.7543103448275862, 0.2875, 0.20807655828568458)","(0.10591133004926108, 2.9298454221165278, 0.1164021164021164)"
198,"(0.7564655172413793, 0.2981366459627329, 0.21861156835775244)","(0.10837438423645321, 3.2057074910820456, 0.11375661375661375)"
199,"(0.7543103448275862, 0.2962962962962963, 0.21219793034877824)","(0.11083743842364532, 3.1272294887039234, 0.1111111111111111)"
200,"(0.7543103448275862, 0.2962962962962963, 0.21219793034877824)","(0.11083743842364532, 3.1272294887039234, 0.1111111111111111)"
201,"(0.7543103448275862, 0.2962962962962963, 0.21219793034877824)","(0.11083743842364532, 3.1272294887039234, 0.1111111111111111)"
202,"(0.7543103448275862, 0.2962962962962963, 0.21219793034877824)","(0.11083743842364532, 3.1272294887039234, 0.1111111111111111)"
203,"(0.7564655172413793, 0.2981366459627329, 0.21861156835775244)","(0.10837438423645321, 3.2057074910820456, 0.11375661375661375)"
204,"(0.7586206896551724, 0.30864197530864196, 0.2289684702366735)","(0.11083743842364532, 3.1961950059453037, 0.1111111111111111)"
205,"(0.7586206896551724, 0.30864197530864196, 0.2289684702366735)","(0.11083743842364532, 3.1961950059453037, 0.1111111111111111)"
206,"(0.7586206896551724, 0.30864197530864196, 0.2289684702366735)","(0.11083743842364532, 3.1961950059453037, 0.1111111111111111)"
207,"(0.7586206896551724, 0.30864197530864196, 0.2289684702366735)","(0.11083743842364532, 3.1961950059453037, 0.1111111111111111)"
208,"(0.7586206896551724, 0.30864197530864196, 0.2289684702366735)","(0.11083743842364532, 3.1961950059453037, 0.1111111111111111)"
209,"(0.7586206896551724, 0.30864197530864196, 0.2289684702366735)","(0.11083743842364532, 3.1961950059453037, 0.1111111111111111)"
210,"(0.7564655172413793, 0.2981366459627329, 0.21861156835775244)","(0.10837438423645321, 2.929845422116528, 0.11375661375661375)"
211,"(0.7564655172413793, 0.2981366459627329, 0.21861156835775244)","(0.10837438423645321, 2.929845422116528, 0.11375661375661375)"
212,"(0.7564655172413793, 0.2981366459627329, 0.21861156835775244)","(0.10837438423645321, 2.929845422116528, 0.11375661375661375)"
213,"(0.7564655172413793, 0.2981366459627329, 0.21861156835775244)","(0.10837438423645321, 2.929845422116528, 0.11375661375661375)"
214,"(0.7564655172413793, 0.2981366459627329, 0.21861156835775244)","(0.10837438423645321, 2.929845422116528, 0.11375661375661375)"
215,"(0.7564655172413793, 0.2981366459627329, 0.21861156835775244)","(0.10837438423645321, 2.929845422116528, 0.11375661375661375)"
216,"(0.7564655172413793, 0.2981366459627329, 0.21861156835775244)","(0.10837438423645321, 2.929845422116528, 0.11375661375661375)"
217,"(0.7543103448275862, 0.2962962962962963, 0.21219793034877824)","(0.11083743842364532, 2.9203329369797855, 0.1111111111111111)"
218,"(0.7543103448275862, 0.2962962962962963, 0.21219793034877824)","(0.11083743842364532, 2.9203329369797855, 0.1111111111111111)"
219,"(0.7543103448275862, 0.2962962962962963, 0.21219793034877824)","(0.11083743842364532, 2.9203329369797855, 0.1111111111111111)"
